GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_001300	104.42	171.47	136.31	155.81	154.71	136.14	142.52	130.17	137.99	136.80	128.48	150.19	138.28	165.28	51.42	66.52	77.36	33.20	10.55	13.77	131.89	168.15	97.65	139.16	128.91	135.58	97.41	116.59	121.94	138.13	20.91	20.50	15.57	21.04	23.37	23.06	16.84	23.41	20.47	13.53	26.60	12.18	27.38	49.48	63.24	51.51	22.33	46.52	60.38	34.69	69.85	43.25	52.65	57.44	55.65	22.21	30.20	57.76	53.36	43.37	40.25	52.74	57.46	9.65	65.12	272.89	28.02	12.25	7.82	8.96	23.70	31.86	10.30	15.61	13.53	3.50	20.50	28.02	18.78	22.53	27.52	10.28	7.71	14.10	19.95	10.98	19.95	6.10	24.18	7.04	16.26	22.99	10.34	18.88
AFUB_001310	104.85	155.86	133.56	145.92	149.93	135.15	135.50	123.35	136.90	133.86	117.20	152.51	140.19	154.10	64.17	65.46	73.26	55.93	10.27	17.30	140.05	173.67	112.16	149.70	124.58	141.08	102.64	118.36	112.94	132.11	28.86	29.40	27.29	27.93	32.29	30.93	28.23	30.95	29.79	20.49	34.11	14.36	31.25	46.24	66.90	59.73	27.20	48.34	64.37	40.24	69.04	42.76	57.49	53.67	59.23	22.54	51.97	59.19	54.78	53.68	47.95	58.32	63.01	15.12	77.73	270.41	22.52	9.23	9.11	8.94	27.29	33.34	12.37	15.71	12.34	4.90	17.13	22.52	15.15	26.95	28.56	8.05	8.94	13.55	23.27	11.20	23.27	8.34	20.87	8.70	22.32	30.63	15.22	24.51
AFUB_001320	114.82	165.92	145.75	157.06	167.02	144.27	149.06	134.47	144.67	147.27	138.98	160.01	150.64	164.88	66.90	62.56	70.86	62.24	9.54	16.51	149.78	182.91	143.55	151.76	136.88	151.24	103.02	126.55	123.53	142.91	35.53	34.99	34.58	34.48	38.38	36.54	32.09	39.34	34.59	25.82	41.59	20.01	33.55	44.84	67.16	55.44	30.81	48.49	64.66	39.95	74.32	45.09	60.68	60.80	61.60	26.65	67.89	60.95	56.18	57.15	44.30	58.75	59.12	19.82	79.88	276.35	23.75	9.61	12.93	8.44	29.25	30.32	13.90	17.97	13.22	4.56	20.91	23.75	18.09	29.63	35.38	9.33	8.60	16.74	25.43	11.17	25.43	7.23	23.24	7.01	29.94	42.06	20.92	30.70
AFUB_001330	116.03	170.02	145.27	150.91	159.77	142.21	148.25	137.27	148.61	151.58	134.65	164.53	145.53	168.68	54.28	61.95	74.51	56.00	8.52	14.30	156.40	183.85	121.36	157.47	134.91	146.56	102.25	118.87	120.91	143.85	29.21	28.53	32.02	28.37	33.14	31.92	29.94	34.27	28.77	21.43	35.41	16.03	31.86	45.22	71.82	56.95	26.50	48.41	67.92	43.64	77.74	47.24	60.41	55.26	60.07	27.10	57.86	60.80	57.53	60.05	48.13	56.04	58.90	17.33	75.74	289.56	25.19	10.49	10.92	8.62	25.39	33.46	12.29	18.28	13.51	5.18	14.77	25.19	14.64	27.82	29.58	5.35	9.03	15.49	24.24	9.64	24.24	8.27	21.10	8.28	25.76	34.95	16.49	25.33
AFUB_001340	116.46	170.82	144.20	160.26	167.34	151.32	150.44	141.52	154.01	152.17	137.23	172.08	154.91	168.88	71.74	67.24	77.72	63.29	9.26	16.47	147.04	184.39	133.83	159.15	142.42	149.97	109.05	127.34	125.08	148.91	36.61	37.02	37.74	36.78	39.09	40.92	36.28	42.47	36.68	27.42	41.86	19.41	35.31	46.54	73.59	59.28	32.09	46.94	66.93	42.35	73.22	46.97	63.17	58.51	62.83	29.63	63.92	68.33	55.61	61.85	48.99	59.98	63.34	21.63	84.57	285.84	24.24	8.20	10.72	8.32	25.07	34.12	13.64	17.02	13.91	5.46	19.65	24.24	20.82	37.35	34.15	6.82	9.94	20.60	21.75	10.53	21.75	8.95	20.68	8.99	32.04	43.90	22.14	32.43
AFUB_001350	117.62	168.75	142.74	154.59	164.73	138.42	140.81	136.55	145.32	148.73	134.91	155.12	151.58	163.31	60.79	56.73	72.17	64.89	8.77	15.36	143.68	182.59	133.52	154.13	131.81	147.23	104.51	126.33	116.60	134.02	30.79	28.82	29.29	30.26	33.14	30.83	30.15	35.35	29.66	25.38	38.55	17.15	28.51	39.52	68.21	53.27	26.90	48.87	61.33	41.77	74.35	42.23	57.18	51.71	57.34	25.83	55.66	56.57	59.93	48.49	44.53	53.99	58.08	18.84	77.60	261.70	17.18	9.04	11.40	8.05	19.64	31.79	17.99	12.95	11.68	10.17	22.08	17.18	18.49	29.09	29.20	7.23	12.40	17.31	25.52	10.54	25.52	7.35	18.57	9.00	23.36	34.73	16.68	24.95
AFUB_001360	114.13	171.28	146.57	166.84	168.16	143.16	151.55	142.64	150.47	152.21	138.68	169.68	148.78	167.28	69.35	66.78	72.47	65.52	9.39	16.00	147.36	181.56	125.29	162.65	141.71	157.94	104.43	124.80	125.42	147.12	36.38	33.49	34.03	33.19	37.10	37.08	33.51	37.67	32.42	25.16	38.69	17.90	33.43	49.81	71.09	57.58	29.32	50.03	63.69	39.01	72.64	47.33	59.77	58.96	59.26	28.07	65.76	64.50	60.12	59.23	49.86	55.82	66.36	20.52	83.29	288.48	26.19	9.45	10.42	10.63	24.16	32.49	12.48	17.69	12.85	5.45	14.57	26.19	16.40	29.61	30.98	7.09	11.23	15.72	22.21	7.04	22.21	9.02	19.12	9.20	27.06	36.83	20.02	30.92
AFUB_001370	113.88	167.82	140.41	153.42	157.42	137.64	143.81	132.68	150.98	141.83	134.68	155.20	144.31	164.25	59.81	60.32	74.69	55.41	9.22	15.36	146.05	172.29	106.28	151.79	123.10	138.85	106.63	115.24	118.92	142.23	31.27	27.99	27.92	29.18	32.08	30.55	27.43	32.41	28.28	20.58	36.36	15.67	30.39	48.55	69.59	59.59	26.33	48.11	61.85	40.26	72.89	43.38	56.13	58.47	58.43	24.30	56.27	62.67	60.02	56.93	48.04	56.74	58.74	18.82	78.74	284.10	19.52	7.84	10.69	7.93	22.40	23.43	13.54	17.17	11.45	5.31	17.52	19.52	13.29	29.78	27.88	6.42	9.92	16.53	19.97	8.35	19.97	7.26	18.15	6.50	22.09	34.24	14.67	22.56
AFUB_001380	135.75	193.67	158.51	177.84	190.05	148.91	128.07	156.74	161.71	147.85	158.95	183.12	169.68	193.00	79.94	66.60	76.24	66.32	11.23	18.96	160.74	208.91	165.05	184.89	160.85	159.20	135.34	149.49	136.93	156.69	40.64	46.17	44.67	43.47	39.28	46.63	38.89	50.84	40.63	28.79	47.97	21.25	33.73	47.04	70.77	66.85	32.66	49.42	71.70	47.29	75.39	58.76	56.94	55.57	63.59	31.79	66.64	72.95	71.09	64.66	52.66	68.70	77.24	21.95	93.32	296.65	25.63	6.82	15.54	8.35	28.29	24.59	8.21	26.72	11.27	6.90	19.50	25.63	16.69	44.41	36.14	8.10	7.95	28.14	28.19	5.99	28.19	4.76	25.66	13.41	37.86	51.78	19.70	38.06
AFUB_001390	138.68	187.63	172.90	185.32	197.75	146.05	161.29	161.40	170.17	157.35	153.77	172.62	164.85	179.70	45.41	72.89	85.14	78.95	7.09	15.16	167.43	211.84	166.79	176.74	151.78	168.77	119.90	120.35	132.24	157.99	40.41	41.86	45.41	32.40	36.92	46.52	40.58	32.27	38.09	27.46	37.47	20.59	30.17	48.23	60.91	70.32	23.98	47.65	70.94	42.05	84.70	54.36	63.20	59.51	60.39	26.67	64.78	76.58	62.87	58.65	54.59	60.27	69.48	15.31	84.32	347.05	34.71	10.13	12.74	7.37	17.64	25.44	10.43	15.41	17.60	6.87	3.74	34.71	24.60	58.71	42.27	3.57	9.88	42.37	16.68	5.86	16.68	7.23	22.44	11.80	26.14	42.30	34.13	33.05
AFUB_001400	119.90	181.04	151.85	164.49	178.75	155.12	159.87	145.02	157.81	158.99	145.30	173.07	160.27	181.10	68.15	67.18	79.34	60.44	10.37	17.04	153.83	190.80	139.19	164.84	146.32	156.98	112.02	128.38	130.01	154.13	35.13	34.32	32.98	34.60	39.16	36.72	32.70	37.55	33.20	25.22	39.10	19.00	33.65	46.22	70.98	60.88	31.51	49.55	72.17	44.81	74.95	48.36	64.26	59.16	65.31	28.36	56.94	66.18	58.02	59.53	47.96	59.30	64.39	17.77	83.50	297.11	28.17	10.11	13.48	8.93	26.45	35.16	12.25	19.15	12.80	5.34	15.48	28.17	19.74	35.78	32.29	7.28	8.06	18.96	23.91	9.39	23.91	9.29	22.19	8.76	28.20	39.49	20.02	29.33
AFUB_001410	121.87	181.83	160.91	169.73	181.04	153.05	156.77	143.75	156.35	154.47	141.52	173.21	159.00	182.15	69.76	69.10	76.20	62.12	10.01	16.09	155.64	193.73	139.15	174.59	142.50	154.04	110.59	132.98	126.60	145.28	36.10	33.55	34.49	33.82	35.92	37.28	34.07	37.98	34.07	25.48	39.86	18.08	34.21	49.50	71.72	61.66	31.59	45.88	68.81	45.74	76.73	45.24	57.72	59.94	57.20	28.34	58.34	63.80	58.93	56.33	47.86	60.19	61.79	19.44	86.46	291.89	24.22	8.73	12.90	7.59	25.53	39.70	9.73	19.65	11.59	4.54	17.15	24.22	16.49	36.12	33.14	7.88	9.35	17.32	23.25	9.58	23.25	9.47	25.58	8.98	28.41	40.26	21.59	28.98
AFUB_001420	120.37	176.82	161.76	165.32	178.20	155.15	157.92	152.14	162.60	154.67	143.37	172.24	157.26	173.89	61.27	64.68	70.90	59.58	9.47	15.92	160.79	186.54	131.41	168.37	147.41	159.24	113.71	125.45	126.41	142.39	32.18	31.39	32.58	31.78	35.92	37.78	29.61	35.46	30.37	22.94	34.90	16.30	32.32	49.18	71.24	56.79	28.21	49.43	68.55	43.00	73.14	46.31	57.27	57.37	59.99	26.83	52.54	62.47	57.27	55.61	47.75	53.13	57.85	18.13	80.53	279.91	21.54	8.07	12.02	11.15	28.89	32.92	15.92	16.78	10.81	5.84	17.74	21.54	15.92	34.59	29.02	6.48	11.38	20.64	22.76	10.53	22.76	7.71	18.16	8.07	28.35	41.07	20.68	29.49
AFUB_001430	113.11	168.28	149.72	157.40	162.06	141.70	151.73	136.42	144.69	143.61	136.20	161.66	142.19	168.83	61.86	63.39	74.71	60.20	8.64	15.81	144.81	179.87	129.76	149.22	135.57	154.90	108.88	126.47	124.83	142.53	29.75	28.54	29.38	28.34	32.36	32.13	28.82	33.31	29.96	22.81	35.21	15.75	30.92	41.47	66.10	57.09	25.61	46.53	62.72	41.92	70.42	40.30	52.24	58.76	64.76	23.87	52.40	56.95	54.74	53.37	46.92	54.98	59.48	16.86	79.74	270.80	16.69	7.96	8.71	9.09	22.12	27.21	18.44	15.79	11.50	8.80	21.70	16.69	17.47	35.38	32.74	7.35	8.08	21.20	20.02	8.69	20.02	9.14	19.31	6.35	25.11	33.72	16.90	28.18
AFUB_001440	127.18	184.24	158.19	175.90	181.71	161.97	146.45	154.21	154.93	161.25	142.91	161.80	166.28	170.26	59.89	59.39	72.24	55.98	9.55	16.69	160.92	199.47	146.31	170.30	146.82	163.70	130.68	134.27	141.64	145.59	37.72	36.14	35.87	35.60	40.58	41.70	38.03	38.02	35.93	22.31	35.23	17.21	36.53	47.37	66.46	61.73	32.88	51.87	65.30	42.69	75.88	43.86	65.15	59.37	55.88	30.58	53.76	63.76	61.01	63.23	46.08	53.35	58.62	18.40	80.99	314.58	13.76	5.58	8.97	7.97	24.65	32.82	12.49	16.63	9.78	3.95	19.07	13.76	21.39	40.90	34.68	8.89	7.74	18.46	16.77	13.37	16.77	9.83	24.23	7.58	36.14	52.04	21.90	32.30
AFUB_001450	114.80	168.68	149.41	156.40	161.70	149.38	146.13	136.50	146.29	144.31	134.10	155.06	147.70	164.30	66.57	68.05	75.88	64.31	8.43	18.42	150.17	177.57	144.75	163.69	135.42	149.37	109.23	123.22	125.04	146.15	34.76	34.06	36.07	32.12	36.68	40.78	33.24	38.52	33.43	26.03	41.89	19.11	35.24	50.47	71.08	59.22	30.73	47.40	67.49	41.95	75.26	47.83	60.25	60.08	62.04	28.84	62.92	56.09	54.90	56.59	45.22	55.90	61.30	16.38	82.43	286.38	22.12	8.51	12.85	8.48	25.72	32.90	12.27	17.83	11.96	4.38	16.64	22.12	17.30	30.99	30.39	6.22	9.39	14.48	25.43	8.63	25.43	8.10	21.97	6.99	32.00	41.83	19.96	29.61
AFUB_001460	115.61	180.39	154.84	157.78	176.25	159.76	155.66	134.06	153.80	159.30	142.88	175.11	158.55	178.24	74.99	70.57	76.28	65.93	10.93	17.15	161.95	194.50	149.98	172.71	143.11	152.82	112.94	134.96	133.16	147.58	39.95	38.95	39.99	35.92	39.09	43.84	35.30	40.04	38.06	28.30	41.35	18.66	34.82	48.32	78.13	62.67	32.44	51.24	69.66	43.51	73.84	48.11	60.49	64.62	64.81	29.25	67.63	61.62	58.91	62.89	48.13	60.69	61.27	23.04	82.56	281.34	24.50	8.46	15.13	5.96	26.67	30.09	16.48	15.45	12.86	6.44	20.15	24.50	19.34	39.88	38.18	6.55	13.20	21.32	22.14	13.62	22.14	8.25	19.28	9.60	30.77	43.62	23.22	32.03
AFUB_001470	117.53	165.93	146.36	147.50	172.19	149.07	139.84	133.46	152.20	137.74	133.19	159.12	148.99	163.94	68.55	63.56	78.21	63.55	9.73	15.53	148.03	180.94	129.09	157.64	135.61	149.23	105.87	130.94	115.66	143.27	30.38	31.99	31.32	33.76	31.40	32.57	31.63	36.55	32.23	25.03	35.08	17.41	31.27	47.17	70.56	56.76	29.19	47.77	58.21	41.31	66.71	38.49	58.14	48.64	59.08	26.20	58.15	57.13	56.45	58.00	42.67	51.35	58.28	21.16	84.04	267.42	26.30	5.10	9.27	7.37	23.05	31.78	14.93	15.95	13.63	5.44	17.06	26.30	19.06	32.43	27.02	4.99	8.79	19.73	26.17	7.51	26.17	7.72	23.51	7.14	26.85	39.10	19.05	28.14
AFUB_001480	118.17	181.95	153.23	166.94	171.36	150.35	152.14	141.01	156.03	157.58	142.31	167.23	161.09	181.04	69.34	67.39	75.96	67.39	9.65	16.28	155.37	196.33	136.62	166.78	145.84	153.61	112.00	127.14	132.42	148.20	37.46	37.02	35.00	35.46	38.54	40.88	35.25	41.64	34.69	27.04	39.58	19.89	34.28	48.51	74.48	59.80	31.26	51.55	71.73	44.28	77.86	48.58	62.27	62.68	59.99	29.26	67.27	66.29	60.49	62.21	47.99	59.09	61.96	24.91	81.36	292.22	25.81	9.23	12.68	9.88	27.78	31.78	14.00	17.14	11.88	4.43	17.74	25.81	19.75	35.10	35.94	7.48	9.79	19.91	24.14	11.14	24.14	9.32	24.03	9.47	31.88	42.68	21.98	32.47
AFUB_001490	119.66	172.58	152.70	150.17	163.98	140.52	149.89	126.47	148.69	144.11	131.12	153.51	154.94	160.97	58.63	56.58	73.64	67.48	11.47	16.61	147.11	183.85	127.62	156.83	129.17	156.94	106.84	127.89	120.46	130.97	27.20	28.27	25.05	25.24	28.02	27.99	25.79	32.86	27.32	22.59	30.27	15.95	33.15	39.41	67.45	50.47	25.15	44.99	56.46	44.93	73.12	42.80	56.38	54.37	61.47	29.64	54.25	56.49	57.99	54.93	37.54	51.75	62.66	14.56	73.99	250.04	17.19	6.28	11.19	7.82	30.22	31.39	10.47	17.29	10.34	4.95	13.31	17.19	12.65	43.43	39.74	4.37	4.38	28.22	19.62	9.51	19.62	11.69	14.79	7.22	24.65	32.81	18.44	25.44
AFUB_001500	110.03	171.10	147.82	158.60	167.70	151.89	151.92	134.51	146.39	148.80	137.11	165.46	151.80	166.32	63.46	67.14	78.86	56.47	9.42	16.07	146.56	182.01	123.82	157.27	136.64	145.61	109.15	125.24	121.75	146.04	31.78	31.84	31.39	31.95	33.98	35.42	28.64	33.34	30.63	23.53	37.49	18.27	32.96	49.49	71.57	58.51	27.46	46.69	68.90	45.20	71.31	45.23	61.24	57.52	63.39	26.76	54.05	62.01	56.41	58.44	48.98	56.25	62.02	16.33	79.72	281.87	24.06	7.74	10.51	10.44	25.52	31.97	12.29	15.67	11.20	5.99	18.33	24.06	19.53	34.46	32.41	7.31	9.07	18.49	23.30	11.90	23.30	7.84	21.01	7.12	26.21	36.67	18.17	27.76
AFUB_001510	115.67	164.73	147.99	155.98	169.96	149.49	148.17	138.86	153.29	144.78	136.38	164.37	152.78	163.76	64.31	63.95	74.48	61.73	8.78	14.97	151.24	187.27	128.61	157.12	137.15	152.71	108.53	124.66	125.11	147.25	33.80	32.43	32.77	33.15	34.89	35.74	31.05	37.12	32.17	25.19	38.09	16.87	32.55	47.87	70.47	56.96	28.82	47.11	67.02	41.23	73.24	47.70	59.05	58.66	61.89	27.76	57.75	62.64	57.08	54.49	46.04	55.62	61.99	17.97	75.63	276.27	23.68	7.35	13.77	8.38	27.70	32.24	11.16	17.87	12.86	5.09	16.60	23.68	16.68	31.65	34.91	7.49	8.36	20.01	22.26	9.14	22.26	8.90	21.60	9.64	28.58	38.87	19.21	28.91
AFUB_001520	122.78	169.65	147.01	158.77	182.88	154.38	159.09	140.40	158.29	150.75	140.42	173.14	158.26	171.68	66.15	62.52	64.50	59.28	8.49	14.26	153.40	189.69	134.20	171.68	150.31	156.38	114.61	139.13	137.03	145.36	34.01	37.69	35.43	32.53	37.01	36.49	32.93	38.61	33.67	27.55	40.20	16.48	32.46	51.10	75.97	63.41	27.85	49.37	60.94	44.96	74.52	42.94	56.51	57.93	60.49	27.47	66.15	61.24	61.27	52.42	41.46	50.43	58.92	19.54	78.69	272.28	24.11	5.57	14.20	7.85	20.60	28.83	13.64	16.39	11.87	7.28	15.02	24.11	15.55	38.54	35.28	5.70	5.76	25.34	20.35	9.53	20.35	6.49	21.76	6.83	31.27	39.90	19.13	26.40
AFUB_001530	114.99	167.98	149.29	159.20	171.46	154.42	150.37	147.35	153.32	148.76	144.42	165.87	153.08	163.19	62.57	63.25	75.32	65.06	9.43	15.51	160.59	201.31	126.59	166.33	142.41	158.31	112.66	137.41	133.15	151.97	33.98	35.96	34.75	31.12	36.01	37.77	31.12	36.60	31.34	26.13	41.84	18.59	32.36	47.28	66.91	62.18	30.42	45.92	76.71	40.58	80.71	45.10	56.83	65.67	63.48	27.49	65.21	66.19	66.82	60.17	51.80	60.23	58.95	23.74	76.73	286.45	25.78	9.88	14.49	11.96	24.50	28.73	12.37	16.75	11.62	5.03	20.13	25.78	17.93	28.23	37.52	9.33	9.14	19.11	20.10	13.12	20.10	10.22	19.77	8.90	27.28	42.15	24.58	29.48
AFUB_001540	110.35	156.20	134.31	158.78	152.52	130.39	147.05	134.65	153.01	138.69	127.55	147.94	150.32	157.94	60.59	67.23	79.89	58.49	8.57	14.15	151.09	171.50	106.21	152.57	133.52	153.65	98.98	120.30	118.52	136.45	27.92	26.99	22.58	26.40	31.74	28.72	26.60	30.65	27.01	19.08	31.00	14.16	32.29	47.63	66.12	56.86	27.48	47.07	70.22	45.09	72.23	48.66	56.26	62.79	56.92	23.95	54.65	66.23	56.70	51.12	44.30	61.36	57.06	19.27	75.50	283.30	22.93	10.00	10.64	6.44	29.75	33.88	14.04	18.72	15.78	4.17	16.47	22.93	20.80	32.43	35.26	5.43	11.71	24.09	20.91	10.64	20.91	7.88	22.46	10.44	23.12	26.44	15.94	24.19
AFUB_001550	115.27	164.69	133.80	152.53	162.95	144.81	147.51	136.09	156.92	141.28	131.46	162.02	138.51	161.82	60.35	63.73	75.79	57.01	9.14	14.68	153.69	179.66	117.07	159.01	139.41	146.95	108.77	124.53	123.53	151.57	28.98	28.87	26.03	28.99	29.90	30.03	27.19	34.12	28.42	21.99	34.44	14.93	31.99	45.64	67.02	56.84	27.04	47.62	64.09	40.83	73.12	42.76	60.56	60.73	60.00	24.13	56.21	64.92	55.72	49.79	45.85	50.60	56.84	17.94	73.94	275.99	20.73	6.93	10.94	6.98	21.64	27.30	15.59	17.12	13.04	8.15	17.70	20.73	13.43	30.19	28.13	6.82	10.27	20.68	19.08	12.54	19.08	7.95	17.66	8.94	21.92	31.70	15.19	24.48
AFUB_001560	115.23	169.95	148.16	158.62	170.68	151.33	152.86	139.29	154.35	149.33	140.03	165.24	153.88	168.88	66.96	65.44	73.26	63.18	9.04	15.79	150.10	186.05	135.66	164.00	143.07	154.22	109.65	124.45	125.50	145.31	34.92	33.76	35.28	33.49	36.32	38.36	33.49	38.96	33.02	25.38	39.69	18.69	34.51	47.14	70.60	58.49	31.03	46.17	68.51	42.72	75.00	47.86	59.69	60.43	58.70	28.33	61.04	63.16	55.51	58.78	47.96	55.73	60.90	18.87	78.58	286.41	27.68	8.14	12.57	8.49	27.00	32.74	12.58	18.14	12.01	5.29	16.53	27.68	18.20	33.31	33.46	6.62	9.73	21.05	23.55	11.85	23.55	7.89	22.09	8.23	30.43	41.86	20.73	30.27
AFUB_001570	116.94	161.40	141.30	151.80	164.80	144.02	145.24	129.13	139.64	141.30	130.75	148.84	146.44	159.20	61.08	64.06	74.65	59.73	9.90	16.00	145.39	177.00	120.85	157.93	134.41	143.83	103.11	121.49	124.86	141.78	31.55	29.12	32.70	31.13	33.59	35.14	28.62	35.65	30.36	24.95	36.27	15.89	33.50	42.79	68.17	54.30	28.30	44.38	64.95	41.37	71.19	43.79	61.20	57.09	55.72	25.83	55.23	60.92	57.26	55.71	44.65	51.89	57.45	17.80	73.54	256.59	21.91	8.66	11.19	7.55	23.71	27.66	11.29	16.18	12.44	5.44	16.33	21.91	19.20	33.34	29.99	5.33	7.86	18.63	22.30	8.94	22.30	6.64	20.03	8.00	26.94	37.11	20.43	27.82
AFUB_001580	110.95	161.30	137.22	148.84	163.64	142.06	139.96	129.44	143.91	133.53	125.41	162.86	141.89	160.78	64.52	64.72	73.85	50.70	9.33	15.09	149.00	181.35	113.58	149.59	131.51	143.40	103.89	123.95	118.12	145.70	28.35	28.53	27.29	27.55	28.54	29.90	25.69	30.06	27.34	20.14	35.43	16.27	29.23	40.05	67.30	54.34	26.26	45.70	68.66	40.86	68.08	46.92	55.89	52.83	62.25	24.94	46.92	62.64	56.10	53.05	43.49	53.07	58.50	14.33	70.70	265.62	28.16	7.70	10.03	8.77	23.37	31.62	10.24	19.56	13.43	4.38	12.97	28.16	16.96	32.08	31.50	5.26	8.60	16.38	23.53	10.41	23.53	7.62	20.33	8.84	23.73	32.81	18.43	25.59
AFUB_001590	113.46	163.16	135.08	156.27	158.26	127.48	136.80	130.50	136.85	136.91	132.54	152.90	143.92	162.42	67.75	64.45	66.29	56.09	9.47	16.48	142.14	162.61	125.27	152.90	133.37	143.52	100.72	128.01	119.18	134.94	32.01	33.30	32.17	31.11	33.13	33.56	26.78	36.92	30.32	25.17	36.85	18.76	28.05	40.58	63.96	57.12	28.18	37.23	70.49	37.30	69.20	41.01	56.39	53.20	51.61	28.49	46.18	62.24	49.87	48.30	44.83	55.37	58.63	16.20	68.87	244.32	15.58	14.71	13.34	9.49	26.23	32.54	19.91	17.55	11.66	11.17	26.55	15.58	17.97	35.12	30.77	8.73	10.46	16.04	25.98	9.72	25.98	7.56	18.79	12.23	25.94	31.88	20.37	27.37
AFUB_001600	120.65	181.72	151.97	159.53	176.83	155.57	161.40	138.83	146.93	150.82	143.00	168.13	153.76	171.47	68.43	65.52	79.58	62.01	9.69	15.38	155.50	190.72	129.17	163.12	141.05	156.58	108.43	134.40	127.17	145.48	33.99	36.10	33.83	33.72	35.32	39.18	31.78	37.56	33.28	25.06	38.76	17.93	33.57	49.07	71.08	54.22	31.75	47.90	67.60	44.13	74.23	46.50	57.29	59.87	59.37	28.82	57.95	63.38	58.87	65.44	50.90	54.67	58.36	19.92	77.71	276.00	19.16	4.71	10.45	7.60	24.83	32.20	12.32	15.55	12.38	3.81	14.89	19.16	17.53	26.54	29.39	7.25	7.06	15.21	22.72	10.88	22.72	8.06	20.21	8.27	31.80	41.19	21.66	32.63
AFUB_001610	113.41	171.55	145.34	162.34	175.26	140.06	150.80	134.93	156.74	147.12	140.02	163.79	153.76	167.78	65.53	68.25	74.74	60.37	9.00	15.00	157.32	186.22	116.37	162.56	138.46	144.22	109.03	128.65	125.67	143.42	31.14	32.43	29.83	28.29	33.82	33.42	31.14	36.58	31.04	23.94	36.85	17.40	33.00	47.70	67.91	60.42	29.88	45.86	68.93	42.89	73.46	46.24	58.94	56.73	60.52	28.33	54.05	65.79	56.05	58.26	46.58	55.48	64.88	20.10	76.82	275.53	25.56	10.03	14.10	10.17	23.23	31.75	11.53	15.41	11.78	5.00	19.47	25.56	18.39	36.07	35.57	6.57	9.01	23.56	24.39	11.02	24.39	6.92	21.56	7.18	28.03	36.33	19.24	28.54
AFUB_001620	117.24	170.79	154.89	166.03	167.58	153.02	154.48	140.89	161.71	147.57	144.39	177.10	158.11	174.72	61.14	59.08	69.57	66.27	8.71	15.53	161.03	190.57	137.37	172.39	144.62	153.19	117.01	125.39	130.46	147.42	32.77	32.67	34.08	32.71	31.62	36.43	28.84	33.89	31.97	24.48	37.61	17.22	32.89	45.86	64.83	60.60	31.55	46.20	68.41	45.11	74.45	46.23	59.11	60.04	57.03	29.89	66.90	56.55	57.01	61.80	44.06	55.14	60.77	20.94	82.05	274.17	23.81	7.08	8.61	7.23	22.90	32.95	14.62	17.39	11.62	5.15	16.56	23.81	15.17	32.93	29.01	4.62	7.80	20.77	21.27	8.48	21.27	6.57	21.59	7.14	29.38	38.94	20.41	30.10
AFUB_001630	117.56	178.20	156.39	173.28	171.59	152.88	149.01	140.09	154.41	147.41	139.40	165.73	147.41	164.83	67.55	68.28	74.86	70.72	10.41	16.91	146.41	183.37	160.74	170.08	135.23	152.50	115.13	121.17	121.59	144.60	34.00	34.24	35.25	33.04	35.07	35.00	31.10	35.84	30.03	26.67	40.45	17.81	34.82	43.12	69.52	54.31	26.86	48.54	70.03	41.07	74.11	43.91	59.64	56.87	59.94	26.11	65.87	57.93	55.56	54.08	44.99	54.04	58.74	21.68	75.91	265.81	23.99	9.76	13.30	8.13	25.66	30.89	15.75	17.14	15.32	5.37	19.40	23.99	17.52	41.67	35.63	7.13	11.03	20.45	21.99	11.79	21.99	7.14	24.26	10.93	28.97	38.38	19.95	29.67
