GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62115	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_073940	122.24	175.94	156.30	168.97	171.49	154.79	156.32	142.00	156.20	158.68	143.77	171.39	159.09	171.68	67.25	66.45	76.92	56.06	9.47	15.35	159.51	187.37	125.42	165.59	146.87	156.20	109.98	131.77	125.88	152.48	29.97	29.59	30.41	31.07	32.80	34.77	27.51	35.57	30.08	22.67	34.39	17.99	32.87	44.46	71.80	57.27	27.66	50.15	68.41	45.97	74.74	48.30	59.00	60.41	63.34	27.17	52.53	67.99	62.32	54.16	45.76	57.63	62.43	16.36	76.33	290.66	24.00	9.88	14.02	9.87	28.42	32.99	12.47	17.85	9.81	4.16	15.76	24.00	19.76	32.13	31.31	7.68	8.42	19.22	22.98	10.38	22.98	8.16	18.21	0.13	8.43	26.09	36.78	18.82	29.17
AFUB_073950	118.06	170.21	152.98	161.30	165.44	150.90	154.77	149.80	148.42	155.81	140.29	175.74	156.27	174.49	58.51	60.06	77.78	48.76	9.16	12.34	150.08	187.16	116.33	158.90	146.53	150.86	111.24	129.14	126.91	144.15	27.17	28.90	26.21	27.93	30.31	31.64	26.50	30.89	25.61	23.18	31.88	13.27	32.33	45.45	66.70	53.12	25.25	41.90	64.10	47.93	73.28	45.97	56.77	55.84	55.09	26.15	49.49	60.95	54.76	55.78	43.88	53.56	62.70	13.60	73.03	279.38	24.77	7.28	14.89	9.14	25.54	36.05	11.74	18.07	11.88	5.97	18.20	24.77	13.64	29.46	30.62	6.82	10.53	16.61	25.94	11.12	25.94	7.52	25.61	0.39	10.67	25.88	33.49	16.33	25.00
AFUB_073960	118.58	166.81	145.44	158.13	169.99	152.11	152.22	144.97	145.52	143.15	140.74	170.06	155.35	164.50	62.23	62.17	72.04	54.85	8.97	14.03	151.47	186.82	123.93	161.57	139.15	150.86	111.06	125.83	124.28	143.80	30.70	32.74	30.15	31.11	34.27	34.76	29.67	34.64	30.29	24.46	36.04	16.49	32.81	43.37	66.21	52.00	29.40	45.53	64.44	39.48	70.80	42.01	56.57	56.82	58.12	28.29	49.36	62.00	53.91	53.48	47.27	52.77	60.70	13.80	72.49	269.20	21.85	8.59	11.84	7.91	25.52	34.11	12.98	16.40	10.24	4.58	15.26	21.85	18.30	27.58	28.62	7.25	12.00	14.40	24.74	10.24	24.74	8.41	22.84	0.24	8.22	25.72	37.57	16.83	26.88
AFUB_073970	122.21	177.84	154.94	164.28	170.27	157.03	156.14	138.65	161.77	161.74	146.55	175.50	166.57	180.84	67.28	67.39	75.55	64.60	10.38	16.79	160.39	186.54	140.04	168.39	144.13	153.94	121.61	134.94	134.05	144.36	32.51	33.25	33.16	31.82	34.78	35.22	32.41	35.29	32.90	24.71	38.19	17.22	33.90	43.12	72.04	54.30	27.73	51.44	68.20	38.78	69.03	49.81	56.28	60.90	63.39	25.98	59.32	61.91	54.59	55.04	46.52	54.36	61.66	16.94	77.96	266.15	23.31	7.86	16.55	11.22	30.85	32.30	12.67	18.74	11.78	5.29	17.23	23.31	17.47	33.80	29.78	6.38	9.87	20.44	21.84	11.99	21.84	8.11	21.42	0.01	8.10	28.03	43.35	22.24	29.69
AFUB_073980	121.86	182.29	160.96	174.57	184.67	157.33	165.79	157.05	163.74	159.19	154.84	176.66	165.59	179.59	65.07	63.97	79.28	70.33	8.54	16.00	164.11	197.80	147.93	175.11	150.24	168.62	120.91	132.75	138.71	159.44	33.72	34.31	34.13	36.03	34.61	38.85	32.12	40.86	34.04	27.99	42.88	18.62	32.89	46.59	69.44	62.77	29.08	50.46	76.90	49.58	75.23	44.67	66.31	66.15	57.96	27.97	61.88	70.30	63.11	61.73	53.60	53.23	58.36	16.70	80.63	296.70	22.01	9.60	11.29	12.07	28.35	33.15	16.59	14.58	10.39	4.84	20.92	22.01	18.39	31.62	33.38	7.12	10.94	15.31	23.17	13.18	23.17	5.40	19.93	0.04	8.82	30.99	43.57	21.34	29.46
AFUB_073990	118.89	172.48	154.75	159.75	180.34	151.37	153.53	146.77	151.50	157.00	144.03	170.44	162.86	172.42	68.73	74.62	78.89	58.73	10.58	17.14	148.66	183.92	131.39	171.01	140.88	150.02	114.15	131.10	121.10	148.14	34.61	36.64	35.26	35.25	35.45	38.39	33.22	37.60	35.96	24.94	41.24	19.21	34.81	48.63	70.54	57.40	29.92	54.31	68.94	48.42	78.27	46.32	62.20	65.71	65.03	27.27	51.07	63.76	56.97	59.70	47.27	60.77	65.76	16.95	79.08	290.23	23.61	11.18	14.16	9.96	28.11	33.67	15.54	16.57	9.87	7.06	25.21	23.61	19.95	34.32	30.16	6.64	9.36	19.59	23.10	14.55	23.10	8.08	17.73	0.24	9.88	28.12	40.22	22.20	30.90
AFUB_074000	111.57	161.04	145.15	151.56	165.09	143.15	147.84	140.18	142.62	135.72	137.11	161.80	147.02	169.34	52.84	60.16	77.16	45.52	9.40	12.15	145.73	174.35	107.83	151.70	138.41	153.21	112.78	122.69	119.93	143.93	22.23	21.72	21.61	23.88	24.11	23.85	20.40	26.63	22.33	16.86	28.28	13.35	28.23	46.04	62.15	52.28	24.24	43.55	65.51	36.85	66.37	44.28	54.18	54.86	57.71	21.63	42.76	57.22	58.48	52.51	46.79	51.35	58.65	12.94	73.26	272.25	25.27	8.43	10.40	8.91	27.95	32.55	8.97	14.47	11.65	3.59	13.70	25.27	15.25	25.67	27.36	6.70	8.21	13.70	22.73	10.90	22.73	7.72	18.90	0.19	7.88	17.98	26.27	13.18	22.11
AFUB_074010	117.00	169.77	145.35	156.19	167.39	142.76	147.09	139.03	150.54	136.93	136.84	163.74	146.47	158.81	67.78	67.44	78.77	62.64	9.99	16.48	153.80	174.67	133.07	168.42	140.51	153.07	112.23	130.65	126.98	148.61	34.29	35.26	35.15	32.68	35.83	38.77	34.20	38.10	32.65	26.03	40.38	18.23	34.79	47.00	74.62	58.83	30.88	47.86	69.23	44.56	75.77	47.17	60.11	60.66	61.72	28.26	61.40	65.01	58.31	59.22	45.06	56.95	60.31	19.24	75.83	280.16	25.91	7.98	11.91	9.12	28.40	32.85	13.05	16.55	12.31	5.42	16.31	25.91	19.55	33.66	30.84	7.23	8.77	17.81	23.08	10.36	23.08	7.68	19.36	0.16	9.68	29.98	41.98	21.86	31.60
AFUB_074020	123.19	184.42	143.52	160.88	176.58	143.97	155.44	137.18	152.80	136.78	135.46	147.03	125.37	149.75	61.44	49.70	80.08	71.12	7.35	18.42	145.18	181.59	128.20	162.33	136.04	171.40	111.28	120.17	127.59	153.27	41.65	42.46	37.78	38.75	39.70	41.14	44.80	37.98	38.33	38.91	37.86	19.82	41.46	50.63	71.22	59.08	39.29	48.68	88.55	41.75	80.25	46.69	55.13	70.16	56.04	33.82	64.22	75.48	66.94	72.24	55.82	62.08	64.03	19.93	75.10	312.52	29.57	11.42	20.32	7.28	18.80	36.59	13.78	14.20	13.95	8.19	18.12	29.57	9.86	47.93	39.23	4.58	4.48	38.26	19.72	3.20	19.72	7.25	13.93	0.00	14.52	37.58	46.05	21.29	27.83
AFUB_074030	100.38	160.78	127.30	146.83	153.30	140.35	140.73	125.14	134.99	122.49	120.16	151.98	123.67	145.35	53.37	66.28	78.77	59.32	8.66	14.01	140.79	161.36	114.41	146.72	129.46	134.42	102.12	112.72	122.26	133.91	20.16	24.12	20.23	24.90	27.36	25.73	22.96	25.90	20.70	18.82	27.06	12.92	30.10	48.30	65.36	60.95	23.20	51.66	67.55	47.06	72.91	47.46	55.62	59.62	62.17	24.30	53.59	62.43	56.49	54.78	50.68	54.32	62.14	19.39	74.15	274.83	27.17	10.19	11.36	7.64	25.51	28.69	14.50	14.73	11.39	4.23	17.85	27.17	16.95	27.31	34.53	6.43	9.57	15.97	22.58	10.04	22.58	6.16	19.06	0.48	8.77	19.98	28.36	12.48	23.59
AFUB_074040	113.46	154.27	134.16	146.07	154.48	137.30	139.74	119.80	137.01	126.84	119.30	148.01	130.93	146.05	65.95	64.39	71.97	50.98	10.19	15.68	134.18	165.61	112.95	152.12	125.36	144.16	99.52	113.04	110.65	130.87	27.00	30.66	27.92	28.60	31.27	32.82	26.15	31.98	25.48	21.77	33.60	15.54	31.65	44.90	64.82	54.54	25.63	43.39	62.27	43.40	70.51	42.94	55.56	52.73	59.00	23.17	51.50	58.16	57.92	53.94	43.23	55.16	59.62	17.19	71.94	269.46	16.98	13.91	11.09	9.24	23.76	24.98	16.11	13.89	11.10	4.86	18.46	16.98	16.70	27.32	29.24	7.26	10.73	15.23	21.43	9.80	21.43	6.00	16.73	0.19	7.20	21.87	33.78	16.75	26.21
AFUB_074050	108.38	153.00	137.67	113.76	134.96	131.16	129.74	115.15	127.97	121.57	111.96	149.36	130.46	149.95	65.80	57.79	59.38	47.07	6.90	17.20	147.58	182.99	136.88	137.00	122.84	139.42	96.97	106.30	103.50	131.44	29.52	33.18	35.19	26.73	37.85	34.05	34.47	30.93	32.48	21.13	35.03	12.68	28.32	43.69	64.54	55.35	26.18	47.57	58.33	35.49	58.58	37.46	56.74	73.48	65.10	26.96	52.83	63.04	45.02	48.34	35.10	27.86	52.75	15.83	72.81	275.02	24.02	10.22	14.70	9.24	17.11	38.34	23.64	16.51	14.21	6.02	16.96	24.02	11.41	41.72	34.34	3.42	6.34	16.82	24.67	6.68	24.67	7.94	14.99	0.00	11.98	26.49	40.39	17.99	24.82
AFUB_074060	105.53	145.96	123.07	142.40	158.08	130.37	133.97	116.72	133.22	129.21	113.81	147.40	131.59	149.55	64.34	62.41	83.17	47.42	10.35	13.45	137.12	157.80	104.06	140.05	118.48	132.67	94.13	116.30	108.71	136.31	24.65	25.54	22.88	25.98	30.70	30.74	23.87	29.31	22.18	20.80	31.95	14.90	28.12	41.00	66.49	54.21	25.21	41.22	59.31	40.82	70.86	44.99	61.07	51.85	63.62	23.98	33.69	59.94	51.29	53.98	46.14	52.74	64.26	10.08	72.47	275.86	20.22	8.07	13.19	11.66	23.77	33.61	14.84	17.77	10.07	6.12	21.75	20.22	19.11	29.36	30.02	8.08	9.84	15.04	19.78	12.67	19.78	7.20	21.10	0.21	8.04	19.35	27.76	14.49	24.17
AFUB_074070	94.07	154.31	133.25	140.78	150.58	138.75	135.54	128.59	131.44	124.44	121.35	154.42	134.18	152.78	56.86	61.44	76.79	45.72	9.47	14.17	137.26	162.23	93.75	145.37	123.15	137.00	98.93	114.52	112.92	127.22	20.36	20.17	18.14	21.97	23.90	26.38	19.71	24.81	21.11	15.31	26.07	13.72	29.68	46.29	64.39	53.04	23.50	44.76	63.90	41.38	68.70	41.89	54.68	53.83	54.72	22.27	41.09	60.49	57.77	51.44	45.14	52.26	60.63	12.56	67.76	261.13	21.39	11.20	9.78	10.52	23.25	31.39	10.53	17.50	13.28	5.17	19.37	21.39	19.35	26.91	32.47	8.35	10.77	12.09	20.91	10.70	20.91	7.56	19.37	0.51	7.19	18.39	25.12	11.44	21.07
AFUB_074080	121.09	161.66	146.62	158.39	163.77	152.45	145.42	141.23	140.35	145.47	136.89	162.95	156.07	167.95	63.93	65.36	82.43	52.75	10.00	15.00	150.12	182.33	117.12	159.25	133.59	145.88	111.22	129.43	124.49	150.44	26.09	27.46	25.65	27.04	31.17	31.01	24.53	31.88	29.10	21.91	34.78	17.29	30.07	43.37	71.01	54.77	26.37	50.60	65.68	39.65	75.17	41.74	62.12	58.99	65.37	25.96	41.33	61.60	57.19	51.13	49.11	55.70	60.10	15.73	69.32	272.24	25.13	8.51	10.83	8.60	22.25	30.71	10.83	18.87	12.71	5.71	13.97	25.13	15.05	32.86	32.53	8.43	12.23	22.27	23.73	12.91	23.73	8.29	18.82	0.16	9.75	22.13	32.84	15.25	26.50
AFUB_074090	108.56	154.31	135.01	150.18	154.07	134.51	137.43	129.50	132.16	140.89	127.91	152.68	145.54	153.26	59.56	58.23	68.40	39.86	8.52	13.55	134.43	167.98	108.31	145.02	130.61	136.87	97.94	115.13	109.32	132.62	25.08	23.74	24.10	23.46	28.61	27.42	21.66	29.70	25.89	20.95	31.47	14.65	29.51	41.73	62.67	53.79	23.70	43.81	63.01	37.51	65.63	40.61	54.28	53.73	59.87	23.76	42.99	52.33	51.83	47.38	42.98	50.48	53.78	11.85	71.51	248.35	21.43	9.61	11.93	9.13	26.90	35.03	13.23	15.22	13.27	3.67	18.69	21.43	15.40	27.44	30.48	5.22	9.61	16.62	24.49	10.56	24.49	6.95	22.09	0.27	7.69	21.73	29.32	14.21	23.22
AFUB_074100	115.16	171.98	144.22	156.25	172.98	144.43	151.77	144.66	152.19	147.03	138.77	168.45	157.58	175.89	63.51	63.55	75.58	55.30	9.09	14.85	153.27	181.26	140.73	159.26	139.20	150.65	112.61	122.75	128.53	145.07	33.25	32.50	32.08	33.28	36.59	37.72	30.38	38.33	30.93	23.66	37.12	17.92	34.99	44.68	70.68	55.86	29.50	45.62	65.32	41.62	73.05	43.08	55.16	58.20	60.51	27.18	52.18	62.13	57.64	53.83	47.03	51.87	59.81	17.51	68.85	280.10	26.15	8.49	13.28	7.55	24.55	30.99	12.06	16.78	12.59	4.80	15.98	26.15	16.10	36.85	32.14	7.73	8.70	20.80	20.29	10.48	20.29	6.92	20.86	0.14	8.21	28.35	37.37	19.62	30.06
AFUB_074110	118.51	167.73	146.27	161.08	170.50	148.75	149.56	133.75	150.36	151.07	142.32	167.28	154.83	171.58	63.32	63.59	73.88	51.34	9.58	13.27	147.56	182.42	123.72	158.78	136.64	147.53	111.64	123.70	121.17	147.62	32.86	32.81	30.97	31.87	34.64	35.12	29.94	36.63	30.51	22.81	37.09	16.27	33.01	43.68	69.28	55.66	30.95	47.94	66.51	39.68	74.58	47.78	58.42	56.81	58.81	27.34	49.28	61.19	59.82	54.54	47.50	54.04	57.15	16.07	74.56	267.96	22.59	7.02	11.81	7.74	24.75	31.25	13.81	14.74	11.75	5.08	16.74	22.59	14.98	28.10	28.13	7.08	10.02	19.29	22.11	9.42	22.11	7.73	22.19	0.20	7.69	26.62	38.21	19.07	27.61
AFUB_074120	121.48	176.26	149.33	165.97	180.50	150.55	155.78	146.88	149.25	151.99	151.57	169.78	164.77	178.64	67.91	68.92	80.33	67.64	9.49	17.49	156.30	198.04	132.29	167.89	144.53	160.08	109.66	127.66	124.51	148.95	31.75	35.72	33.15	32.50	37.30	38.08	31.12	36.18	32.35	25.36	38.38	17.36	34.91	45.91	72.67	59.82	30.27	49.31	68.79	42.80	79.95	46.49	65.75	62.32	59.74	28.48	61.26	63.20	59.69	63.38	45.29	60.15	66.37	21.87	77.71	289.85	23.99	10.09	11.91	11.39	24.90	32.35	14.98	15.04	11.44	6.52	20.42	23.99	17.52	33.86	34.06	7.31	10.98	17.57	25.37	11.81	25.37	8.89	20.77	0.17	7.52	29.16	38.39	20.82	31.84
AFUB_074130	124.06	181.13	154.30	165.01	175.65	157.36	151.90	152.25	153.21	154.19	153.72	169.49	167.99	182.19	66.05	65.36	77.22	65.24	9.65	16.87	158.72	189.79	123.18	164.18	147.08	152.73	114.58	127.63	136.28	145.37	32.26	31.35	37.19	33.44	35.01	37.89	31.33	35.53	33.40	25.01	37.45	16.99	33.90	40.11	73.71	61.01	28.52	45.05	67.66	44.78	75.72	46.32	57.72	55.71	60.19	26.49	65.67	63.37	57.29	60.07	44.29	52.60	59.36	20.15	74.73	283.25	23.01	11.10	11.85	8.94	28.01	33.58	13.38	18.39	10.29	5.78	18.51	23.01	16.42	33.09	32.60	6.76	12.41	22.43	20.12	10.42	20.12	10.03	15.38	0.05	7.25	32.43	39.24	22.97	30.54
AFUB_074140	111.93	162.39	142.99	150.64	160.47	136.18	146.51	127.38	139.56	148.99	133.41	153.00	148.49	160.65	55.26	59.07	78.05	49.55	11.31	13.85	141.49	181.32	103.01	145.20	125.69	137.04	101.87	125.23	114.88	129.82	21.02	20.84	18.91	22.47	24.27	26.16	20.19	25.39	22.69	17.29	27.55	15.13	25.80	44.46	69.43	55.59	23.48	45.85	65.37	42.63	70.64	45.49	60.42	51.16	55.50	22.20	43.86	57.44	52.37	50.86	46.14	55.91	59.94	18.88	65.59	263.40	17.29	8.64	9.30	7.46	28.22	32.17	12.29	14.16	9.97	6.20	23.37	17.29	14.35	26.53	27.87	8.43	10.28	17.09	28.13	13.07	28.13	8.88	20.95	0.12	8.35	19.54	25.50	12.30	21.12
AFUB_074150	118.64	175.38	153.96	165.28	180.18	151.52	156.21	146.93	153.58	153.96	145.52	169.70	165.48	180.38	60.92	68.02	79.94	59.91	9.64	14.30	156.68	188.48	136.74	167.40	144.08	154.27	115.06	133.00	127.66	147.72	28.23	31.06	27.13	27.65	30.90	32.51	29.54	33.63	29.45	21.51	34.94	16.11	32.61	47.43	73.98	52.50	27.90	48.49	67.06	44.43	73.90	48.20	60.23	60.82	61.31	28.11	54.87	64.93	57.99	58.39	47.21	54.32	65.39	21.01	74.87	284.24	28.54	8.31	12.04	8.33	25.32	34.95	9.12	19.34	14.32	4.65	13.61	28.54	18.94	34.31	30.92	7.84	8.86	20.38	24.79	11.04	24.79	7.55	20.64	0.30	9.74	22.93	33.45	15.89	24.80
AFUB_074160	125.31	178.71	156.05	168.69	176.35	154.64	158.58	148.49	160.72	155.01	142.04	176.91	159.17	177.84	66.13	64.34	79.21	61.36	8.88	15.39	154.24	194.81	133.02	167.74	144.03	154.67	110.68	132.00	129.87	157.58	32.99	33.30	32.17	31.27	34.33	37.63	29.61	37.41	30.44	25.60	38.98	17.42	33.33	45.20	72.34	59.35	29.08	47.90	68.76	42.94	76.29	46.53	58.72	61.21	61.34	25.96	55.25	64.59	58.63	56.97	47.63	51.83	65.17	16.20	77.38	277.09	25.81	8.91	14.93	10.92	25.88	31.79	13.43	18.73	11.08	5.71	15.91	25.81	18.22	35.42	32.95	6.52	9.83	19.84	23.09	9.67	23.09	7.62	21.78	0.12	7.30	30.11	39.91	19.68	29.94
AFUB_074170	100.56	156.10	134.32	141.39	145.06	125.11	140.69	119.95	137.61	124.59	128.44	149.30	138.80	158.39	51.40	52.34	62.95	47.54	7.33	14.40	135.55	162.63	100.95	139.66	120.72	135.10	95.97	112.42	108.56	127.83	18.35	17.39	15.06	18.18	21.35	22.72	17.43	21.97	20.71	14.93	25.97	11.99	23.48	38.39	56.12	45.18	20.43	40.27	57.93	35.21	61.06	31.56	51.03	48.94	46.48	16.71	50.83	49.19	47.80	46.63	38.78	43.05	48.78	11.86	57.92	223.11	14.57	6.22	10.48	7.60	19.26	25.90	13.32	12.61	7.32	5.15	17.69	14.57	14.05	22.80	19.65	4.84	6.78	12.07	15.01	9.13	15.01	6.19	11.12	0.14	9.24	17.32	24.87	9.89	21.14
AFUB_074180	123.54	181.69	160.25	166.91	176.69	160.22	165.43	147.06	162.94	156.83	153.82	174.83	162.63	182.77	67.38	67.40	76.39	69.07	9.03	16.70	163.99	197.45	154.79	171.11	145.61	166.01	117.04	131.17	127.52	157.50	36.96	35.95	38.53	34.46	36.15	40.22	33.87	39.72	35.03	28.34	42.69	17.62	37.72	46.10	70.85	61.68	32.05	49.41	70.05	40.44	76.62	48.28	63.37	62.68	60.81	26.87	66.12	65.78	60.74	61.91	44.62	55.61	64.74	19.80	79.24	282.98	25.05	7.18	11.96	8.45	25.04	33.64	10.91	17.62	13.20	4.41	12.97	25.05	15.57	28.86	30.77	7.17	10.17	17.07	20.89	8.59	20.89	7.40	23.12	0.07	7.76	34.07	45.54	22.73	32.73
AFUB_074190	128.58	182.05	155.00	169.00	184.86	163.32	166.71	150.19	160.64	159.77	143.59	180.64	166.67	197.65	65.44	60.64	75.25	66.82	9.10	14.58	149.46	197.05	137.84	170.16	148.09	154.04	121.34	130.08	127.25	157.87	26.67	31.06	27.51	24.23	29.73	32.01	25.78	37.99	29.60	21.98	35.48	15.72	33.30	45.08	70.52	56.35	29.75	47.15	66.55	38.94	73.77	47.25	56.22	63.77	59.13	21.85	58.49	59.97	53.01	58.16	47.25	54.19	58.75	21.41	67.86	280.67	17.55	9.66	18.04	10.04	19.27	29.59	11.19	16.30	8.19	8.13	18.11	17.55	12.83	32.43	28.32	7.75	7.10	17.20	19.62	11.25	19.62	8.58	16.99	0.01	5.55	27.85	39.08	18.40	31.57
AFUB_074200	122.48	185.32	159.14	168.02	178.32	163.16	158.96	150.23	162.97	155.53	144.09	178.01	164.79	179.60	67.50	67.31	78.25	63.55	9.49	16.12	160.92	194.68	146.31	171.12	146.69	158.20	113.66	130.53	130.93	157.39	33.15	33.90	33.68	32.08	35.42	37.20	31.60	36.79	33.68	25.37	38.46	18.06	33.64	46.20	69.67	59.89	30.56	49.29	67.69	45.33	76.34	48.15	60.47	61.67	62.37	28.24	63.07	64.84	59.00	60.89	48.02	56.18	61.84	21.27	75.96	280.25	27.13	8.46	12.77	8.19	26.23	36.33	11.90	18.15	12.29	3.94	15.14	27.13	17.43	31.14	31.99	7.23	9.49	17.32	25.76	11.35	25.76	8.18	22.05	0.11	7.60	28.98	40.20	20.78	30.70
AFUB_074210	119.77	174.85	159.39	161.58	178.95	151.48	153.73	141.64	152.90	152.11	138.14	163.51	152.20	167.45	59.69	60.77	78.66	52.70	8.60	15.12	149.25	194.68	119.66	165.12	142.43	155.68	106.77	122.86	125.76	145.80	27.99	29.01	26.67	28.88	30.77	33.28	28.45	31.97	29.81	23.32	32.89	15.64	33.98	46.82	67.76	60.37	27.76	45.08	63.70	39.87	75.40	47.45	55.99	60.34	56.85	26.93	46.71	61.37	56.30	53.59	45.80	53.99	57.13	17.18	72.55	271.34	24.80	9.02	11.29	8.84	30.31	30.75	11.66	14.16	10.76	4.38	16.53	24.80	16.06	30.39	26.07	6.13	8.12	16.67	21.37	7.60	21.37	7.46	17.09	0.07	9.92	24.19	35.85	16.15	25.66
AFUB_074220	124.44	179.13	152.57	167.21	176.03	156.29	166.42	138.97	156.25	148.83	145.78	161.92	150.89	170.35	59.20	58.99	72.38	57.90	7.72	14.19	153.84	182.71	135.56	161.20	141.13	154.16	113.23	131.46	131.63	144.50	31.24	32.53	33.54	32.20	32.06	34.13	29.51	36.73	32.13	25.58	37.27	16.76	32.54	45.57	64.65	56.61	27.69	45.46	64.00	42.34	70.13	44.99	59.40	60.21	53.50	25.57	51.38	56.20	56.63	58.73	45.34	54.11	55.09	17.41	72.58	263.40	19.55	8.00	12.94	8.85	25.73	29.04	12.01	17.02	12.33	4.76	14.42	19.55	16.49	31.53	29.68	6.62	9.59	20.32	24.16	8.33	24.16	6.70	19.40	0.09	7.96	27.32	37.72	18.88	28.65
AFUB_074230	93.00	146.23	114.69	135.01	131.55	117.54	116.83	107.24	124.94	121.36	113.88	137.13	123.50	134.86	55.62	49.99	67.29	42.26	8.45	12.42	123.18	150.81	107.02	142.89	109.52	118.19	98.42	95.82	106.57	113.51	27.43	27.83	25.85	27.80	27.27	29.55	25.65	27.89	23.74	20.64	32.26	13.71	29.84	35.33	51.34	49.44	25.96	38.32	50.87	29.88	60.50	34.62	44.38	50.35	42.22	23.32	36.74	46.48	44.01	45.59	37.37	39.06	46.00	12.52	53.17	200.94	18.47	11.63	12.35	11.10	18.79	27.56	23.10	15.91	6.83	7.94	21.50	18.47	22.64	47.17	33.43	6.33	8.00	21.63	24.02	13.34	24.02	4.67	15.50	0.10	9.80	26.01	34.17	16.33	25.04
AFUB_074240	124.43	166.55	286.72	167.81	178.65	140.67	149.24	264.44	156.63	285.63	144.36	172.06	150.84	176.67	69.51	61.32	72.80	52.29	16.08	25.14	150.64	184.52	124.32	161.65	143.79	159.36	105.84	138.12	124.46	143.65	35.14	34.58	35.70	32.93	37.93	37.10	32.34	37.41	36.63	24.29	41.44	17.47	33.70	47.33	79.20	62.16	25.77	50.51	68.03	42.14	71.10	46.63	59.65	54.40	58.27	24.12	40.85	67.15	57.20	56.61	46.93	55.52	58.19	14.04	82.82	282.26	48.76	8.11	12.48	22.46	26.68	28.70	25.68	32.26	21.01	9.40	40.18	48.76	37.24	70.88	70.31	9.26	21.86	47.37	24.54	7.48	24.54	10.98	38.66	0.12	15.54	29.76	35.53	19.03	29.64
AFUB_074250	119.00	177.51	145.92	157.21	170.72	153.47	148.45	136.07	150.27	146.07	136.81	167.35	145.91	163.00	67.17	64.30	75.02	58.41	8.25	15.69	150.34	184.09	133.35	160.91	138.88	150.96	110.31	123.61	126.90	143.78	33.45	32.81	35.80	34.20	35.95	37.37	32.72	36.39	30.49	26.83	38.05	17.48	35.45	44.09	65.73	55.86	27.87	44.06	69.12	40.11	72.25	46.39	59.48	58.60	63.48	28.12	55.61	62.59	60.37	58.51	44.90	53.39	61.62	18.40	74.58	271.62	20.29	6.23	12.66	7.74	24.48	31.16	13.73	18.21	13.69	4.88	16.78	20.29	18.35	29.81	31.83	7.96	8.56	18.14	23.72	10.84	23.72	8.61	22.71	0.09	8.77	29.01	41.34	20.35	31.81
AFUB_074260	120.05	172.20	144.69	156.89	164.74	150.40	150.87	141.43	152.38	152.25	138.00	165.08	150.40	165.66	64.53	68.57	76.89	62.32	9.93	15.85	152.24	187.05	130.32	160.01	141.90	147.74	105.74	126.84	120.28	149.08	30.58	31.80	31.52	29.44	33.78	34.28	30.76	33.55	30.11	23.42	36.82	18.08	31.62	43.39	67.16	58.74	28.30	49.55	70.06	44.66	71.96	48.00	61.91	55.07	63.44	26.72	61.06	62.38	58.03	58.63	46.35	52.96	61.07	22.40	74.06	277.58	26.29	8.71	10.92	8.52	25.59	32.43	12.76	16.73	13.14	4.96	18.10	26.29	17.41	29.97	28.82	6.55	8.24	15.63	20.65	10.12	20.65	7.77	21.30	0.19	9.37	25.64	36.97	18.27	28.05
AFUB_074270	107.59	164.59	130.60	140.59	163.59	135.99	132.24	129.14	139.30	137.07	128.75	149.77	139.87	146.94	71.67	66.76	70.15	56.93	9.89	17.57	137.47	168.81	118.96	153.38	127.08	136.15	95.97	119.79	115.18	133.31	34.61	33.52	34.18	31.29	34.35	34.98	32.18	36.23	30.03	24.28	33.45	18.14	33.22	43.34	68.53	50.27	29.91	44.12	62.31	41.51	75.13	42.93	60.26	51.80	60.94	27.32	59.14	57.36	54.18	55.85	47.53	52.62	59.48	19.46	69.92	260.05	25.92	9.89	14.25	10.75	27.33	34.41	11.43	16.50	9.49	4.79	17.33	25.92	14.85	28.80	29.21	7.46	7.57	20.91	24.68	12.67	24.68	9.49	18.34	0.18	8.70	28.57	35.16	20.34	29.97
