GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_035490	119.07	171.98	153.30	162.45	172.85	156.03	156.93	148.13	157.07	152.88	139.32	172.71	165.14	176.76	57.51	66.70	81.59	48.06	9.79	14.47	140.71	176.53	109.03	159.24	138.11	147.64	105.98	125.83	121.63	148.89	23.04	23.46	22.31	24.23	27.59	27.99	23.60	27.95	24.27	19.01	29.38	13.33	29.56	45.67	70.04	52.73	24.35	46.65	63.57	40.06	71.46	46.75	59.06	57.80	59.62	24.21	37.91	59.88	50.61	47.90	47.16	55.72	59.69	14.09	72.52	260.19	24.20	11.17	8.64	10.81	23.66	31.25	12.59	15.72	10.58	4.91	16.47	24.20	15.86	28.71	25.01	7.72	8.95	15.72	23.29	9.67	23.29	8.36	17.40	9.04	20.20	28.67	14.11	23.94
AFUB_035500	123.53	178.09	162.30	170.05	179.59	154.83	165.03	150.67	163.43	158.90	149.12	175.61	169.95	181.47	67.56	65.77	78.40	52.58	10.95	17.21	152.84	187.52	131.41	162.31	147.84	146.08	107.20	127.39	128.75	156.46	26.95	27.54	29.96	30.69	28.90	32.26	27.28	31.92	25.82	22.17	35.97	15.79	33.32	50.18	67.85	52.01	28.52	47.81	62.33	39.63	72.39	43.85	58.76	53.83	63.04	26.15	41.72	61.06	57.61	60.38	45.70	53.22	62.17	13.02	73.35	266.55	20.78	11.08	12.97	11.41	25.10	30.44	16.51	15.20	11.70	3.37	15.02	20.78	16.96	32.59	28.13	6.28	10.23	11.53	23.85	11.43	23.85	7.76	21.43	8.60	22.59	32.75	14.68	25.63
AFUB_035510	108.20	154.64	146.96	148.86	164.78	138.70	144.41	136.43	142.65	143.47	133.37	158.54	142.05	160.85	58.26	62.32	76.40	47.44	10.22	16.07	138.61	167.95	108.58	152.55	132.31	129.55	93.19	114.96	113.89	142.87	28.12	26.48	22.22	24.32	27.36	27.12	24.44	29.19	24.12	19.39	33.32	14.93	32.04	37.64	64.16	49.54	26.21	46.34	61.91	35.46	69.92	41.67	54.11	48.78	61.80	23.75	37.20	52.71	50.00	48.85	46.28	53.88	57.76	15.94	68.38	257.50	26.85	12.43	15.04	12.09	22.68	26.11	16.93	13.81	10.62	7.23	19.53	26.85	15.03	29.24	30.19	8.89	9.60	17.52	27.23	11.88	27.23	8.35	20.74	8.52	20.22	27.50	14.35	24.63
AFUB_035520	119.68	180.75	157.63	158.82	181.80	155.09	158.37	149.21	161.43	158.07	140.88	177.00	165.84	174.22	49.65	60.27	77.45	45.25	8.56	13.08	152.93	182.43	119.01	164.21	137.85	154.09	108.19	127.15	131.29	146.74	23.78	22.55	20.98	27.57	27.10	27.30	24.25	30.65	23.47	16.66	29.18	14.64	28.34	45.20	68.12	50.35	26.40	47.56	64.83	42.35	73.07	44.80	56.51	60.39	62.66	23.42	40.80	62.79	59.10	51.00	46.17	52.85	60.76	12.38	73.79	280.08	23.35	10.50	12.24	8.57	19.95	26.90	10.87	17.71	11.47	4.39	12.97	23.35	18.45	27.74	28.39	6.89	6.93	16.56	22.99	10.80	22.99	6.64	16.19	9.05	19.67	26.79	13.22	25.15
AFUB_035530	121.66	171.66	151.36	164.37	186.65	166.39	154.76	146.96	159.41	147.55	144.44	175.50	151.34	172.25	61.46	62.27	77.44	45.76	10.39	16.11	134.80	183.01	116.41	167.96	140.36	155.30	107.56	129.12	131.44	142.61	24.06	23.94	24.83	25.51	30.98	25.26	21.98	27.73	24.82	18.97	32.12	14.92	29.83	40.95	69.73	56.59	22.29	40.77	60.90	40.40	71.14	45.01	56.14	56.48	62.79	24.38	47.66	62.50	49.93	57.11	43.02	61.01	57.88	12.61	70.18	248.41	23.31	14.23	12.87	9.74	17.85	30.94	12.49	16.25	10.27	6.40	23.64	23.31	18.40	23.20	21.95	7.50	9.78	10.89	21.48	13.94	21.48	8.20	14.85	7.22	18.38	30.84	16.58	26.99
AFUB_035540	121.03	170.73	161.95	167.77	176.09	144.53	159.92	152.24	153.67	159.23	151.74	168.27	140.72	171.33	55.56	70.00	75.58	51.57	9.84	13.11	144.71	186.16	119.67	157.14	134.46	148.75	110.46	130.26	123.07	152.14	24.29	25.29	23.45	22.08	27.97	26.29	24.09	30.16	23.83	20.23	29.75	13.61	27.23	45.35	74.02	53.76	25.75	44.97	66.40	40.70	71.57	46.33	53.18	56.77	62.87	23.67	52.69	62.88	60.17	54.72	41.07	50.09	61.35	12.30	69.16	269.92	21.92	10.21	9.44	9.26	19.35	28.11	12.49	15.29	11.30	3.91	17.61	21.92	14.19	33.32	30.11	7.66	9.37	17.41	23.85	11.99	23.85	7.60	20.54	7.77	19.96	30.21	13.75	23.66
AFUB_035550	127.97	168.89	166.63	160.28	176.74	158.28	161.91	149.24	166.69	159.61	147.91	169.46	144.82	185.31	65.89	69.80	73.33	65.00	10.65	16.23	153.11	181.90	115.16	173.18	138.86	149.98	114.39	123.96	121.07	152.01	32.26	32.15	31.18	32.10	32.66	37.40	30.67	32.99	31.63	21.78	33.52	17.93	31.84	47.20	74.17	59.81	29.14	46.37	70.12	42.06	72.20	40.30	53.09	59.30	54.54	27.00	57.68	61.93	55.63	54.47	45.05	57.84	65.12	21.79	77.64	280.61	18.83	9.22	11.06	8.42	29.38	32.36	17.73	20.02	15.21	5.46	22.09	18.83	19.11	36.38	31.11	8.57	7.46	22.19	30.97	11.44	30.97	11.33	24.40	6.01	26.22	42.32	18.39	31.16
AFUB_035560	117.42	183.14	163.94	170.10	179.93	147.45	154.77	148.43	164.69	168.08	141.93	173.14	173.69	180.37	66.48	66.42	84.46	67.61	9.55	17.24	154.81	183.88	132.99	170.10	144.72	150.79	102.47	137.23	126.74	144.16	26.93	32.59	27.52	28.55	30.96	34.98	26.29	30.00	27.54	23.82	36.59	16.51	32.82	44.84	69.14	59.66	29.29	46.45	66.14	43.23	71.09	49.17	58.41	62.97	59.12	26.50	54.53	61.78	62.03	59.63	50.62	51.82	68.76	16.58	75.63	265.02	19.34	10.41	13.24	8.81	22.74	36.91	16.05	15.31	8.57	8.72	19.53	19.34	20.86	31.79	32.48	9.12	8.18	17.28	29.76	12.63	29.76	7.65	16.76	7.44	27.98	38.50	18.44	24.85
AFUB_035570	108.82	174.46	135.19	160.08	170.14	134.29	147.10	133.51	152.45	148.54	140.06	173.65	145.11	178.55	57.55	60.84	75.39	54.70	8.01	13.90	143.41	192.87	115.44	164.32	136.59	149.68	107.80	126.77	131.96	134.17	25.45	27.72	22.44	26.36	23.84	32.90	22.76	27.80	24.93	20.39	27.56	13.49	31.08	48.66	72.95	52.31	25.95	45.42	67.31	40.51	80.75	42.36	50.88	51.30	61.47	24.41	62.73	61.59	42.63	59.65	46.71	52.54	57.09	14.59	82.37	274.27	20.66	15.27	9.29	11.08	28.73	31.89	23.03	14.03	10.06	6.99	28.30	20.66	13.58	19.75	30.89	7.59	10.45	19.30	20.54	12.49	20.54	8.80	25.82	5.69	22.12	31.41	14.80	24.27
AFUB_035580	107.48	159.33	143.15	149.93	158.14	133.04	147.30	129.17	147.93	144.29	135.50	159.82	142.80	165.40	47.73	54.82	68.38	43.97	9.22	10.72	128.46	163.29	106.42	150.47	128.71	140.78	109.58	129.34	114.93	139.48	21.44	22.24	18.22	21.02	22.70	25.28	20.24	23.89	19.96	16.11	24.45	11.95	25.13	40.70	69.51	50.51	23.70	45.63	57.26	39.38	66.26	42.06	50.21	47.82	55.62	22.23	45.19	55.77	56.60	51.69	47.23	48.70	54.31	15.07	68.19	249.75	20.77	7.57	10.35	8.32	17.27	34.48	10.64	16.03	14.47	5.34	14.06	20.77	15.40	20.85	21.61	4.70	6.60	12.61	19.02	6.27	19.02	7.96	18.04	5.74	17.76	23.29	12.88	22.35
AFUB_035590	114.59	173.77	156.20	175.18	180.74	154.81	159.56	151.98	155.31	156.43	144.59	173.69	163.60	175.45	65.51	68.78	73.02	56.50	10.14	15.46	147.86	197.02	119.56	162.76	142.72	162.79	115.67	131.08	134.63	148.41	27.39	27.64	26.79	28.88	31.89	32.86	28.92	32.57	26.91	22.06	34.03	16.68	29.55	44.76	71.56	58.59	28.38	45.58	65.97	43.89	74.76	45.35	56.84	56.74	60.63	25.78	58.41	66.27	59.02	57.06	50.81	59.10	63.97	18.43	77.50	284.48	22.28	12.28	12.31	11.53	23.88	34.37	14.67	17.31	11.33	7.03	18.24	22.28	15.29	37.65	33.12	6.92	9.76	20.32	24.16	10.75	24.16	8.43	20.41	8.41	23.82	33.62	16.51	26.48
AFUB_035600	117.19	174.27	147.33	164.87	172.93	145.79	153.26	154.39	152.78	159.38	144.92	177.54	156.26	177.27	65.54	61.32	74.46	64.32	9.90	16.72	147.64	199.29	124.62	173.37	141.75	149.86	112.90	123.83	127.56	149.77	32.46	35.25	34.37	33.55	36.65	37.98	33.98	38.85	33.13	26.91	39.85	18.92	35.04	46.13	68.09	55.45	29.79	50.71	68.79	43.68	72.22	47.93	60.10	56.65	59.60	27.91	60.06	66.29	53.28	58.41	49.16	58.86	61.18	20.02	80.43	277.21	28.10	9.31	13.50	10.01	27.36	38.70	13.29	17.19	11.25	3.44	20.22	28.10	17.77	35.13	33.55	5.45	10.98	15.72	28.84	11.96	28.84	9.69	19.07	9.37	28.31	39.34	20.11	30.66
AFUB_035610	128.36	169.98	155.65	168.20	169.18	158.02	157.22	149.15	155.07	161.40	146.36	173.19	153.16	174.40	64.29	72.73	78.50	62.05	10.18	15.57	147.66	193.66	130.42	164.78	140.27	151.67	105.29	133.54	121.84	153.85	31.41	33.69	33.04	31.94	37.78	36.36	35.24	37.02	33.68	25.92	37.21	18.31	35.06	46.43	70.83	59.98	32.76	44.53	67.88	43.41	75.51	49.18	59.26	59.04	62.72	27.39	60.69	63.49	54.48	60.32	45.11	56.22	59.83	21.42	76.88	347.22	27.21	8.31	8.54	8.45	30.58	38.03	12.35	17.86	13.70	4.76	19.48	27.21	21.44	35.63	36.63	8.25	8.46	19.20	20.52	9.92	20.52	9.39	24.44	7.78	27.93	41.31	19.39	32.20
AFUB_035620	110.45	161.02	142.10	158.54	156.64	134.07	133.28	128.17	146.11	141.67	129.58	157.99	138.94	154.29	56.74	63.07	76.65	55.71	9.76	13.70	134.74	165.09	102.83	153.21	128.18	137.53	100.90	115.59	108.58	141.82	22.33	23.62	23.59	24.42	27.82	27.44	20.85	26.26	23.61	18.16	28.02	12.13	25.35	40.89	64.79	54.45	24.93	41.76	67.05	38.33	67.60	42.11	56.74	49.20	66.29	22.71	56.41	60.32	50.90	54.87	47.11	57.68	60.98	16.01	74.45	273.24	19.01	10.96	8.44	10.95	24.53	24.93	14.22	16.28	11.29	5.84	26.53	19.01	14.58	23.54	25.56	9.44	8.09	10.82	22.22	9.93	22.22	8.62	19.65	7.99	17.42	24.57	10.96	21.49
AFUB_035630	121.74	205.19	173.85	176.15	207.60	174.81	177.95	165.01	182.32	164.15	146.25	183.59	196.95	190.36	56.68	65.59	81.89	63.58	7.67	17.12	183.71	232.23	161.84	171.86	148.19	172.15	137.42	155.40	139.25	148.75	40.11	35.04	37.67	37.14	40.47	45.05	30.53	38.47	30.04	24.75	46.64	11.01	32.14	51.60	72.10	62.30	27.58	46.70	68.01	47.67	86.62	42.66	50.99	60.08	45.23	28.53	58.37	62.42	72.79	61.62	48.74	54.51	55.01	24.64	91.60	280.29	23.95	14.19	11.51	10.19	22.79	35.05	13.37	26.59	10.26	7.41	7.95	23.95	19.78	29.33	32.29	2.11	7.56	31.96	24.38	15.71	24.38	3.89	22.77	5.42	34.73	52.30	21.49	29.52
AFUB_035640	121.19	173.74	143.15	162.77	173.95	150.97	154.18	142.45	151.12	151.33	148.47	158.80	166.69	175.22	60.50	53.85	65.03	60.54	7.87	13.87	145.08	185.63	137.64	163.46	137.73	154.15	111.54	116.37	135.84	140.70	31.87	34.22	35.95	30.48	34.32	40.13	29.96	33.93	33.43	25.83	40.38	19.34	37.58	48.52	63.01	62.89	26.37	51.55	63.95	40.27	78.13	44.04	48.09	51.58	56.90	22.26	52.63	64.66	58.73	57.12	43.73	52.69	58.97	22.15	76.80	256.96	20.39	5.92	10.95	8.78	12.03	14.96	12.07	15.42	10.39	6.47	12.49	20.39	12.71	32.20	29.23	7.22	5.44	17.11	22.19	11.15	22.19	4.32	18.89	11.86	33.35	46.03	25.77	31.16
AFUB_035650	115.28	174.76	149.09	167.38	172.52	146.80	153.96	151.79	160.64	160.24	144.26	170.93	152.39	176.76	68.78	60.93	77.95	60.90	8.60	15.51	150.51	200.90	146.63	161.73	135.80	156.96	108.75	121.83	136.22	146.14	36.68	36.84	37.76	34.69	36.24	35.75	32.51	42.55	36.34	27.36	40.67	19.02	36.22	42.61	68.18	58.91	29.49	51.60	61.01	46.99	76.76	48.47	59.65	61.92	57.88	26.79	54.21	58.59	56.57	57.32	43.69	57.18	59.64	15.47	78.82	288.78	22.36	5.79	14.59	8.73	21.13	31.27	13.14	22.72	11.70	5.17	13.89	22.36	13.80	34.87	31.10	6.72	8.37	19.71	23.18	6.99	23.18	6.81	19.04	6.76	30.47	40.82	22.17	28.97
AFUB_035660	117.28	174.97	152.35	159.17	167.78	153.29	152.32	143.93	151.18	81.80	138.02	171.40	157.43	177.29	62.98	64.13	75.11	56.48	9.39	16.00	146.23	185.13	125.67	158.99	134.06	147.97	107.44	126.46	124.32	144.86	29.52	30.78	29.99	31.43	34.42	34.72	30.43	34.94	31.48	23.59	36.94	16.33	30.60	44.69	70.92	56.39	27.51	45.26	68.99	41.55	72.53	45.10	60.10	55.29	58.42	25.92	46.75	62.69	56.25	56.58	44.65	55.38	64.75	13.46	74.49	288.33	13.32	8.53	13.42	9.69	20.91	12.64	9.98	9.76	5.59	3.05	10.07	13.32	16.19	32.62	28.43	6.15	6.12	19.25	22.40	11.02	22.40	6.31	18.62	3.45	26.19	35.23	17.15	28.13
AFUB_035670	111.45	160.10	143.16	149.36	164.23	147.87	149.65	128.45	154.66	143.24	126.60	156.08	150.28	165.90	59.32	63.96	75.45	50.57	8.59	12.38	147.11	188.56	110.57	153.31	129.83	144.81	101.30	117.37	111.83	137.24	29.85	27.30	28.03	27.48	32.06	32.79	26.78	33.30	28.93	22.13	34.29	16.92	30.66	47.01	70.71	60.28	27.58	49.90	65.47	41.09	70.50	47.64	56.55	57.95	54.15	25.95	41.88	60.65	56.53	49.95	44.63	54.99	56.41	13.55	77.21	286.21	27.85	9.15	11.36	8.25	22.29	27.83	11.85	17.54	10.38	4.68	15.52	27.85	17.41	33.75	33.72	7.94	7.17	20.74	19.25	10.23	19.25	8.39	21.39	6.59	24.52	32.91	15.56	25.45
AFUB_035680	125.04	193.43	143.70	166.77	169.46	156.69	152.99	134.92	153.68	158.90	146.89	171.25	167.12	166.42	63.75	67.38	69.14	56.28	8.51	14.71	150.93	191.38	135.25	179.91	148.96	154.25	113.65	138.24	128.11	147.91	31.83	35.08	31.50	38.61	39.52	33.83	32.54	41.33	31.01	23.41	37.59	20.60	35.30	50.35	66.79	69.04	35.04	50.38	70.80	44.02	71.60	49.67	58.68	58.72	60.46	27.22	57.01	61.13	58.66	57.09	46.91	51.13	61.08	16.37	92.37	288.56	24.27	6.59	10.24	8.69	16.00	34.41	10.19	19.53	11.50	4.20	14.95	24.27	17.96	31.15	36.79	5.76	9.12	16.50	22.87	9.53	22.87	6.76	25.29	8.31	31.89	41.67	19.04	29.80
AFUB_035690	123.93	209.64	145.21	166.59	155.27	135.53	157.68	146.07	150.47	158.07	142.52	164.97	160.66	170.59	63.15	83.08	64.36	84.70	11.70	15.81	154.36	200.37	136.68	183.38	146.11	163.82	113.56	145.42	135.16	142.92	25.73	32.38	31.23	48.05	42.96	32.00	36.82	48.67	36.00	22.74	34.68	14.75	35.07	44.07	68.33	74.04	34.03	46.34	72.40	54.25	70.68	51.56	59.67	66.99	53.14	24.11	64.38	71.25	57.53	67.95	41.52	40.44	72.74	20.16	101.81	330.44	31.68	5.77	14.77	5.10	23.97	38.64	16.36	29.11	13.40	7.85	13.29	31.68	17.10	26.44	30.52	9.75	11.15	15.88	31.01	13.08	31.01	4.05	35.52	8.52	36.08	50.48	21.30	41.74
AFUB_035700	121.65	172.39	144.46	161.82	168.13	140.82	146.89	143.72	144.65	155.93	146.38	156.89	157.24	161.02	63.72	62.84	82.53	57.18	8.77	15.57	155.69	178.21	127.48	157.28	140.39	155.90	114.44	125.28	130.62	144.00	29.25	32.89	28.08	29.84	30.32	31.33	26.64	33.69	28.22	24.22	34.59	15.83	33.05	43.75	67.42	57.75	29.46	46.17	69.79	39.49	68.63	45.81	63.43	59.21	57.59	26.51	51.89	64.85	51.90	54.93	51.83	52.02	58.70	18.24	75.99	270.31	22.82	9.38	13.70	9.56	25.57	31.83	13.96	18.99	14.87	8.53	21.27	22.82	18.25	36.62	35.53	7.74	7.63	24.42	23.54	12.38	23.54	8.34	20.65	8.38	27.73	36.87	16.66	28.97
AFUB_035710	115.75	170.91	149.20	169.05	171.34	149.39	146.72	139.45	150.64	153.62	140.96	161.94	155.68	176.64	68.57	68.85	79.32	67.26	9.66	15.66	153.34	197.97	130.28	164.06	139.13	157.15	111.00	129.55	127.53	152.17	35.40	36.59	36.15	33.67	36.86	39.63	35.66	41.09	35.96	25.39	37.90	18.55	34.27	47.77	70.16	60.13	31.06	54.84	69.03	44.20	81.83	51.76	63.10	62.62	63.03	27.04	66.22	62.35	58.61	58.75	48.89	60.11	60.34	20.43	79.89	297.19	21.20	12.10	11.73	8.64	23.05	30.95	14.90	16.88	12.69	6.79	20.40	21.20	19.27	35.84	35.04	8.62	9.46	19.75	28.39	14.22	28.39	7.04	21.16	9.13	29.76	43.26	20.95	31.30
AFUB_035720	111.86	168.69	145.10	158.81	164.16	147.96	144.33	137.14	146.34	154.12	134.89	151.95	151.30	162.42	67.07	64.35	73.87	62.79	10.38	17.90	146.37	183.35	123.73	159.55	136.02	152.78	100.44	122.60	123.49	142.14	33.85	36.55	35.47	33.83	36.83	36.68	31.48	37.80	34.87	25.98	41.55	19.00	33.44	43.92	66.90	58.60	30.40	46.65	63.69	42.10	74.55	46.91	56.18	59.47	62.39	29.61	59.15	62.22	55.00	60.27	46.12	53.91	60.43	20.53	75.65	276.59	23.25	8.14	11.02	9.44	24.10	32.63	11.95	17.48	12.53	4.66	14.97	23.25	18.08	31.46	30.09	7.88	9.01	16.73	27.37	8.76	27.37	9.10	22.44	6.85	27.17	38.34	21.26	29.68
AFUB_035730	116.54	168.73	149.44	159.11	176.74	152.68	151.90	142.21	155.20	151.48	141.89	163.66	159.43	172.40	67.25	64.00	74.67	63.14	10.19	16.42	161.74	192.62	131.83	166.19	145.51	155.18	110.85	125.72	125.91	144.22	34.37	37.91	34.46	34.39	35.59	37.36	33.06	41.38	35.47	27.06	42.25	18.48	33.37	49.47	72.18	59.65	30.31	46.44	71.05	41.48	77.30	46.72	61.42	57.95	62.20	27.85	62.47	62.89	57.38	59.36	44.10	60.39	63.97	21.07	83.07	283.90	24.75	9.91	10.41	8.82	27.46	31.83	12.85	16.82	12.87	5.44	15.98	24.75	17.48	35.83	32.10	8.63	9.45	17.89	24.31	9.96	24.31	7.60	21.42	9.59	30.38	40.74	21.37	29.23
AFUB_035740	119.62	175.30	146.61	157.78	182.54	160.38	155.13	143.24	145.31	155.54	143.27	169.57	155.17	176.46	67.95	66.73	83.00	66.98	9.52	16.36	155.38	190.72	151.37	167.91	137.95	155.21	110.65	124.13	127.91	146.20	37.21	36.11	35.78	36.02	39.49	39.22	34.85	42.10	34.47	26.85	41.24	20.20	34.79	47.97	70.36	62.85	33.95	52.50	69.07	39.01	76.39	50.34	63.18	62.06	60.62	31.02	65.76	64.06	61.90	59.36	45.43	58.08	62.33	21.97	82.15	294.19	26.74	9.12	13.99	7.89	24.01	28.36	13.72	15.87	11.90	5.44	16.15	26.74	19.46	33.12	36.24	6.95	10.62	18.52	25.64	12.21	25.64	7.97	20.73	8.18	32.13	44.10	21.70	32.76
AFUB_035750	115.02	168.68	144.66	167.95	175.77	156.26	152.58	134.86	152.52	153.50	139.81	165.10	158.73	172.70	67.74	72.07	78.18	69.32	8.80	17.35	152.07	189.56	140.01	158.03	143.21	153.97	114.06	129.84	127.29	153.71	41.32	40.56	40.09	40.05	41.12	40.58	34.20	44.05	38.95	30.20	44.43	19.97	36.90	48.06	71.07	60.07	31.95	50.86	71.92	42.87	81.08	48.72	65.81	65.88	67.80	28.62	62.51	64.26	58.35	63.22	48.58	60.64	59.98	21.01	90.41	295.12	20.24	5.58	11.46	8.85	22.62	28.72	13.43	17.50	10.15	3.56	19.05	20.24	18.40	34.01	31.51	7.56	9.07	18.08	20.07	10.73	20.07	7.50	20.51	8.18	34.69	43.93	24.61	35.09
AFUB_035760	118.65	181.03	160.00	177.90	166.85	154.28	160.08	136.01	177.75	147.21	158.44	171.52	186.54	172.93	70.85	72.21	78.15	60.92	7.97	19.44	161.07	181.52	136.27	159.46	164.00	165.39	124.46	128.00	111.31	156.93	38.35	41.48	42.68	40.79	50.76	34.42	39.63	42.92	48.13	32.44	38.42	18.30	37.24	55.20	61.06	66.72	34.27	52.17	59.96	50.65	90.97	45.46	64.54	56.73	74.58	30.44	63.44	70.21	54.01	70.07	50.94	65.99	70.85	15.13	90.01	295.14	33.06	7.27	9.25	5.96	24.17	40.20	11.23	26.85	18.11	4.85	17.10	33.06	22.66	41.10	34.44	2.70	8.24	28.89	14.44	12.07	14.44	6.58	30.17	5.42	33.39	41.99	25.62	33.14
AFUB_035770	116.35	165.59	143.09	156.95	175.52	151.00	150.28	139.36	152.58	147.12	142.03	159.56	158.12	173.58	70.93	75.51	84.27	65.29	9.89	14.97	153.63	190.61	143.06	170.43	136.81	155.23	111.24	119.64	118.74	152.70	33.35	29.88	31.78	33.30	38.35	34.72	31.41	40.78	34.05	20.87	39.65	18.53	33.60	51.45	75.07	65.16	31.89	48.47	73.03	43.28	80.03	44.41	60.63	55.99	68.93	25.47	59.60	65.93	63.75	63.18	50.21	63.86	64.62	22.95	83.60	301.48	23.06	10.82	11.55	10.53	25.56	28.45	17.20	15.39	11.87	3.59	23.94	23.06	24.57	32.50	36.85	7.84	12.18	21.10	24.55	11.95	24.55	6.03	22.00	11.06	26.26	40.24	20.41	29.55
AFUB_035780	115.97	170.33	147.98	163.87	166.05	147.61	152.73	150.20	152.59	153.72	143.11	163.59	155.81	166.20	62.18	64.27	77.99	66.63	7.91	13.84	153.21	177.88	123.17	168.75	145.01	155.04	105.55	128.42	122.91	146.19	35.30	32.43	30.28	31.49	36.18	32.01	32.26	37.87	32.69	25.16	39.14	19.42	33.08	50.96	67.71	58.44	31.01	53.82	67.08	44.74	75.71	46.88	63.16	58.25	58.65	26.51	62.99	63.33	56.04	59.29	44.69	55.83	61.37	20.80	75.28	292.24	26.97	10.07	13.79	10.97	32.73	32.37	11.33	17.79	17.44	4.83	17.35	26.97	22.34	36.09	29.96	6.11	10.13	19.13	23.56	10.59	23.56	9.41	16.19	10.33	25.41	39.16	21.37	26.80
AFUB_035790	115.33	178.61	148.38	166.91	168.20	151.94	152.61	146.76	150.53	153.99	143.26	166.54	164.63	173.75	65.34	70.14	82.61	59.68	9.68	14.59	148.39	188.18	127.17	163.39	140.50	149.01	108.33	131.63	129.94	140.36	30.44	30.98	29.44	31.56	33.08	35.94	33.07	35.66	29.76	22.24	38.30	17.61	33.70	51.25	74.52	62.79	27.09	48.52	70.19	49.61	78.54	50.35	62.63	61.37	61.91	26.47	57.53	69.44	59.60	63.23	51.38	57.25	65.33	21.19	81.59	293.32	24.07	10.38	11.55	8.30	27.82	31.00	16.21	17.87	10.53	6.10	24.31	24.07	19.02	39.64	37.09	6.99	10.54	21.38	26.31	15.51	26.31	7.61	21.74	9.16	24.53	36.26	18.06	29.03
AFUB_035800	100.97	151.31	141.15	139.99	143.11	125.11	141.65	126.66	129.27	126.85	115.93	147.08	141.49	149.07	45.76	47.96	56.47	43.06	9.96	10.48	127.78	162.90	106.33	141.70	116.02	120.76	88.31	114.95	100.91	122.67	18.46	18.72	19.62	21.87	22.37	22.52	19.81	24.52	19.73	13.88	28.85	11.27	23.60	36.06	49.16	41.54	19.99	32.93	41.49	30.31	47.30	32.87	41.11	39.01	38.65	20.44	44.91	46.79	43.48	37.82	35.56	39.42	47.70	12.57	53.87	183.39	8.76	4.32	7.19	7.74	15.20	26.99	13.58	12.57	5.88	4.88	22.45	8.76	13.32	12.88	16.83	5.85	4.40	8.74	11.67	6.21	11.67	6.01	11.89	7.34	15.53	22.48	11.84	17.28
AFUB_035810	121.86	181.67	154.84	167.50	182.98	157.33	160.70	144.34	161.28	157.34	138.43	167.43	165.74	174.94	66.06	64.50	77.86	63.87	9.83	16.56	151.04	198.22	134.05	175.01	142.07	157.95	119.66	137.23	125.35	151.75	34.86	35.32	35.76	33.19	40.78	37.51	34.41	39.14	35.01	24.17	41.27	19.23	35.98	48.30	74.13	59.29	30.94	50.94	74.01	44.25	81.26	48.59	60.25	64.86	63.92	31.10	58.25	64.80	57.45	64.46	47.42	58.14	62.38	19.15	86.75	295.07	21.91	8.13	9.04	9.03	23.92	32.35	9.15	19.52	14.49	3.80	13.17	21.91	19.00	30.32	38.36	7.23	9.61	19.34	19.11	8.82	19.11	7.67	23.78	8.85	28.90	38.78	21.05	30.00
AFUB_035820	118.80	172.32	145.92	156.84	167.67	146.02	154.37	135.71	153.37	151.16	132.88	161.05	154.28	172.76	67.16	63.75	77.96	66.58	8.60	16.74	150.43	181.25	122.20	165.35	140.58	160.34	110.73	124.16	122.42	142.75	30.87	33.42	30.58	31.36	36.26	37.11	31.39	37.65	32.16	25.16	40.72	17.04	32.43	44.97	72.19	60.30	28.29	49.67	67.71	43.03	76.62	52.90	61.30	62.22	63.77	26.54	56.15	61.58	59.66	58.77	45.13	56.07	58.64	24.68	81.36	284.19	19.13	8.92	12.61	7.55	24.58	32.51	16.88	14.86	11.46	7.22	16.82	19.13	14.91	35.95	35.72	7.74	8.17	20.56	20.83	10.68	20.83	9.45	18.95	10.19	27.55	37.35	19.21	26.79
