GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_100940	119.00	178.64	149.78	168.26	173.67	149.42	142.90	145.19	148.17	147.41	137.89	160.63	159.55	179.09	54.91	59.03	73.69	47.58	8.18	11.48	142.64	185.87	126.55	164.54	139.22	147.45	103.91	116.88	116.01	137.51	26.78	22.95	26.02	27.22	28.45	29.87	23.68	26.23	25.07	20.26	31.09	14.16	27.82	42.51	62.63	52.22	26.56	49.54	65.54	39.31	70.25	43.10	53.12	56.20	58.28	24.43	47.94	61.15	56.02	48.46	39.35	48.23	53.28	11.15	64.82	248.37	22.98	9.33	10.78	7.19	24.26	30.61	8.33	18.48	9.31	3.54	11.75	22.98	14.62	22.19	24.96	6.05	7.46	14.42	24.43	8.32	24.43	7.53	18.22	7.44	24.57	30.13	14.57	24.91
AFUB_100950	114.35	175.81	154.11	163.09	178.67	148.14	150.15	150.36	145.87	159.35	142.27	161.46	157.62	184.04	56.05	59.17	70.22	52.44	10.71	15.63	144.63	183.24	136.57	170.82	136.82	157.28	105.47	121.67	122.55	151.47	27.23	30.89	29.77	24.40	33.47	29.66	27.25	30.32	26.27	21.66	34.25	17.36	30.29	37.28	57.03	51.57	24.09	41.13	60.30	37.66	59.83	34.88	59.83	45.26	57.60	26.91	47.02	59.18	49.37	45.25	35.67	47.86	58.69	15.58	57.86	248.15	17.99	5.14	12.13	8.78	19.10	24.85	8.59	12.10	11.33	5.30	16.52	17.99	18.20	30.33	28.16	5.74	6.63	13.12	25.84	7.77	25.84	6.99	17.74	7.23	24.18	33.68	19.46	26.17
AFUB_100960	126.90	196.34	157.48	178.03	185.60	185.00	159.27	155.80	159.59	168.37	150.54	172.06	167.74	197.09	67.48	63.97	77.36	57.29	8.82	14.29	158.26	204.89	147.71	174.63	156.12	161.32	111.53	134.52	131.04	160.21	32.38	32.81	31.84	31.84	32.38	36.06	31.09	36.07	32.03	25.41	37.37	18.15	32.49	44.35	68.57	63.06	30.07	50.02	58.24	39.11	66.78	39.77	50.63	61.28	58.17	26.11	59.49	63.35	55.06	51.80	48.63	49.40	58.25	15.52	71.09	247.95	18.65	9.36	10.87	7.10	22.97	31.24	12.95	18.31	14.36	4.72	14.59	18.65	19.38	28.89	25.04	7.97	11.45	16.25	25.17	10.38	25.17	8.99	18.48	6.80	32.55	40.32	20.27	25.90
AFUB_100970	119.43	183.38	162.58	181.84	181.35	163.14	160.19	157.25	157.88	152.31	144.57	168.84	170.65	192.77	62.73	66.53	78.69	55.76	8.85	14.27	150.89	187.13	134.69	174.86	147.90	151.45	119.18	142.53	134.95	155.34	26.54	28.90	29.32	28.26	30.49	31.42	27.47	32.04	28.50	22.88	32.20	17.16	32.26	44.34	72.99	58.41	27.08	49.40	66.62	45.38	80.94	47.70	61.13	59.07	59.20	26.32	53.21	62.98	60.62	56.95	50.10	53.29	59.15	14.67	69.88	275.74	19.45	8.26	8.69	9.69	18.62	22.72	11.86	15.66	12.23	4.98	18.87	19.45	16.55	31.00	29.74	8.12	8.97	13.00	18.85	12.88	18.85	6.98	17.56	6.27	25.99	36.51	19.81	26.68
AFUB_100980	112.49	165.91	161.60	165.32	183.44	154.15	159.40	147.28	148.40	149.05	135.35	160.75	151.65	169.28	54.16	59.12	73.41	55.86	9.86	14.96	148.58	179.59	124.85	153.73	135.61	142.42	111.21	120.06	134.25	139.73	25.18	27.19	26.27	25.15	25.36	29.80	24.75	25.51	23.47	19.91	31.77	11.74	26.68	38.87	61.26	49.62	24.16	45.15	57.64	35.19	66.15	37.08	55.41	50.10	59.50	20.00	51.09	61.50	55.24	57.17	45.59	47.51	58.22	17.69	64.49	254.60	20.53	4.41	7.52	5.97	19.94	15.35	13.10	15.61	11.44	3.85	16.30	20.53	14.91	24.24	29.20	5.55	6.67	17.90	22.39	9.87	22.39	7.57	16.41	5.78	20.92	31.28	16.72	26.06
AFUB_100990	111.38	177.51	151.34	171.25	178.70	157.29	150.67	138.99	161.96	158.04	136.74	172.88	154.36	176.50	56.11	60.46	73.12	59.17	9.83	13.64	152.69	185.23	127.37	174.32	138.23	145.28	112.05	117.41	135.48	143.41	29.81	29.78	25.81	27.85	29.68	34.71	26.43	33.33	27.49	21.37	32.35	16.12	31.74	45.83	69.71	61.61	26.58	45.70	67.19	44.49	71.76	45.32	53.60	55.65	58.88	23.78	60.20	61.11	53.65	55.27	45.71	53.70	59.39	18.20	67.92	260.90	16.51	7.33	9.09	5.46	17.28	26.23	8.32	16.35	8.43	1.60	17.79	16.51	18.69	22.73	30.42	5.10	7.22	13.18	19.25	8.13	19.25	7.11	18.27	5.49	30.16	36.26	20.23	28.37
AFUB_101000	120.35	178.47	147.39	175.88	181.52	163.68	157.62	140.41	162.10	169.37	137.05	167.68	165.13	177.76	66.94	68.84	82.25	68.84	8.99	16.27	158.51	189.64	127.79	169.69	139.19	156.89	114.46	134.98	126.65	143.16	31.91	31.89	33.61	31.28	31.86	35.54	31.73	36.01	31.23	24.79	36.07	17.96	32.55	45.42	70.50	60.62	28.96	46.94	72.10	42.65	76.70	48.66	57.81	59.22	59.63	24.81	66.29	63.59	62.68	54.89	48.02	50.30	58.74	21.68	76.19	286.45	23.00	7.93	9.55	8.92	22.22	29.45	12.48	13.47	9.53	4.95	19.44	23.00	21.81	30.09	30.99	6.36	11.15	16.76	24.49	12.40	24.49	4.92	19.31	8.13	29.91	37.82	21.00	30.43
AFUB_101010	110.71	160.35	142.91	155.30	181.62	140.99	147.37	128.59	152.10	142.83	130.27	155.68	140.67	170.54	59.25	67.90	66.71	65.80	8.37	15.38	150.48	178.68	144.05	156.00	143.61	144.51	108.14	124.83	113.16	138.60	25.97	24.40	24.90	22.22	27.29	29.90	21.90	31.22	30.99	20.77	32.77	14.39	27.17	38.19	58.10	49.35	24.29	39.62	52.88	35.16	67.78	40.41	47.55	50.27	54.73	20.15	63.30	57.57	52.77	54.59	42.97	44.56	52.99	16.56	55.77	239.93	14.38	10.84	3.27	10.46	21.30	28.54	17.78	10.01	8.94	12.06	22.71	14.38	15.20	35.62	27.74	8.87	8.71	19.35	19.52	10.14	19.52	4.39	16.65	8.47	23.89	35.63	19.68	26.47
AFUB_101020	112.62	168.81	152.08	165.50	166.54	152.95	154.05	134.03	156.60	149.89	138.11	162.13	158.85	167.97	61.97	65.78	75.38	63.62	8.67	15.85	155.85	191.27	124.32	178.63	146.99	146.48	115.37	129.48	127.01	139.88	28.80	34.93	31.73	30.27	31.38	35.53	29.94	35.01	29.10	27.58	36.91	15.78	33.49	47.88	69.60	58.67	29.92	39.14	72.83	36.56	80.37	42.84	56.92	57.80	55.99	24.38	57.79	61.85	57.59	54.42	44.14	59.41	61.10	19.96	65.50	263.27	25.97	11.34	9.30	8.03	25.44	30.67	7.23	20.98	8.54	6.14	11.55	25.97	20.71	29.46	29.72	7.90	5.05	13.58	23.93	10.44	23.93	6.55	22.79	9.23	28.48	33.66	20.66	29.22
AFUB_101030	121.67	181.33	146.98	182.62	180.35	165.90	150.96	147.10	145.33	170.24	137.15	147.92	168.12	183.39	66.04	71.01	72.70	65.51	10.02	15.77	153.79	202.14	144.85	175.76	159.48	151.91	114.71	121.17	131.50	156.64	34.27	38.94	35.24	33.89	36.53	37.29	33.48	39.46	33.30	26.85	37.40	19.42	32.01	44.23	72.98	61.15	27.62	47.68	74.13	39.02	81.50	43.90	52.59	63.27	61.14	27.44	74.53	65.93	50.17	61.04	42.27	48.70	61.74	28.63	64.82	266.52	16.69	9.12	14.00	9.34	25.35	29.80	12.86	17.31	11.08	4.68	12.86	16.69	15.48	30.22	25.78	8.74	11.52	11.49	23.69	8.31	23.69	5.08	17.95	8.81	35.70	42.16	26.62	33.54
AFUB_101040	112.56	177.87	151.41	171.32	170.35	160.35	149.55	139.78	142.29	149.64	143.07	159.94	164.91	174.05	64.96	64.29	76.73	65.84	9.16	16.40	152.16	183.88	122.52	165.56	139.53	141.52	104.63	128.88	124.74	141.74	27.83	29.10	28.26	27.63	27.95	33.85	26.97	32.77	28.35	23.26	33.58	17.74	32.00	42.94	66.14	59.93	27.04	42.83	61.80	42.04	74.23	41.82	58.84	55.57	56.05	24.35	66.05	58.86	55.29	57.78	45.78	52.97	61.36	23.71	66.41	260.48	19.44	9.66	6.96	8.49	25.75	31.80	14.11	15.11	11.87	5.39	20.78	19.44	14.71	27.85	28.57	6.60	9.04	13.17	25.97	12.54	25.97	8.68	19.36	6.42	25.32	33.43	17.73	29.30
AFUB_101050	124.50	178.37	156.24	176.93	184.47	164.63	157.23	154.12	162.47	162.71	151.22	174.98	165.11	180.47	68.15	69.14	76.48	70.24	9.01	16.06	160.18	192.87	143.24	172.93	151.72	154.52	114.50	136.68	133.51	151.74	32.08	35.24	32.34	31.16	34.42	39.81	29.97	35.75	29.58	24.61	36.92	18.99	33.82	44.23	71.81	59.90	27.27	46.29	67.96	44.39	75.48	41.98	64.32	58.16	62.09	26.93	67.13	61.97	57.40	59.46	45.02	52.71	63.52	23.50	69.11	267.20	21.07	6.41	12.23	7.45	26.48	28.86	15.79	13.98	9.56	7.25	21.26	21.07	21.06	29.48	29.56	7.45	9.21	17.98	22.74	10.27	22.74	6.59	17.50	6.62	30.50	42.17	22.88	32.34
AFUB_101060	123.50	181.70	163.21	176.44	185.80	168.87	161.27	151.36	158.37	194.49	152.31	176.67	179.45	194.28	57.46	67.06	80.03	68.47	9.21	14.61	195.92	195.51	138.19	179.23	155.67	155.35	122.42	128.95	137.12	154.67	30.70	37.87	34.18	32.18	34.73	39.72	32.25	35.17	30.94	26.08	40.40	18.17	33.94	43.60	74.21	59.02	27.97	51.39	69.22	47.23	89.49	48.39	53.16	62.74	58.51	29.43	58.31	63.74	56.85	57.66	46.66	52.90	61.27	22.26	74.59	280.91	21.15	5.94	11.62	7.28	25.88	32.02	13.07	16.49	11.18	5.07	12.94	21.15	14.31	28.88	29.64	5.45	12.28	15.27	22.01	9.04	22.01	7.53	22.04	7.03	30.52	39.59	22.32	31.68
AFUB_101070	117.36	169.39	148.59	158.07	177.47	147.56	150.79	153.96	293.58	157.53	129.41	171.68	285.88	180.23	67.97	63.91	76.98	123.14	9.76	16.65	149.59	347.66	140.88	163.41	138.94	159.24	106.57	128.70	121.96	148.95	32.57	33.54	35.30	31.17	36.67	37.02	32.77	38.32	31.94	25.53	38.03	15.96	57.44	84.71	69.23	53.96	51.17	89.87	69.82	80.04	75.29	88.62	62.17	57.71	56.41	29.45	52.06	60.33	58.50	57.96	44.01	46.64	63.17	20.53	65.37	265.27	19.26	8.66	12.95	9.86	21.59	32.84	13.32	11.52	9.75	6.54	17.37	19.26	42.10	58.56	54.16	6.33	11.34	35.86	25.14	7.15	25.14	16.69	21.98	7.38	51.68	44.88	23.19	33.11
AFUB_101080	127.09	182.02	162.92	172.78	184.35	161.60	166.93	157.55	165.53	161.02	150.27	181.21	165.38	186.13	62.34	66.32	76.59	58.50	8.21	11.94	155.57	190.76	130.12	170.54	147.32	158.69	114.26	134.31	128.60	158.24	28.33	29.53	27.78	28.37	30.72	34.12	26.60	32.00	27.46	22.64	33.11	15.43	32.37	44.18	72.67	54.92	28.09	47.99	65.75	41.44	74.17	45.72	60.70	59.05	57.99	27.05	54.54	63.55	55.43	55.37	46.45	52.31	58.79	16.47	69.41	261.91	20.90	8.90	10.84	9.22	21.56	34.46	10.43	14.29	10.68	3.69	13.89	20.90	18.44	28.39	29.17	6.68	9.12	15.72	24.51	9.92	24.51	9.19	19.25	8.34	26.29	36.14	18.50	29.06
AFUB_101090	123.35	183.14	164.71	176.96	178.24	163.65	165.08	148.71	163.16	160.81	144.51	177.22	169.94	184.84	61.85	63.73	76.65	60.74	9.94	14.12	147.30	192.58	124.14	163.41	146.82	152.71	117.01	132.67	133.93	156.07	26.31	29.16	29.41	27.79	32.14	28.56	26.87	32.02	25.71	21.30	30.84	14.63	32.34	42.52	65.35	57.36	27.61	46.44	64.84	41.75	74.59	41.60	56.01	60.37	59.67	26.22	55.25	58.87	53.14	53.48	46.75	52.26	57.09	16.88	68.81	261.53	24.16	7.79	13.58	8.39	21.91	28.45	12.62	16.07	12.37	5.42	13.46	24.16	15.69	30.17	30.18	7.28	9.05	18.03	19.89	8.99	19.89	7.87	21.20	8.02	26.49	33.50	17.19	28.58
AFUB_101100	118.43	171.18	149.40	152.83	165.72	147.35	152.56	136.43	147.67	150.40	139.65	168.74	152.33	164.64	60.43	64.41	69.12	57.84	8.59	13.84	141.11	168.15	119.67	156.03	129.64	143.33	103.56	120.69	124.73	140.04	25.03	26.08	26.15	27.43	27.61	32.15	24.05	29.48	27.01	21.47	29.41	14.58	29.50	39.70	62.85	53.53	25.45	43.17	66.93	37.70	66.21	40.93	51.38	56.93	50.74	23.45	51.31	56.39	53.10	54.44	44.07	47.53	59.31	19.23	65.50	251.62	22.15	8.48	14.24	10.28	24.08	27.46	11.40	14.11	10.77	4.71	15.21	22.15	14.59	28.18	28.32	6.00	8.67	17.53	18.66	9.93	18.66	6.23	16.30	6.48	25.76	33.11	16.40	23.51
AFUB_101110	125.12	176.35	156.99	165.39	178.58	151.40	161.97	148.11	162.23	157.78	140.61	173.74	158.29	175.31	58.67	62.62	77.35	51.70	12.18	15.02	141.83	185.48	124.87	158.55	138.11	148.77	105.96	135.01	125.81	146.00	20.24	19.81	19.09	22.46	22.38	25.39	21.02	22.29	20.44	16.21	25.99	13.07	25.49	42.47	68.73	51.05	22.35	44.37	53.54	39.48	74.51	41.34	59.64	49.51	57.27	21.71	48.26	58.12	53.74	51.44	48.21	54.15	58.58	15.11	66.57	257.75	20.30	10.85	9.98	10.55	21.06	31.71	14.03	15.73	10.20	5.42	21.87	20.30	15.24	22.35	23.38	5.51	11.28	10.30	22.47	11.46	22.47	9.17	20.40	7.38	16.75	25.78	12.64	20.65
AFUB_101120	121.33	173.24	165.49	170.60	175.10	146.70	157.97	144.27	158.46	153.99	139.44	180.04	162.02	183.41	59.06	67.25	77.12	52.97	9.56	15.11	152.45	194.56	128.04	161.40	137.18	149.06	112.40	124.98	125.31	148.45	22.97	25.79	21.96	23.96	26.30	27.84	22.84	29.33	23.31	19.13	32.96	14.54	30.94	43.18	69.29	53.32	25.64	46.67	67.53	39.82	69.24	42.80	57.75	56.38	62.27	24.19	51.34	64.11	57.28	54.15	44.50	52.61	57.57	16.30	67.99	267.07	24.00	10.93	8.81	8.58	20.20	33.82	12.23	15.48	11.43	4.37	18.45	24.00	17.42	23.89	23.21	6.26	6.67	12.21	17.65	10.21	17.65	7.93	21.31	9.73	22.42	29.72	14.23	26.37
AFUB_101130	104.22	159.07	148.38	152.73	158.06	140.45	145.52	135.94	141.56	139.91	133.46	162.75	144.70	164.28	58.80	59.00	63.62	56.13	8.93	14.42	134.54	166.65	109.76	140.60	123.30	135.11	97.32	120.73	119.36	138.92	24.22	21.52	22.74	23.59	26.92	27.81	22.11	25.55	23.55	21.11	29.76	15.04	28.11	38.89	63.11	44.86	26.38	43.28	59.33	39.66	73.82	37.66	58.61	55.08	53.93	21.07	39.97	48.39	51.59	53.15	41.58	53.81	58.38	14.45	63.12	232.74	21.94	11.42	9.33	10.79	24.51	34.18	16.57	14.17	10.55	5.43	22.80	21.94	17.43	24.34	26.45	6.14	5.57	11.97	20.11	13.35	20.11	10.84	15.52	8.25	20.46	25.97	14.14	25.40
AFUB_101140	124.27	165.57	153.43	169.26	163.99	151.10	157.93	142.34	155.84	147.24	141.25	169.79	159.49	176.38	57.55	70.94	77.63	55.31	10.11	14.17	147.10	175.97	111.61	165.74	136.26	145.40	111.02	117.90	125.12	145.25	22.65	25.67	23.62	24.60	26.52	29.91	23.73	26.86	21.42	16.47	27.45	13.58	30.78	40.69	67.96	47.73	24.74	47.52	59.56	40.68	67.25	41.10	59.58	54.17	60.44	23.26	45.28	61.96	51.17	49.66	42.79	50.46	57.36	15.34	65.39	250.72	20.56	11.32	9.71	8.25	23.28	35.31	13.66	15.48	10.19	2.73	20.09	20.56	21.80	26.42	28.59	5.27	7.21	14.00	19.65	8.98	19.65	7.18	17.18	7.84	21.60	28.92	14.15	25.89
AFUB_101150	119.35	180.74	153.79	169.04	176.18	150.43	162.17	147.39	161.32	155.50	147.31	179.49	168.61	172.50	67.04	65.46	78.84	52.13	11.58	14.76	144.35	186.12	118.61	170.57	140.26	152.19	114.85	131.66	133.33	157.58	20.65	22.73	20.83	24.70	26.90	29.92	23.89	27.29	24.10	17.40	31.11	15.08	28.48	40.60	66.98	50.45	27.66	44.76	61.60	37.93	71.16	45.00	60.56	58.10	65.79	23.50	45.05	60.70	52.71	50.34	45.85	56.06	61.09	13.38	65.09	259.83	24.50	13.97	7.43	11.76	23.49	25.69	11.62	12.27	9.25	3.40	17.78	24.50	16.24	20.50	27.69	6.47	8.97	10.90	22.74	9.63	22.74	11.39	21.44	9.30	22.00	31.60	14.38	22.80
AFUB_101160	118.91	170.31	156.81	168.52	166.57	154.86	156.53	141.95	157.49	156.50	139.00	171.89	157.43	173.51	52.11	64.88	73.91	45.45	9.88	12.84	147.24	173.14	101.25	165.89	135.65	148.70	110.95	122.79	128.11	144.43	20.08	18.84	18.34	21.15	22.88	25.01	18.43	23.50	20.32	15.41	25.49	11.69	31.03	40.72	67.29	52.91	22.96	43.84	66.20	39.67	72.96	42.87	57.24	58.33	61.50	23.86	42.76	59.43	55.79	49.71	42.45	51.46	60.62	14.28	67.91	261.02	18.89	10.65	8.10	9.00	21.76	30.68	11.62	14.10	11.46	3.83	16.77	18.89	19.32	29.03	26.99	6.47	9.15	12.24	22.88	8.19	22.88	6.53	16.05	8.62	17.64	23.65	11.61	21.34
AFUB_101170	117.54	160.56	161.15	165.17	167.56	152.23	152.69	144.54	150.04	155.14	140.68	177.15	150.32	174.14	45.91	62.94	76.34	51.66	9.23	12.22	142.43	176.39	108.55	159.37	136.16	149.69	105.93	111.52	120.96	140.35	15.20	17.51	15.00	18.50	21.16	19.59	15.78	20.25	15.52	14.77	21.99	11.57	25.63	43.33	64.04	49.35	22.09	44.71	63.86	39.64	70.92	44.52	54.39	53.30	64.89	21.88	48.72	57.49	55.90	49.50	46.31	47.97	64.14	16.66	68.18	258.80	19.60	11.06	6.05	7.99	21.91	31.66	9.81	13.54	10.68	4.51	16.85	19.60	14.93	26.25	28.47	5.75	9.80	12.95	29.30	9.17	29.30	8.07	18.00	8.82	15.53	21.75	9.79	20.06
AFUB_101180	107.92	167.66	147.77	148.22	154.19	138.88	155.05	133.62	144.34	140.62	130.45	160.00	145.78	162.08	56.39	60.53	74.46	51.95	10.73	14.04	137.28	165.87	109.45	147.98	130.16	127.06	104.52	112.93	116.35	131.92	22.00	21.99	19.70	22.27	26.47	25.76	20.20	24.62	20.71	18.33	28.06	12.04	26.49	37.67	64.03	46.94	21.72	39.16	55.36	38.57	67.68	43.00	53.61	50.44	55.77	21.56	44.66	55.86	49.47	53.12	44.03	40.47	54.50	16.52	62.09	229.62	17.43	10.99	8.35	9.18	20.40	30.85	13.25	14.48	11.08	5.99	20.67	17.43	17.38	18.66	20.12	4.95	9.69	11.51	23.88	10.52	23.88	8.10	14.56	7.06	20.69	26.79	13.20	20.50
AFUB_101190	120.95	174.97	162.22	161.66	181.01	147.89	161.02	144.18	152.93	168.44	148.83	176.55	174.75	184.13	61.97	63.02	80.56	55.87	9.46	16.09	150.51	192.88	140.51	171.33	145.24	158.55	106.02	136.52	122.88	147.95	27.95	27.03	26.12	26.96	30.92	32.35	27.54	32.73	25.69	20.37	33.97	14.89	28.98	48.45	64.34	55.76	24.15	44.89	69.04	44.80	75.13	47.85	61.02	53.72	60.88	21.33	60.33	64.11	51.47	53.84	43.78	53.55	56.94	17.51	73.16	257.33	14.21	8.88	11.63	7.99	20.56	28.45	19.13	15.59	8.78	8.22	24.25	14.21	17.98	29.13	27.40	8.23	6.48	21.45	27.72	10.03	27.72	9.61	15.11	5.36	25.71	36.11	18.23	30.04
AFUB_101200	129.73	183.35	165.54	180.60	191.27	169.59	165.32	205.75	163.43	173.56	159.07	181.52	177.21	198.59	61.37	66.42	74.25	69.36	8.98	14.90	164.65	202.66	160.42	176.35	155.41	166.93	125.21	136.45	134.29	155.66	35.13	37.10	38.07	34.87	37.47	42.03	33.67	39.13	35.41	28.47	40.37	18.32	34.39	45.61	71.03	60.58	30.34	45.54	69.70	42.67	78.29	48.45	57.64	63.51	53.78	29.30	68.57	63.70	59.66	58.92	46.56	50.50	58.75	21.21	73.27	276.73	19.88	6.33	10.17	7.74	26.14	39.63	12.27	16.66	10.79	4.62	15.46	19.88	16.63	31.78	33.02	5.42	12.37	17.66	22.30	9.39	22.30	5.70	18.31	5.45	34.74	46.51	25.81	33.71
AFUB_101210	115.79	170.07	153.70	160.58	169.67	147.05	153.47	146.01	151.71	148.49	140.68	167.70	157.92	176.52	55.08	66.90	75.56	53.16	9.65	13.37	143.81	177.93	115.87	158.56	134.90	147.31	104.62	122.50	115.28	145.22	21.34	22.61	21.30	21.84	25.78	27.86	21.64	26.15	21.92	17.03	29.32	12.98	28.37	43.34	69.22	55.13	24.29	43.69	63.38	40.52	73.81	43.81	54.43	54.66	58.74	22.74	46.21	60.43	53.13	56.72	47.13	52.05	57.13	15.35	63.46	253.66	23.37	9.52	10.41	9.35	25.26	31.26	12.11	15.25	9.73	4.53	15.53	23.37	17.26	27.52	29.30	6.54	8.45	14.84	25.43	13.58	25.43	7.02	18.88	7.89	19.86	27.14	12.75	22.73
AFUB_101220	116.97	163.65	150.16	155.20	168.88	145.55	148.24	141.60	146.93	153.60	131.61	151.44	144.62	172.77	54.23	62.82	71.97	55.12	8.71	13.35	145.38	177.51	107.92	158.80	126.94	154.83	106.84	118.33	111.25	132.28	22.09	23.11	21.91	23.60	25.78	27.25	20.74	25.09	26.70	19.63	28.97	14.51	28.70	42.39	69.22	54.10	23.94	48.06	63.87	47.95	81.88	41.42	48.78	56.02	54.12	24.47	45.52	56.07	58.46	52.59	45.95	50.96	63.97	17.37	70.36	278.74	18.74	7.60	12.21	5.47	21.94	27.48	11.88	16.19	9.16	5.71	14.13	18.74	13.31	22.73	26.47	7.18	9.08	12.30	20.12	15.99	20.12	6.48	16.37	8.07	22.93	32.53	14.42	23.15
AFUB_101230	86.53	147.26	142.71	147.19	153.41	131.00	118.84	134.80	119.79	138.48	111.98	114.55	142.76	151.94	51.54	60.28	72.12	50.04	7.58	13.60	143.99	147.83	87.58	113.67	98.27	107.41	74.22	91.23	90.97	102.22	21.17	22.93	20.42	19.51	25.63	25.89	21.59	24.89	22.72	17.25	27.79	13.72	22.94	36.96	63.01	46.05	18.17	38.07	57.08	29.66	72.36	33.18	48.61	51.12	51.14	20.98	42.72	48.54	47.91	49.40	43.40	43.40	47.78	16.26	50.36	241.37	19.25	8.37	8.78	8.40	19.17	28.16	13.21	12.22	9.45	5.26	15.33	19.25	16.88	25.01	25.14	4.64	6.10	12.60	21.04	8.81	21.04	5.49	16.43	6.30	12.29	19.31	10.49	21.78
AFUB_101240	115.90	172.92	151.96	166.95	175.21	155.74	161.41	145.14	154.62	158.64	138.56	165.82	159.73	188.98	60.46	64.35	73.21	67.13	9.31	15.49	147.32	183.44	119.64	162.36	145.16	154.64	121.68	118.88	120.98	146.81	27.17	33.02	28.76	29.15	30.87	36.11	25.49	30.89	31.79	22.22	32.59	13.97	32.31	41.43	79.54	48.75	30.08	41.85	65.90	38.20	70.94	42.71	54.67	51.96	60.93	26.86	61.91	60.08	51.34	54.39	41.43	49.38	61.81	19.98	69.52	247.69	24.31	5.19	11.62	7.53	26.40	27.86	10.58	19.37	13.22	1.85	13.55	24.31	16.47	27.55	31.76	5.79	12.47	14.27	21.81	7.61	21.81	4.09	20.26	7.79	30.34	37.03	17.65	29.08
AFUB_101250	115.39	172.07	151.97	166.64	167.42	146.18	156.97	147.32	147.00	151.19	132.34	159.74	159.19	172.78	61.12	65.01	79.55	63.65	10.27	14.62	158.97	171.57	120.35	163.90	140.27	164.29	107.18	120.38	124.18	144.78	29.01	29.39	27.57	28.46	34.11	34.47	26.51	30.39	29.70	22.29	32.99	16.77	33.30	46.27	67.07	54.07	29.36	45.55	71.16	42.96	81.34	45.55	54.98	59.27	55.87	26.81	58.92	66.08	61.54	62.63	42.92	54.85	62.92	21.26	73.08	287.33	17.62	9.68	10.02	9.71	22.20	29.29	8.09	13.74	11.78	4.50	15.19	17.62	18.99	25.17	22.90	6.69	7.01	10.53	22.21	11.98	22.21	9.49	17.70	8.20	25.24	38.15	17.82	28.67
AFUB_101260	108.87	163.74	138.83	141.12	159.87	139.11	133.64	122.55	142.28	139.45	133.76	142.54	145.71	173.74	69.06	59.08	69.45	64.57	10.05	16.57	131.03	169.15	127.89	152.53	140.70	140.97	102.49	117.09	113.58	139.59	32.05	33.94	34.84	33.33	32.91	39.67	33.06	39.59	31.73	26.02	35.09	20.34	32.84	45.28	68.62	58.60	26.87	50.05	65.17	46.35	78.93	44.50	58.65	61.16	56.51	28.76	61.37	64.79	50.63	56.80	43.30	52.13	58.06	16.68	73.16	269.14	16.57	12.67	6.69	8.41	31.84	30.44	18.58	13.35	9.28	8.05	27.47	16.57	20.31	35.13	33.46	8.10	8.94	15.48	26.24	10.44	26.24	5.55	15.48	10.59	26.26	39.40	19.75	34.31
AFUB_101270	115.45	180.73	171.13	165.63	186.85	154.15	146.72	150.50	166.62	161.74	153.33	170.47	160.23	183.31	62.61	68.44	70.85	64.65	8.40	15.81	143.51	195.88	134.28	166.46	143.46	154.63	116.47	127.40	124.53	148.40	29.15	30.16	29.17	28.46	30.70	32.15	27.78	31.04	28.50	24.74	34.22	15.48	32.20	40.16	64.91	53.18	27.81	44.66	65.51	36.95	70.95	40.08	59.17	54.16	57.38	24.66	62.09	62.85	52.87	59.59	42.23	50.19	62.59	19.57	71.08	249.42	24.26	8.79	11.29	9.43	23.10	32.50	13.61	15.73	11.95	6.89	19.12	24.26	19.68	28.63	19.63	5.72	9.27	22.13	25.59	9.65	25.59	6.45	19.83	6.76	27.56	37.02	21.41	30.82
