GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_095660	106.33	171.38	144.95	157.85	167.01	149.15	133.34	129.07	146.75	137.16	139.85	150.47	158.28	167.31	71.18	78.82	83.04	62.99	10.96	17.59	148.05	191.92	134.69	158.02	133.00	150.55	99.68	122.80	117.28	141.19	33.10	35.42	37.57	34.56	36.37	34.10	33.37	40.90	32.59	28.57	39.81	18.42	30.88	53.63	79.70	53.52	34.42	44.92	68.95	43.21	71.12	44.61	64.30	62.62	68.30	28.24	67.23	61.81	54.47	57.36	44.58	54.12	64.64	24.15	83.49	274.88	21.41	8.53	10.19	9.52	27.31	30.38	14.05	17.85	8.26	8.04	22.57	21.41	15.30	26.75	29.65	8.10	10.68	16.91	22.19	7.72	22.19	7.46	27.21	9.15	27.66	37.09	21.75	31.10
AFUB_095670	112.48	175.05	145.24	164.28	164.98	133.15	149.65	135.65	150.84	148.65	141.53	153.18	161.03	160.34	69.11	73.75	81.28	64.54	11.94	21.88	145.16	199.38	146.00	152.05	150.41	148.38	102.51	132.71	127.45	133.87	33.56	33.89	30.66	27.43	37.17	37.13	30.38	41.67	30.23	23.20	27.24	16.23	31.65	39.67	77.37	50.52	25.28	46.24	61.04	45.49	80.82	42.08	65.24	61.97	72.05	21.03	73.73	55.25	55.31	67.90	45.39	59.99	66.16	21.73	70.52	274.63	19.44	11.27	17.59	8.96	28.85	24.00	12.23	18.43	13.73	3.03	14.35	19.44	18.31	37.74	29.87	6.38	7.83	23.20	26.03	13.91	26.03	6.28	24.17	7.49	26.56	41.11	17.22	32.66
AFUB_095680	111.73	164.42	147.08	158.12	162.53	149.06	141.18	136.93	148.27	155.77	136.86	156.24	151.03	170.29	70.84	67.00	74.72	65.75	10.02	15.58	152.96	194.38	139.98	164.35	137.78	145.79	114.44	119.86	124.93	143.35	35.90	36.45	36.63	34.86	35.51	39.01	33.05	41.14	34.52	25.14	40.07	19.99	33.89	51.52	77.95	57.29	30.03	48.05	68.13	40.94	77.13	45.13	61.96	61.15	60.44	28.36	66.83	61.59	59.61	65.11	47.78	58.13	65.72	22.89	81.39	285.65	23.42	6.49	11.57	6.27	26.44	31.77	13.02	18.81	13.00	3.93	15.33	23.42	17.92	32.31	32.22	6.12	8.16	16.71	25.26	10.68	25.26	6.93	20.63	7.99	28.87	42.87	23.50	32.00
AFUB_095690	109.29	163.06	141.64	148.63	162.68	141.83	142.30	132.28	142.67	142.18	129.48	155.15	150.52	164.32	63.25	60.25	71.81	59.70	9.35	15.20	151.97	179.31	119.30	158.28	134.78	141.87	107.50	122.09	121.09	141.84	32.70	34.24	30.69	32.83	34.81	34.80	30.27	36.94	31.67	24.77	37.26	17.60	32.61	45.97	68.18	57.71	27.78	46.82	66.45	41.50	73.51	44.13	58.43	59.18	60.51	25.66	61.77	62.68	53.92	56.76	48.20	53.99	58.25	20.34	79.56	273.74	24.99	7.23	11.29	7.69	23.05	27.83	11.76	15.91	10.74	4.87	17.09	24.99	18.16	30.35	30.06	6.48	8.72	17.32	19.74	9.55	19.74	8.29	19.68	7.82	26.57	36.80	18.68	28.55
AFUB_095700	100.40	155.15	128.40	142.61	148.03	138.00	126.83	131.07	144.41	126.93	134.06	147.51	132.66	143.87	63.45	58.75	59.34	47.25	9.27	16.74	126.26	158.12	110.90	136.23	114.45	120.64	103.70	113.49	116.30	121.61	30.54	28.81	26.48	27.33	30.10	32.02	25.67	33.58	27.22	21.58	36.47	13.81	28.97	36.01	51.74	49.66	26.12	36.25	64.60	41.71	70.42	36.03	44.99	57.92	51.28	24.96	42.04	57.63	54.14	45.97	43.25	41.78	52.37	13.09	70.75	222.62	22.75	5.97	10.27	9.85	23.40	27.46	14.41	12.06	12.11	2.14	16.61	22.75	16.66	20.69	22.01	8.57	8.48	13.49	21.73	10.28	21.73	9.78	20.66	6.90	27.05	37.32	14.85	27.97
AFUB_095710	118.99	184.51	149.40	153.67	156.54	147.05	154.79	148.83	155.55	147.29	142.46	152.61	157.07	174.97	62.04	61.42	75.87	59.67	8.00	12.75	160.02	188.47	119.06	158.08	140.04	151.04	104.86	123.77	130.11	152.97	28.73	31.00	27.69	30.26	33.13	31.98	29.22	32.57	29.78	22.93	33.26	15.27	32.02	50.49	68.41	57.77	26.20	48.75	68.02	46.42	65.26	44.60	53.05	55.60	61.54	25.63	60.20	63.35	56.68	60.90	43.23	55.88	57.23	19.68	76.45	278.53	22.82	8.77	13.17	6.52	29.43	30.51	17.85	20.65	9.53	5.35	16.91	22.82	20.88	41.89	39.13	4.74	8.59	29.59	23.15	9.25	23.15	8.48	22.58	6.88	25.44	35.62	21.37	25.88
AFUB_095720	122.79	183.23	145.24	169.47	173.83	165.88	159.98	141.52	158.94	158.81	151.99	174.39	167.74	187.18	65.18	60.43	71.45	66.35	8.40	14.23	155.83	196.06	163.21	169.31	142.79	159.51	115.69	127.54	131.39	147.28	39.04	40.02	44.82	41.48	42.42	42.14	38.47	45.68	40.17	32.05	48.10	21.19	37.38	48.19	67.73	66.92	31.95	49.83	66.90	42.13	75.55	46.25	56.17	67.14	58.86	29.77	67.08	61.52	62.04	54.77	52.51	49.46	64.41	19.23	79.55	284.81	18.75	9.21	12.65	10.30	25.81	29.77	13.28	17.62	12.97	4.57	17.08	18.75	21.20	30.36	33.34	5.75	10.04	18.56	22.97	12.32	22.97	9.02	15.76	10.47	36.27	47.28	27.16	35.28
AFUB_095730	108.32	161.28	136.63	145.99	160.63	137.79	141.99	124.34	143.99	146.18	141.63	161.39	142.83	158.15	56.59	64.67	79.47	53.35	10.76	12.78	133.60	169.96	114.21	151.78	128.18	137.57	96.89	119.45	115.54	138.12	25.86	24.98	20.42	25.86	28.70	25.20	25.64	27.72	25.14	18.58	30.37	13.78	27.97	41.55	62.14	54.40	23.10	41.82	58.91	39.12	65.42	41.58	52.77	56.86	54.48	22.75	50.50	53.09	54.34	50.90	48.76	55.83	61.90	16.50	75.70	267.68	18.68	9.96	9.54	9.82	23.37	30.83	13.13	16.35	11.23	3.64	19.51	18.68	20.13	27.01	27.09	8.82	9.95	17.56	19.24	13.49	19.24	7.20	18.31	6.01	19.11	26.63	14.51	23.02
AFUB_095740	109.31	155.81	135.81	149.76	157.39	149.68	132.65	137.17	150.59	132.59	132.64	161.54	151.84	170.34	70.35	59.37	62.91	54.00	10.81	16.12	143.77	182.54	107.80	142.67	132.29	141.95	95.88	124.68	124.13	140.57	34.15	35.39	32.39	30.63	34.75	36.08	32.78	38.08	35.81	25.08	37.77	18.24	30.42	48.63	65.67	58.83	25.94	44.38	61.64	42.07	69.73	43.74	59.25	53.06	53.33	25.51	49.44	56.73	60.05	48.55	43.24	64.73	58.44	17.50	81.95	254.28	23.56	9.33	12.31	9.33	24.42	30.83	17.15	15.65	8.51	7.38	18.12	23.56	13.99	29.82	34.78	5.58	8.26	17.50	31.57	13.02	31.57	8.03	17.56	8.33	25.12	36.90	18.36	30.65
AFUB_095750	124.88	159.55	168.78	190.85	158.10	162.15	162.57	143.46	148.82	141.27	162.71	178.89	156.20	170.71	67.39	53.57	86.46	74.64	8.33	15.29	161.16	203.28	149.55	158.67	136.67	179.62	128.11	122.88	128.94	144.20	33.65	41.16	35.13	41.63	44.34	45.62	43.93	48.56	34.04	30.83	50.19	22.76	37.30	45.03	58.60	58.87	31.15	39.90	68.52	43.58	65.16	52.38	56.69	70.51	48.28	28.71	58.29	76.27	62.99	54.74	46.02	57.47	46.97	20.00	88.74	294.66	29.35	2.67	13.28	11.62	20.24	27.97	12.55	32.76	15.54	3.36	19.75	29.35	18.57	26.44	28.64	2.38	4.99	16.29	24.43	9.42	24.43	9.67	21.31	8.35	29.83	39.13	23.81	35.88
AFUB_095760	114.49	168.14	143.35	157.71	165.99	148.73	154.46	136.82	145.70	147.04	147.04	165.61	149.49	169.91	57.44	59.12	73.65	60.53	9.02	13.96	150.48	182.53	115.41	165.89	135.83	153.84	110.74	124.50	128.00	142.84	27.70	28.26	28.54	27.48	32.57	31.74	27.97	29.15	27.82	20.93	32.03	16.44	31.39	43.89	66.00	53.95	25.30	44.58	61.63	39.66	64.59	40.49	53.22	53.07	53.12	22.83	53.38	60.60	53.60	52.78	43.38	51.06	57.36	14.93	71.29	259.98	25.03	10.61	12.65	9.52	26.05	32.71	13.68	15.24	10.04	5.38	16.84	25.03	17.31	29.21	28.21	8.15	9.45	18.77	22.39	10.19	22.39	7.03	17.87	9.30	24.17	34.33	16.89	26.38
AFUB_095770	114.04	166.94	141.79	166.12	162.08	143.42	144.14	138.22	146.18	149.89	143.65	160.69	158.81	171.45	61.18	67.89	79.86	45.00	10.12	14.41	143.24	176.72	109.67	170.03	132.28	146.54	112.09	127.85	122.97	143.55	26.08	28.33	25.17	25.85	29.31	28.52	25.18	30.50	25.10	19.48	29.82	13.46	29.61	47.77	68.00	55.19	26.38	47.65	69.68	40.09	75.82	44.75	66.47	55.84	60.01	24.77	41.99	62.28	57.22	54.48	50.55	56.43	57.35	14.97	79.04	283.78	23.49	10.61	9.80	9.56	21.60	31.56	14.96	15.17	14.34	5.88	20.31	23.49	17.28	32.10	35.40	7.05	8.93	18.68	27.86	15.17	27.86	7.57	17.56	8.03	22.90	30.66	14.42	22.15
AFUB_095780	122.27	177.40	144.48	168.20	168.39	155.08	147.48	148.40	152.88	153.81	149.19	170.64	159.86	181.24	62.44	68.90	81.22	51.76	10.52	15.14	156.36	199.43	138.17	163.89	133.73	158.41	108.89	132.54	125.73	149.90	31.83	32.18	33.62	34.01	34.17	34.81	29.10	38.10	31.61	24.56	34.31	18.29	34.35	49.81	74.02	54.82	31.96	49.17	67.89	40.24	74.19	48.94	55.38	61.68	60.34	28.31	45.11	61.60	61.98	56.55	45.21	56.25	64.39	14.57	78.60	289.64	27.09	9.09	15.70	9.44	25.90	34.25	10.18	16.73	14.09	4.73	13.17	27.09	19.67	36.44	34.27	5.83	9.50	19.74	25.22	8.05	25.22	7.99	22.48	8.49	26.61	38.56	20.05	29.48
AFUB_095790	102.84	151.84	130.71	142.34	149.78	141.50	142.26	125.25	138.78	127.28	119.69	146.72	145.39	153.34	54.06	58.94	62.17	43.87	7.91	13.07	126.58	165.20	111.60	145.49	129.42	129.60	101.74	116.07	114.35	135.61	24.07	25.11	24.74	24.18	27.37	26.31	22.26	27.11	24.44	19.32	30.94	14.11	26.57	37.81	59.53	48.61	21.57	39.07	58.79	35.13	59.92	39.11	52.20	48.60	46.72	22.54	39.62	52.32	50.01	48.23	39.75	49.15	52.25	10.51	69.29	230.89	18.69	5.98	10.19	8.01	24.59	29.67	11.08	16.75	10.49	6.05	13.95	18.69	15.74	27.06	23.26	5.96	8.86	18.27	18.82	9.32	18.82	6.35	16.10	7.53	18.85	26.13	12.38	21.66
AFUB_095800	135.85	194.99	161.19	186.63	189.14	168.38	170.36	163.38	168.24	175.33	158.02	178.16	175.54	196.59	72.67	71.45	84.49	75.42	8.21	16.98	164.70	196.29	169.15	187.66	153.91	165.76	119.61	142.90	132.05	156.49	50.94	47.50	49.83	39.52	52.05	46.28	45.85	49.12	45.31	35.58	52.60	21.96	40.65	57.76	77.91	67.38	32.48	56.05	83.13	47.99	86.04	51.53	66.41	62.19	62.99	31.60	65.84	67.08	67.05	64.16	54.89	61.00	71.65	23.44	98.69	318.90	24.16	7.59	14.48	6.81	18.61	26.88	17.71	16.48	11.53	11.06	21.80	24.16	17.81	47.25	42.51	4.16	8.64	29.17	23.48	15.62	23.48	8.47	19.50	12.96	39.53	58.22	30.75	34.42
AFUB_095810	116.98	168.57	147.76	161.51	169.97	156.47	151.50	141.83	151.21	147.23	138.24	165.61	157.49	177.51	69.54	67.33	75.29	63.45	10.57	17.29	155.50	192.52	140.51	167.19	139.79	154.86	112.13	130.42	131.22	145.23	34.33	37.37	37.06	34.43	39.63	40.14	33.81	38.54	33.27	25.85	43.08	17.96	35.62	46.19	73.43	58.59	31.91	48.56	69.26	43.24	77.07	48.25	63.56	60.81	66.02	28.16	60.15	60.62	57.08	59.78	46.07	59.14	67.11	21.24	87.74	288.08	25.62	8.38	12.92	9.95	26.49	30.52	15.33	16.71	11.87	5.50	19.77	25.62	18.34	32.31	28.82	6.87	9.25	18.31	22.53	12.82	22.53	8.01	20.30	7.68	32.55	42.83	22.86	32.43
AFUB_095820	107.48	161.11	144.44	155.20	174.56	152.83	140.24	148.58	155.42	154.22	133.44	159.44	160.28	169.49	67.51	67.82	81.02	62.13	10.30	14.65	151.01	191.76	142.31	165.85	138.55	153.71	117.90	133.71	118.04	136.39	33.55	29.99	31.57	33.15	36.89	35.92	28.75	34.98	31.01	24.21	38.93	19.09	36.55	55.70	74.98	58.82	27.13	50.99	66.56	38.51	81.83	47.11	57.16	61.58	63.21	29.27	50.57	60.63	57.89	57.64	48.26	55.64	58.80	13.22	79.38	290.53	24.46	8.34	9.51	6.26	23.86	27.19	7.75	16.78	13.76	6.73	10.00	24.46	15.08	35.82	32.31	5.24	8.97	19.00	19.25	6.28	19.25	8.30	17.94	10.65	25.34	35.92	17.59	26.96
AFUB_095830	112.66	187.43	148.34	176.56	170.15	158.52	145.07	152.11	149.69	138.73	143.20	176.34	154.97	181.88	68.06	65.36	73.16	58.88	6.68	15.95	155.42	180.84	131.71	173.05	144.36	152.79	109.40	128.65	122.64	149.12	33.08	35.57	38.00	34.42	36.78	37.84	32.73	42.87	35.81	29.19	43.93	16.97	33.36	53.39	70.19	59.46	29.75	49.29	68.64	42.51	75.05	49.88	57.16	65.89	57.13	27.29	57.37	65.06	62.95	48.55	49.14	62.72	66.13	13.51	76.86	297.99	21.46	13.59	10.22	12.37	22.23	34.56	17.63	16.12	12.02	5.74	27.55	21.46	15.70	26.69	33.48	10.33	11.39	17.75	21.72	11.97	21.72	10.27	19.70	6.49	26.21	41.57	21.09	31.26
AFUB_095840	114.31	167.76	138.97	152.64	168.89	146.37	144.75	134.97	145.88	141.02	132.52	163.41	155.89	154.75	57.64	63.88	73.59	49.95	9.53	15.86	143.87	179.34	113.76	156.74	133.68	146.56	98.10	124.15	122.93	146.29	25.92	25.65	25.13	26.20	29.31	30.46	26.98	31.02	25.03	22.84	32.64	15.20	31.29	46.94	67.44	60.86	27.38	42.95	59.35	41.59	71.20	46.58	61.04	51.13	67.62	25.17	47.47	63.92	57.24	51.24	45.52	53.64	62.14	15.55	73.83	266.72	26.19	8.99	12.80	7.77	27.90	30.84	11.73	17.94	11.19	3.59	17.06	26.19	20.97	28.03	32.17	9.28	7.65	14.99	23.73	10.75	23.73	8.84	21.93	9.99	23.40	35.62	17.58	25.34
AFUB_095850	105.23	174.84	142.14	163.68	164.73	147.32	148.12	140.61	146.27	146.23	130.09	168.94	153.63	172.63	67.57	69.86	84.20	55.35	9.87	16.37	149.58	185.28	124.67	157.99	138.80	153.61	107.87	126.17	124.98	144.04	30.40	31.53	27.73	30.02	33.51	32.44	28.70	35.42	31.48	21.72	37.74	18.20	31.26	43.75	72.42	55.27	28.26	48.05	69.25	41.13	74.72	52.64	56.25	59.56	64.25	27.35	52.77	59.63	60.31	57.63	46.37	60.83	64.04	18.70	73.16	284.29	26.24	11.66	10.64	11.24	30.37	32.15	14.45	17.10	9.66	6.37	22.10	26.24	15.72	29.34	28.67	7.57	9.90	18.11	28.19	13.56	28.19	9.03	18.89	6.79	22.51	32.68	16.95	26.17
AFUB_095860	121.26	174.28	143.58	164.31	173.03	157.68	150.99	135.88	161.36	147.07	140.76	169.29	162.77	172.06	69.56	69.74	73.93	63.52	9.13	16.79	152.36	196.39	136.20	162.45	152.72	147.57	114.03	128.77	132.66	148.04	37.95	38.35	38.94	37.62	41.71	40.33	32.99	44.55	36.85	28.18	43.50	19.70	36.44	50.13	69.76	62.11	31.62	45.92	74.19	43.23	77.99	51.75	57.01	58.19	56.84	29.82	60.97	66.61	60.71	60.08	43.00	57.06	65.20	17.70	81.68	288.82	30.31	7.79	11.57	9.06	27.19	32.18	11.81	17.46	11.61	6.16	21.21	30.31	17.88	35.21	34.23	6.61	10.34	16.51	27.97	12.71	27.97	9.90	20.16	9.01	34.04	44.91	21.96	31.35
AFUB_095870	107.88	168.43	136.98	147.46	161.85	145.41	144.29	128.24	144.76	137.44	123.40	157.19	149.87	159.80	61.68	61.57	69.57	56.81	9.97	15.34	143.30	170.38	116.60	150.17	133.09	143.01	105.71	115.77	113.97	133.13	31.03	32.80	32.06	29.72	35.55	33.85	27.60	35.56	31.59	23.00	39.69	16.43	31.51	47.81	67.13	57.43	27.64	46.30	65.47	40.02	70.64	44.93	53.80	55.65	63.93	27.40	56.72	61.13	56.43	55.57	46.37	54.37	57.70	16.53	79.71	273.44	23.19	7.66	10.17	8.31	24.42	30.81	13.73	18.46	11.45	4.23	17.99	23.19	18.74	28.59	30.42	7.92	10.19	16.95	26.15	13.01	26.15	7.77	18.48	7.34	28.88	40.17	18.10	26.93
AFUB_095880	111.16	170.50	139.94	159.04	165.73	150.21	153.08	144.00	150.66	146.12	126.14	165.26	153.26	158.22	66.13	68.84	73.66	59.00	10.30	16.84	150.75	183.62	127.90	162.52	138.35	151.13	107.75	125.89	130.14	142.49	32.28	33.23	31.72	30.88	32.82	34.69	29.78	33.17	31.62	25.49	36.52	14.21	31.57	46.55	69.03	56.36	25.95	45.59	65.66	40.79	73.20	47.57	65.26	54.77	65.56	24.40	52.85	59.93	56.74	55.42	42.22	56.43	52.60	18.01	77.96	272.19	18.73	8.16	13.11	6.69	30.09	29.44	14.21	16.14	9.68	7.12	23.34	18.73	22.24	27.96	29.14	6.40	11.00	16.20	22.93	11.15	22.93	6.49	16.41	10.84	27.37	36.31	20.36	29.03
AFUB_095890	121.77	176.58	153.91	162.28	173.76	159.99	158.72	147.06	166.03	157.26	144.08	176.63	162.56	185.18	68.79	67.69	79.79	60.31	8.12	15.33	157.20	194.05	139.14	164.57	155.28	163.61	119.59	135.05	128.87	157.51	37.31	36.77	36.16	36.35	37.81	40.65	33.75	43.44	33.27	28.72	44.26	19.94	30.46	47.63	70.18	60.91	28.19	48.75	69.96	46.86	81.64	50.30	58.58	62.85	59.34	25.41	61.46	62.08	59.61	56.20	48.49	54.90	59.69	20.92	75.30	294.21	25.70	8.22	19.20	7.86	29.23	31.48	12.18	19.04	11.87	6.41	13.87	25.70	16.53	31.84	34.29	6.82	7.80	20.74	24.25	7.89	24.25	6.53	18.60	8.34	31.25	43.58	22.92	30.81
AFUB_095900	110.57	177.07	145.43	150.73	171.51	144.38	144.99	134.08	141.22	155.20	131.10	157.87	145.80	160.37	52.45	55.37	70.00	48.10	9.56	12.79	147.59	178.53	126.53	149.15	132.92	150.11	104.63	129.56	114.75	138.44	27.65	29.98	28.81	27.97	31.89	30.63	25.29	32.13	28.38	20.79	36.26	15.58	28.55	37.40	60.49	56.00	24.53	46.32	61.71	42.19	64.37	40.72	53.83	53.14	56.96	24.98	52.03	58.33	52.90	52.46	48.78	50.83	54.21	14.64	71.65	263.19	25.64	6.05	9.69	7.69	19.91	25.24	9.35	14.29	9.37	3.22	9.64	25.64	19.76	27.23	27.56	6.47	4.32	13.38	18.25	12.65	18.25	4.81	17.59	6.79	21.51	33.10	15.44	25.05
AFUB_095910	132.93	175.77	155.91	163.61	179.41	160.66	165.23	147.21	157.93	148.28	139.14	172.67	158.03	184.77	70.33	73.18	76.55	61.43	10.18	15.80	163.69	189.24	134.06	165.74	144.80	161.48	119.05	134.74	131.60	153.11	32.21	33.97	32.80	33.39	34.68	36.67	32.98	36.00	30.25	25.40	39.34	19.04	32.91	46.46	74.49	57.88	27.24	47.78	69.21	45.66	80.51	47.99	60.15	62.58	70.29	28.89	54.32	62.88	60.02	52.17	47.07	61.59	66.74	20.16	86.67	294.89	22.06	9.01	13.60	10.15	26.83	31.10	12.33	16.58	9.87	3.99	14.25	22.06	15.86	33.07	31.36	7.78	11.87	19.36	21.24	10.09	21.24	7.44	19.29	11.96	26.03	38.58	20.15	28.58
AFUB_095920	123.93	184.80	154.61	165.43	181.93	163.87	160.50	148.19	161.43	154.02	150.39	183.91	167.38	188.14	69.29	64.10	72.15	58.33	8.93	15.18	165.27	199.83	153.00	176.24	152.03	157.73	106.38	131.11	138.14	155.33	35.86	39.39	40.71	36.25	40.79	42.28	36.39	41.47	36.58	27.53	42.85	17.26	37.29	50.07	70.29	59.36	31.68	48.52	66.91	45.27	79.67	47.97	58.22	55.05	56.92	26.91	58.01	65.74	54.04	55.37	41.06	57.41	60.94	17.23	87.25	285.32	25.71	7.70	10.09	7.72	24.52	30.15	13.37	15.70	10.25	3.17	17.12	25.71	21.17	37.75	34.55	7.81	7.90	23.76	21.91	9.53	21.91	6.26	20.16	8.82	33.64	48.41	25.39	34.49
AFUB_095930	123.37	177.43	150.38	167.46	175.48	150.44	157.07	141.19	156.08	156.14	139.80	167.06	159.36	173.00	67.34	65.60	75.69	57.44	9.99	15.89	153.66	189.52	127.78	164.18	140.48	151.73	110.50	129.64	127.10	149.80	32.16	34.69	32.47	32.50	33.64	36.69	30.42	34.96	31.76	24.03	37.18	17.79	33.72	46.39	69.52	59.23	30.30	49.00	69.26	41.87	73.69	46.76	61.30	60.20	63.64	27.76	55.77	66.67	56.73	55.55	46.42	53.73	60.77	17.90	79.52	267.68	24.55	10.50	12.04	9.34	28.37	34.19	11.58	17.84	11.72	4.21	17.03	24.55	19.60	30.02	30.61	6.74	8.89	17.11	22.97	10.56	22.97	7.66	19.64	8.45	28.98	41.18	20.01	30.02
AFUB_095940	120.18	169.94	156.09	163.02	171.89	152.99	160.15	136.69	159.14	157.35	144.90	169.94	159.93	172.58	63.57	66.23	74.05	60.74	9.95	16.61	155.22	189.75	143.27	167.16	143.37	153.97	110.87	130.32	130.48	151.49	26.93	30.67	26.65	28.45	29.18	30.31	26.96	32.28	28.50	22.13	34.09	17.22	30.05	47.45	67.77	54.18	28.29	46.72	69.09	41.32	76.17	47.21	56.73	56.78	61.99	24.08	56.72	61.01	57.45	58.11	44.01	55.79	62.62	16.48	75.20	271.40	22.28	8.91	10.43	7.48	20.84	33.59	12.34	17.62	11.92	4.79	21.89	22.28	16.11	31.57	28.02	8.01	7.79	19.90	29.28	13.63	29.28	6.74	22.15	9.06	22.80	32.58	17.09	25.07
AFUB_095950	116.78	168.69	139.36	161.15	158.88	143.14	146.92	136.14	138.42	145.25	140.04	154.73	145.92	162.38	58.68	67.30	78.33	57.53	8.53	13.34	136.93	177.37	122.32	171.53	134.29	151.48	106.12	120.49	135.13	145.94	24.35	28.10	23.44	26.75	28.44	32.46	26.37	30.56	26.21	21.22	36.63	14.92	29.52	42.04	74.64	58.36	26.30	47.58	65.62	43.06	76.58	41.76	53.21	58.44	58.32	22.55	60.65	59.02	54.72	56.11	43.98	57.03	58.57	21.18	70.52	268.43	23.51	5.41	13.92	8.41	25.54	31.74	11.02	18.22	12.39	4.42	19.28	23.51	16.73	29.66	33.57	7.17	9.71	19.89	27.72	8.63	27.72	5.85	29.07	10.35	22.04	29.56	16.56	25.47
AFUB_095960	115.53	167.91	138.93	163.16	169.91	151.55	156.02	150.39	156.57	151.94	138.84	164.70	151.07	165.22	69.93	65.38	74.68	60.60	8.77	15.76	155.27	190.63	135.07	164.95	139.62	153.71	112.75	126.68	122.30	149.94	31.54	31.57	31.53	31.41	32.22	35.28	28.46	37.39	32.55	25.66	38.58	18.22	32.90	45.88	74.33	54.77	30.52	50.57	68.01	43.55	70.77	45.19	59.51	63.99	65.88	25.83	56.96	58.99	56.78	55.68	45.83	58.77	60.71	21.09	76.14	284.28	32.03	11.14	13.76	9.01	31.34	39.67	10.02	20.42	12.83	4.05	13.37	32.03	16.42	31.02	31.10	7.65	8.52	16.61	22.03	11.08	22.03	8.35	25.45	7.62	30.01	37.57	19.12	29.56
AFUB_095970	127.83	201.21	166.04	175.16	200.56	182.18	167.91	159.36	171.14	170.59	161.68	174.99	175.88	202.03	64.72	59.08	77.46	72.48	7.51	14.95	168.95	205.15	164.41	190.04	162.14	186.02	132.80	135.93	141.79	159.34	42.72	45.97	45.85	40.09	43.43	45.03	39.09	45.86	40.44	32.67	46.32	22.08	38.01	49.12	82.57	65.39	35.41	48.15	66.42	38.75	75.69	53.33	57.09	69.13	54.12	26.05	68.64	68.81	56.56	60.70	56.90	53.40	62.64	20.11	86.53	297.46	23.30	5.16	11.00	8.86	23.70	28.91	9.74	19.35	9.84	7.70	14.16	23.30	16.42	40.84	35.92	7.25	10.02	25.79	23.24	8.23	23.24	7.65	21.27	10.41	38.60	54.43	26.17	31.95
AFUB_095980	114.69	162.75	145.09	161.39	166.11	144.56	143.38	143.14	151.89	149.14	137.27	166.14	155.27	165.79	67.87	67.45	77.49	63.85	9.74	17.31	149.52	182.98	123.89	164.03	136.80	154.89	106.99	123.75	122.67	143.79	31.43	33.11	30.93	30.03	33.44	34.90	31.80	35.34	32.31	24.61	36.18	17.37	33.39	43.80	72.12	53.58	28.38	45.94	67.36	42.46	73.25	49.95	61.17	59.89	64.50	25.94	56.55	60.76	57.65	56.88	47.25	57.36	61.48	19.45	80.69	278.88	19.65	11.28	10.91	10.76	26.77	31.65	15.53	14.78	11.36	5.54	23.65	19.65	22.19	32.04	30.21	6.73	10.21	12.99	25.08	15.46	25.08	8.53	21.05	7.00	28.39	40.63	20.18	30.25
AFUB_095990	121.47	180.12	147.21	174.82	181.27	161.77	161.90	144.07	162.33	166.81	148.95	170.74	169.75	173.42	65.89	68.51	72.21	69.28	9.05	13.81	162.79	199.06	149.35	173.09	150.56	159.92	120.59	128.82	131.64	149.54	35.58	39.08	37.67	32.59	39.53	40.58	35.61	41.24	35.05	27.51	42.67	17.80	37.45	48.86	72.95	59.09	31.72	51.75	65.23	40.19	78.62	45.72	54.67	61.82	60.44	30.37	57.61	63.02	59.14	54.88	47.83	56.07	60.70	16.01	81.99	307.12	27.22	5.88	12.95	5.98	31.00	30.91	10.16	21.73	14.13	2.42	13.07	27.22	17.58	32.70	34.97	6.11	9.67	20.26	23.37	8.09	23.37	8.55	22.28	4.96	31.52	43.88	22.86	30.89
