GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62115	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_101140	1.0691	0.9766	1.0418	1.0625	0.9676	1.0053	1.0421	0.9954	1.0220	0.9568	0.9980	1.0230	1.0103	1.0321	0.9450	1.1387	1.0728	0.9370	1.1541	0.9600	0.9667	0.9288	0.8155	1.0137	0.9654	0.9531	1.0008	0.9281	0.9978	0.9923	0.6929	0.7693	0.7066	0.7760	0.7691	0.8269	0.7620	0.7199	0.6597	0.6484	0.7169	0.7720	0.9583	0.9022	1.0003	0.8133	0.8826	1.0139	0.8646	0.9819	0.9200	0.8937	1.0204	0.9189	1.0318	0.8650	0.7917	1.0060	0.9065	0.8940	0.9436	0.9526	0.9647	0.8328	0.8491	0.9242	0.9453	1.3958	0.8662	0.9845	0.9798	1.2222	1.0475	0.9532	0.9002	0.5280	1.1930	0.9453	1.2536	0.7975	0.8805	0.7750	0.8129	0.7380	0.8788	0.8926	0.8788	1.0000	0.9061	3.0769	1.0064	0.7600	0.7481	0.6943	0.9237
AFUB_101150	1.0268	1.0661	1.0443	1.0611	1.0395	1.0008	1.0701	1.0307	1.0579	1.0105	1.0408	1.0815	1.0681	1.0094	1.1008	1.0507	1.0896	0.8831	1.3219	1.0000	0.9486	0.9824	0.8667	1.0432	0.9938	0.9976	1.0353	1.0364	1.0633	1.0766	0.6317	0.6812	0.6231	0.7792	0.7802	0.8272	0.7672	0.7314	0.7422	0.6850	0.8125	0.8573	0.8867	0.9002	0.9859	0.8596	0.9868	0.9550	0.8942	0.9155	0.9735	0.9785	1.0372	0.9856	1.1231	0.8739	0.7877	0.9855	0.9337	0.9062	1.0110	1.0583	1.0274	0.7264	0.8452	0.9578	1.1264	1.7226	0.6628	1.4033	0.9886	0.8892	0.8911	0.7555	0.8171	0.6576	1.0558	1.1264	0.9339	0.6188	0.8528	0.9515	1.0113	0.5746	1.0170	0.9573	1.0170	1.5864	1.1308	0.6154	1.1938	0.7741	0.8174	0.7056	0.8134
AFUB_101160	1.0230	1.0045	1.0648	1.0579	0.9828	1.0303	1.0329	0.9927	1.0328	1.0170	0.9821	1.0357	0.9973	1.0153	0.8557	1.0414	1.0214	0.7699	1.1279	0.8699	0.9676	0.9139	0.7398	1.0146	0.9611	0.9748	1.0002	0.9666	1.0217	0.9867	0.6143	0.5646	0.5486	0.6672	0.6636	0.6915	0.5918	0.6299	0.6258	0.6067	0.6657	0.6646	0.9661	0.9029	0.9904	0.9015	0.8191	0.9354	0.9610	0.9575	0.9981	0.9322	0.9803	0.9895	1.0498	0.8873	0.7477	0.9649	0.9883	0.8949	0.9361	0.9715	1.0195	0.7752	0.8818	0.9622	0.8685	1.3132	0.7226	1.0740	0.9158	1.0620	0.8911	0.8682	1.0124	0.7408	0.9958	0.8685	1.1110	0.8762	0.8312	0.9515	1.0316	0.6452	1.0233	0.8141	1.0233	0.9095	0.8465	1.5385	1.1065	0.6207	0.6117	0.5697	0.7613
AFUB_101170	1.0112	0.9470	1.0942	1.0368	0.9887	1.0128	1.0075	1.0108	0.9839	1.0082	0.9940	1.0674	0.9522	1.0190	0.7539	1.0103	1.0550	0.8751	1.0537	0.8279	0.9360	0.9311	0.7931	0.9747	0.9647	0.9813	0.9549	0.8779	0.9647	0.9589	0.4650	0.5247	0.4487	0.5836	0.6137	0.5416	0.5067	0.5427	0.4780	0.5815	0.5743	0.6578	0.7979	0.9608	0.9426	0.8409	0.7881	0.9539	0.9270	0.9568	0.9702	0.9680	0.9315	0.9042	1.1077	0.8137	0.8519	0.9334	0.9903	0.8911	1.0212	0.9056	1.0787	0.9045	0.8853	0.9540	0.9011	1.3637	0.5397	0.9535	0.9221	1.0959	0.7523	0.8337	0.9435	0.8723	1.0006	0.9011	0.8585	0.7923	0.8768	0.8456	1.1048	0.6827	1.3104	0.9115	1.3104	1.1240	0.9494	3.4615	1.1322	0.5464	0.5626	0.4804	0.7157
AFUB_101180	0.9284	0.9889	1.0034	0.9304	0.9098	0.9240	1.0231	0.9344	0.9466	0.9138	0.9217	0.9640	0.9235	0.9484	0.9259	0.9716	1.0290	0.8801	1.2249	0.9512	0.9021	0.8755	0.7997	0.9051	0.9222	0.8329	0.9422	0.8890	0.9279	0.9013	0.6730	0.6590	0.5893	0.7025	0.7677	0.7122	0.6487	0.6599	0.6378	0.7217	0.7328	0.6845	0.8247	0.8353	0.9424	0.7998	0.7749	0.8355	0.8036	0.9310	0.9259	0.9350	0.9181	0.8556	0.9520	0.8018	0.7809	0.9070	0.8764	0.9563	0.9709	0.7640	0.9166	0.8969	0.8063	0.8464	0.8014	1.3551	0.7449	1.0955	0.8586	1.0678	1.0161	0.8916	0.9788	1.1586	1.2274	0.8014	0.9994	0.5632	0.6196	0.7279	1.0924	0.6067	1.0680	1.0457	1.0680	1.1281	0.7679	2.8462	0.9063	0.7280	0.6930	0.6477	0.7314
AFUB_101190	1.0405	1.0320	1.1015	1.0148	1.0680	0.9839	1.0625	1.0083	1.0029	1.0946	1.0516	1.0637	1.1070	1.0774	1.0176	1.0116	1.1133	0.9465	1.0799	1.0901	0.9891	1.0181	1.0267	1.0479	1.0290	1.0393	0.9557	1.0747	0.9800	1.0108	0.8550	0.8100	0.7813	0.8505	0.8968	0.8944	0.8844	0.8772	0.7912	0.8020	0.8872	0.8465	0.9022	1.0743	0.9470	0.9501	0.8616	0.9578	1.0022	1.0813	1.0278	1.0404	1.0450	0.9113	1.0393	0.7932	1.0549	1.0409	0.9118	0.9692	0.9654	1.0109	0.9576	0.9506	0.9500	0.9486	0.6533	1.0949	1.0375	0.9535	0.8653	0.9848	1.4670	0.9600	0.7756	1.5899	1.4400	0.6533	1.0339	0.8793	0.8439	1.2103	0.7306	1.1307	1.2397	0.9970	1.2397	1.3384	0.7969	1.6154	0.6881	0.9046	0.9340	0.8945	1.0717
AFUB_101200	1.1161	1.0815	1.1241	1.1337	1.1286	1.1283	1.0909	1.4388	1.0717	1.1279	1.1239	1.0937	1.1226	1.1620	1.0077	1.0661	1.0261	1.1750	1.0251	1.0095	1.0820	1.0697	1.1721	1.0786	1.1011	1.0943	1.1287	1.0742	1.0710	1.0635	1.0746	1.1118	1.1388	1.1000	1.0867	1.1620	1.0812	1.0488	1.0905	1.1209	1.0543	1.0415	1.0707	1.0113	1.0455	1.0322	1.0824	0.9716	1.0118	1.0299	1.0710	1.0535	0.9872	1.0774	0.9181	1.0896	1.1990	1.0343	1.0569	1.0607	1.0267	0.9534	0.9881	1.1515	0.9514	1.0201	0.9140	0.7805	0.9072	0.9236	1.1002	1.3718	0.9410	1.0259	0.9532	0.8936	0.9181	0.9140	0.9563	0.9593	1.0169	0.7971	1.3946	0.9309	0.9973	0.9334	0.9973	0.7939	0.9657	0.0769	0.6996	1.2224	1.2031	1.2664	1.2026
AFUB_101210	0.9961	1.0031	1.0437	1.0080	1.0011	0.9783	1.0127	1.0210	0.9949	0.9650	0.9940	1.0104	1.0004	1.0329	0.9044	1.0738	1.0442	0.9006	1.1016	0.9058	0.9451	0.9392	0.8466	0.9698	0.9558	0.9657	0.9431	0.9643	0.9194	0.9921	0.6528	0.6776	0.6372	0.6890	0.7477	0.7703	0.6949	0.7009	0.6751	0.6705	0.7657	0.7379	0.8833	0.9610	1.0188	0.9393	0.8666	0.9322	0.9200	0.9780	1.0097	0.9526	0.9322	0.9272	1.0027	0.8457	0.8080	0.9812	0.9412	1.0211	1.0393	0.9826	0.9608	0.8333	0.8240	0.9350	1.0745	1.1739	0.9286	1.1158	1.0631	1.0820	0.9287	0.9390	0.8595	0.8762	0.9222	1.0745	0.9925	0.8307	0.9024	0.9618	0.9526	0.7823	1.1373	1.3499	1.1373	0.9777	0.9958	2.4615	1.0128	0.6988	0.7020	0.6256	0.8109
AFUB_101220	1.0063	0.9653	1.0196	0.9743	0.9965	0.9683	0.9782	0.9902	0.9635	0.9982	0.9299	0.9125	0.9161	1.0109	0.8905	1.0083	0.9946	0.9338	0.9943	0.9045	0.9554	0.9370	0.7885	0.9713	0.8994	1.0149	0.9631	0.9315	0.8872	0.9037	0.6757	0.6925	0.6554	0.7445	0.7477	0.7534	0.6660	0.6725	0.8223	0.7728	0.7566	0.8249	0.8935	0.9399	1.0188	0.9218	0.8541	1.0254	0.9271	1.1574	1.1201	0.9006	0.8354	0.9503	0.9239	0.9100	0.7959	0.9104	1.0356	0.9467	1.0132	0.9621	1.0758	0.9430	0.9136	1.0275	0.8616	0.9371	1.0892	0.6527	0.9234	0.9512	0.9110	0.9969	0.8092	1.1044	0.8391	0.8616	0.7654	0.6861	0.8152	1.0559	1.0237	0.6484	0.8998	1.5895	0.8998	0.9025	0.8634	0.0000	1.0359	0.8068	0.8414	0.7076	0.8259
AFUB_101230	0.7444	0.8686	0.9690	0.9240	0.9052	0.8715	0.7842	0.9427	0.7856	0.8999	0.7912	0.6902	0.9043	0.8891	0.8463	0.9676	0.9967	0.8477	0.8653	0.9214	0.9462	0.7803	0.6399	0.6952	0.6963	0.7041	0.6691	0.7182	0.7255	0.6984	0.6476	0.6871	0.6108	0.6155	0.7433	0.7158	0.6933	0.6671	0.6997	0.6791	0.7258	0.7800	0.7142	0.8195	0.9274	0.7846	0.6482	0.8122	0.8286	0.7159	0.9899	0.7215	0.8325	0.8672	0.8730	0.7802	0.7470	0.7881	0.8487	0.8893	0.9570	0.8193	0.8036	0.8827	0.6539	0.8897	0.8851	1.0321	0.7832	1.0024	0.8068	0.9747	1.0130	0.7525	0.8348	1.0174	0.9103	0.8851	0.9707	0.7549	0.7743	0.6824	0.6877	0.6642	0.9410	0.8757	0.9410	0.7646	0.8666	3.0000	0.8087	0.4324	0.4995	0.5147	0.7770
AFUB_101240	0.9971	1.0199	1.0318	1.0480	1.0338	1.0361	1.0651	1.0150	1.0140	1.0309	0.9790	0.9991	1.0118	1.1058	0.9928	1.0329	1.0117	1.1372	1.0628	1.0495	0.9681	0.9683	0.8742	0.9930	1.0285	1.0137	1.0969	0.9358	0.9648	1.0030	0.8311	0.9895	0.8603	0.9196	0.8953	0.9983	0.8186	0.8279	0.9791	0.8748	0.8511	0.7942	1.0059	0.9186	1.1707	0.8306	1.0731	0.8929	0.9566	0.9220	0.9705	0.9287	0.9363	0.8814	1.0401	0.9989	1.0825	0.9755	0.9095	0.9791	0.9136	0.9322	1.0395	1.0847	0.9027	0.9130	1.1177	0.6400	1.0366	0.8986	1.1111	0.9643	0.8113	1.1927	1.1678	0.3578	0.8046	1.1177	0.9471	0.8316	0.9781	0.8515	1.4059	0.7522	0.9754	0.7565	0.9754	0.5696	1.0686	0.8462	1.0000	1.0676	0.9578	0.8660	1.0375
AFUB_101250	0.9927	1.0149	1.0319	1.0461	0.9878	0.9725	1.0358	1.0302	0.9640	0.9825	0.9351	0.9625	1.0084	1.0110	1.0036	1.0435	1.0994	1.0783	1.1724	0.9905	1.0447	0.9056	0.8794	1.0024	0.9938	1.0770	0.9662	0.9477	0.9904	0.9891	0.8874	0.8807	0.8247	0.8978	0.9893	0.9530	0.8513	0.8145	0.9147	0.8776	0.8616	0.9534	1.0367	1.0259	0.9872	0.9213	1.0474	0.9718	1.0330	1.0369	1.1127	0.9904	0.9416	1.0054	0.9537	0.9970	1.0303	1.0729	1.0902	1.1275	0.9464	1.0355	1.0582	1.1542	0.9490	1.0592	0.8101	1.1936	0.8938	1.1587	0.9343	1.0138	0.6204	0.8461	1.0406	0.8704	0.9020	0.8101	1.0920	0.7597	0.7053	0.9838	0.7903	0.5551	0.9933	1.1909	0.9933	1.3217	0.9335	1.6154	1.0526	0.8881	0.9868	0.8744	1.0228
AFUB_101260	0.9366	0.9658	0.9427	0.8859	0.9433	0.9255	0.8818	0.8570	0.9330	0.9062	0.9451	0.8588	0.9230	1.0166	1.1340	0.9483	0.9598	1.0939	1.1473	1.1226	0.8611	0.8928	0.9345	0.9329	0.9969	0.9241	0.9239	0.9218	0.9058	0.9537	0.9804	1.0171	1.0422	1.0514	0.9545	1.0968	1.0617	1.0611	0.9772	1.0244	0.9164	1.1563	1.0224	1.0040	1.0100	0.9985	0.9586	1.0678	0.9460	1.1188	1.0798	0.9676	1.0045	1.0375	0.9647	1.0695	1.0731	1.0520	0.8969	1.0225	0.9548	0.9841	0.9765	0.9055	0.9500	0.9921	0.7618	1.5623	0.5968	1.0036	1.3401	1.0537	1.4248	0.8220	0.8198	1.5571	1.6312	0.7618	1.1679	1.0604	1.0305	1.1912	1.0079	0.8160	1.1735	1.0378	1.1735	0.7730	0.8165	0.4615	1.3594	0.9240	1.0191	0.9691	1.2240
AFUB_101270	0.9932	1.0660	1.1620	1.0397	1.1025	1.0255	0.9681	1.0524	1.0927	1.0511	1.0834	1.0271	1.0150	1.0726	1.0281	1.0986	0.9791	1.0952	0.9589	1.0711	0.9431	1.0339	0.9811	1.0181	1.0164	1.0136	1.0499	1.0029	0.9931	1.0139	0.8917	0.9038	0.8726	0.8978	0.8904	0.8889	0.8921	0.8319	0.8777	0.9740	0.8937	0.8800	1.0025	0.8905	0.9554	0.9061	0.9922	0.9528	0.9509	0.8919	0.9706	0.8715	1.0134	0.9187	0.9795	0.9171	1.0857	1.0205	0.9366	1.0727	0.9312	0.9475	1.0526	1.0624	0.9230	0.9194	1.1154	1.0838	1.0071	1.1253	0.9722	1.1250	1.0437	0.9686	1.0557	1.3327	1.1354	1.1154	1.1317	0.8642	0.6046	0.8412	1.0451	1.1666	1.1445	0.9592	1.1445	0.8983	1.0459	1.0769	0.8678	0.9697	0.9576	1.0505	1.0995
AFUB_101280	0.8787	1.0576	1.1454	0.9951	0.9880	1.0353	0.9906	1.0929	1.0417	1.0101	1.0336	0.9808	1.0005	1.0419	0.9862	0.9936	0.9999	1.1210	0.9543	0.9539	0.9335	0.9802	0.9331	1.0234	1.0128	1.0630	0.9724	0.9865	0.9925	0.9915	0.8786	0.8669	0.8971	0.9060	0.9072	0.9074	0.8719	0.9772	0.9116	0.9476	0.8428	0.7686	0.9903	0.9667	1.0453	1.0014	0.9333	1.0512	0.9946	0.9524	0.9788	1.0130	0.9322	0.9074	0.9070	0.9089	1.2247	0.9682	1.0889	0.9834	1.0011	0.8941	0.9926	1.2226	0.9807	0.9978	1.1324	1.3835	0.5272	0.8425	1.0375	1.1675	0.6250	1.0714	0.8454	0.8356	0.6835	1.1324	1.1248	0.8301	0.8602	0.5132	1.3179	0.6537	0.8627	0.7744	0.8627	0.9540	0.9415	0.0000	1.3659	0.9606	0.9382	0.8047	1.0457
AFUB_101290	1.0707	1.0588	1.0673	1.0626	1.0942	1.0024	1.0728	1.0441	1.0629	1.0628	1.1108	1.0420	1.0220	1.0441	0.9803	1.0173	1.0048	1.0456	1.0080	1.0285	0.9551	0.9323	0.9651	1.0400	0.9863	0.9789	1.0073	1.0220	0.9770	1.0443	0.7620	0.7696	0.7553	0.7953	0.8112	0.8648	0.7534	0.7923	0.7336	0.8039	0.7595	0.8164	0.9007	0.9184	0.9866	0.8429	0.9037	0.9972	0.9377	0.9860	0.9077	1.0002	1.0676	0.9498	1.1028	0.8457	1.0815	0.9044	1.0264	1.0484	0.8862	1.0266	0.9099	1.0977	0.9166	0.9399	0.9310	1.0937	1.0303	1.2303	0.9958	1.0512	0.8696	0.9070	0.9055	1.0890	1.0819	0.9310	0.8309	1.0664	0.8602	1.2368	1.0214	1.1687	0.9432	1.0915	0.9432	1.2869	0.9383	0.7692	0.9409	0.7804	0.8135	0.7522	0.9265
AFUB_101300	1.0062	1.0856	1.0942	1.0473	1.0454	1.0361	1.0695	1.0139	1.0310	1.0396	1.0091	1.0186	1.0302	1.0864	1.0122	1.0645	1.0535	0.9976	0.9338	0.9336	0.9455	0.9767	0.8726	1.0391	1.0898	0.9523	0.9887	1.0676	1.0478	1.0605	0.7895	0.8687	0.8020	0.8959	0.9182	0.8974	0.8276	0.8113	0.8325	0.8524	0.8527	0.9090	0.9835	0.9718	0.9642	1.0129	0.9957	1.0698	0.8750	0.9633	1.0052	1.0435	1.0096	1.0051	1.0722	1.0253	0.9257	1.1034	1.0682	0.9809	0.9621	0.9296	1.0010	0.8084	0.9200	0.9765	0.7057	1.1122	0.8912	1.1909	0.9364	0.9668	1.0238	0.7315	0.9532	0.7447	1.0190	0.7057	1.3456	0.9997	0.9036	1.1118	1.0879	0.8719	0.9052	1.1272	0.9052	0.7103	0.9119	1.5385	1.1451	0.9029	0.9506	0.9421	1.0114
AFUB_101310	1.1260	1.1071	1.1783	1.1370	1.1470	1.1219	1.1047	1.0939	1.0968	1.1224	1.0456	1.1198	1.1180	1.1201	1.0212	1.1196	1.0120	0.9529	0.9692	0.9065	1.0480	1.0238	1.0581	1.1187	1.0814	1.0906	1.0634	1.0583	1.1231	1.0677	0.8678	0.9044	0.9456	0.9312	0.9304	0.9953	0.9053	0.9472	0.9446	0.9504	1.0345	0.8994	1.0483	0.9951	1.1442	1.0295	1.0571	0.9974	0.8981	1.0864	1.0343	0.9920	1.0125	1.0522	1.0526	1.0052	0.8848	1.0839	1.1029	0.9746	0.9894	0.9826	1.1374	1.0027	0.9083	0.9875	1.0244	1.5277	0.9483	1.0322	1.2260	1.0699	0.9210	0.9698	0.8825	1.0503	0.8949	1.0244	1.0753	0.9405	0.9172	0.9029	1.0710	1.0195	1.3050	1.1680	1.3050	0.8886	0.9815	0.6923	1.3030	0.9553	0.9374	0.9764	1.1434
AFUB_101320	0.9418	0.9627	1.0078	1.0063	0.9644	0.9709	0.9741	0.9418	0.9575	0.9148	0.9442	0.9587	0.9564	0.9554	0.9092	0.9494	1.0228	0.9058	1.0263	0.8482	0.9529	0.8989	0.8446	0.9250	0.9033	0.9628	0.9703	0.9410	0.9787	0.9436	0.6825	0.7153	0.6910	0.7331	0.7929	0.7686	0.7643	0.7290	0.7231	0.7480	0.7062	0.7646	0.8870	0.8800	0.9951	0.8763	0.8776	0.8711	0.8987	1.0266	0.9654	0.9463	0.9079	0.8765	0.9805	0.9052	0.8622	0.9245	0.9640	0.9093	0.9347	0.9066	0.9598	0.8855	0.8156	0.9038	0.9356	1.1480	0.7404	0.9893	0.8460	0.9311	0.8267	0.8830	1.0866	0.8956	0.8177	0.9356	0.8229	0.7567	0.7493	1.0574	0.9977	0.6310	1.0161	0.9135	1.0161	1.1281	0.9135	2.3077	1.0950	0.6830	0.7801	0.6438	0.8694
AFUB_101330	0.8759	0.9040	1.0117	0.9739	0.9103	0.9939	0.9567	0.9676	0.9468	0.9081	0.9346	0.9702	0.8948	0.9415	0.8099	0.8856	0.8118	0.7464	0.9817	0.7581	0.9391	0.9115	0.7488	0.8743	0.9323	0.9478	0.9735	0.9318	0.9613	0.9827	0.5638	0.6020	0.5426	0.6697	0.6903	0.6613	0.6153	0.6524	0.5460	0.6622	0.7245	0.5668	0.9047	0.8583	0.8396	0.7811	0.7456	0.8910	0.7034	0.8977	0.7761	0.8876	0.7484	0.9006	0.8187	0.8059	0.5807	0.8225	0.9949	0.7044	0.7594	0.7466	0.8165	0.4604	0.6893	0.7150	0.8409	1.2811	0.4442	0.7816	1.0425	0.9979	0.6557	0.8682	0.7023	0.3733	0.6989	0.8409	0.9827	0.5406	0.6591	0.6059	1.0789	0.4702	1.0420	0.9245	1.0420	0.9053	0.8982	2.0769	0.8588	0.7150	0.7558	0.6104	0.8284
AFUB_101340	0.9557	0.9555	0.9843	0.9595	0.9601	0.9584	1.0265	0.9422	0.9690	0.9218	0.9536	1.0147	0.8971	0.9641	0.7213	0.9653	1.0674	0.6668	0.9703	0.7588	0.9590	0.9084	0.7197	0.9281	0.9447	0.9579	1.0049	0.9089	0.9343	0.9606	0.5592	0.5598	0.4786	0.6527	0.6613	0.6442	0.5459	0.5642	0.6061	0.6272	0.6033	0.7658	0.8278	0.8987	0.9829	0.8107	0.7449	0.9473	0.9252	1.0326	0.9962	0.8584	0.9354	0.9087	1.0295	0.7415	0.6267	0.9558	0.9867	0.8675	0.9921	1.0415	0.9707	0.5901	0.8152	0.9642	0.8474	1.1936	0.9295	1.0955	1.0328	1.1416	0.9548	0.9156	0.9019	1.3211	0.9644	0.8474	0.9580	0.8240	0.7770	1.2941	0.5400	0.9547	0.8851	1.1034	0.8851	0.6462	0.9657	0.9231	1.2888	0.6027	0.5983	0.5726	0.6529
AFUB_101350	1.0287	1.1796	1.0446	1.0854	1.0079	1.0277	1.0865	1.0587	0.9919	1.0177	1.0183	1.0258	1.0003	1.1128	1.0599	1.1917	1.0956	1.1672	1.0502	1.0224	1.0168	1.0147	1.0180	1.0202	1.0380	1.0583	1.0791	1.0383	1.0607	1.0451	1.1533	1.2787	1.1346	1.1568	1.0371	1.0849	1.2155	1.0930	1.1583	1.1374	1.1201	0.9852	1.1024	1.0275	1.0362	1.0320	1.0963	1.1668	1.0283	1.0710	1.0163	1.1200	1.0343	1.2075	1.0335	1.0193	1.1465	1.2150	1.0554	1.1890	1.0908	1.0181	1.2792	1.3692	0.9795	1.0299	1.1255	0.7300	0.7136	0.9821	0.9983	1.1073	1.1089	1.0800	0.8940	0.9961	1.1716	1.1255	1.0374	0.8602	0.9858	1.1000	0.7407	0.7870	1.3198	1.0020	1.3198	1.0195	1.0533	0.6154	0.6945	1.2734	1.3223	1.3665	1.3289
AFUB_101360	0.9677	0.9882	1.0139	0.9639	0.9140	0.9775	0.9260	0.9613	0.9645	0.9945	1.0033	0.9132	0.9304	0.9727	0.8424	1.0522	1.0131	0.9731	1.0377	0.9322	0.9585	0.9618	0.9014	0.9123	0.9622	1.0047	0.8850	0.9741	0.8407	1.0078	0.7155	0.8538	0.6949	0.8662	0.8593	0.8161	0.7701	0.8333	0.8069	0.8343	0.8389	0.7555	0.9910	1.0009	1.0471	0.9315	0.7934	0.9187	0.9203	0.9838	1.0668	1.0857	1.1432	0.9708	0.9635	0.7858	0.8986	0.9419	0.9722	1.1210	1.0520	1.0515	1.0439	1.1395	0.9766	0.9986	0.9375	0.8557	0.8537	0.9439	0.9453	1.1679	1.0491	1.1693	0.8834	0.7660	1.2482	0.9375	1.0385	1.0018	1.0970	0.8074	1.1161	1.1234	0.8699	0.9563	0.8699	0.7117	1.0390	0.3846	0.5841	0.8723	0.9915	0.8803	0.9526
AFUB_101370	1.0221	1.0691	0.9880	0.9898	0.9645	0.9412	0.9501	1.0371	0.9664	0.9988	0.9728	0.9579	0.9867	0.9370	1.0437	1.0748	1.1338	1.0908	1.2169	0.8984	0.9079	0.9561	0.9615	0.9452	0.9455	0.9904	0.9586	0.9750	0.9692	0.9686	0.9049	0.7941	0.7762	0.9331	0.8796	0.9323	0.8430	0.8915	0.8238	0.8976	0.9681	0.8556	0.9639	0.8949	1.0549	0.9475	0.9240	1.0442	1.0226	1.0140	1.0588	0.9198	0.8904	0.9226	1.0623	0.9524	1.0215	1.0838	1.0009	0.9309	1.0033	1.1104	1.0081	1.0315	0.8875	1.0425	0.9595	1.1640	0.9001	0.9940	1.2066	1.2953	0.8735	1.0456	1.1802	0.8395	1.1514	0.9595	0.8660	0.9620	0.9273	1.3338	1.0282	0.9578	1.1614	1.2793	1.1614	1.0808	1.2347	1.7692	0.9564	0.8466	0.7688	0.7561	0.9358
AFUB_101380	0.8297	0.8366	0.8298	0.8252	0.7546	0.8144	0.8597	0.8736	0.8033	0.7834	0.8172	0.8671	0.8029	0.8691	1.0936	1.0729	0.8173	0.9944	1.1701	1.1958	0.8694	0.8032	0.6364	0.6794	0.6533	0.6844	0.7031	0.6782	0.7347	0.6760	0.9575	0.9547	0.9973	0.9076	1.0444	1.0614	0.9056	0.8826	1.0117	0.8780	0.8240	0.8653	1.0402	0.9510	0.8253	0.7943	1.0360	0.9277	0.9398	0.8286	0.8469	0.9015	1.0550	0.7839	0.8687	0.9762	0.9451	0.9667	0.8888	0.8284	0.9824	0.8692	0.9638	1.0852	0.6665	0.8768	1.1595	1.2182	0.9857	1.3317	0.9668	1.0100	0.5038	0.9914	0.9117	0.8511	0.6211	1.1595	0.8091	0.9097	0.9138	0.9765	0.9030	0.5625	0.8439	1.0030	0.8439	0.6365	0.8107	3.1538	0.7253	0.8983	0.8598	1.0334	1.0746
AFUB_101390	0.8955	0.9825	1.0010	0.9634	0.9897	0.9840	0.9570	0.9804	0.9373	0.9737	0.9493	0.9687	0.9180	0.9659	1.0038	1.0030	1.0093	0.9868	1.1963	0.9939	0.9543	0.9226	0.8347	0.9694	0.9024	0.9479	1.0105	0.9562	0.8966	0.9097	0.8201	0.8346	0.8086	0.8088	0.8541	0.8560	0.7816	0.8282	0.8420	0.7839	0.8362	0.7919	0.9110	0.9601	0.9840	0.8669	0.9294	1.0096	0.8572	0.9187	1.0055	0.8247	0.9520	0.8818	0.9700	0.8962	0.9906	0.9029	0.9132	0.9258	0.9654	0.9475	0.9593	0.8018	0.9144	0.9425	1.0386	1.1874	0.7261	0.9153	0.9689	1.0713	0.9394	0.8941	1.2403	0.7582	1.0635	1.0386	1.1225	0.8153	0.8583	0.9559	0.8207	0.8703	0.9848	0.9066	0.9848	1.1253	1.0148	2.6154	0.8870	0.8445	0.8536	0.7694	0.9176
AFUB_101400	1.0133	1.0526	1.0087	1.0293	1.0060	1.0040	0.9907	1.0680	0.9993	1.0004	1.0152	1.0511	1.0006	1.0582	1.0388	1.0000	1.0549	0.9334	1.1689	0.9533	0.9798	1.0189	0.9402	1.0127	0.9982	0.9773	0.9660	1.0131	0.9889	1.0378	0.9746	0.8975	0.8977	0.9804	0.9249	0.9649	0.9438	0.9124	0.9064	0.9705	0.9300	0.9306	1.0299	1.0055	1.0430	0.9770	0.9914	0.9648	0.9422	1.0490	0.9907	0.9332	0.9854	1.0244	1.0118	0.9885	0.9920	0.9076	0.9336	0.9982	0.9603	0.9556	0.9265	1.0608	0.9285	1.0325	0.9480	1.0592	1.0660	0.8592	0.9617	1.0080	1.0752	0.9113	1.0822	0.8936	1.0333	0.9480	0.9919	0.9822	0.9541	0.9956	1.0395	1.0870	1.0523	1.0000	1.0523	1.0279	1.0881	1.7692	1.1463	0.8962	0.9366	0.9779	1.0425
