GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_081040	118.17	171.84	153.86	162.52	167.17	156.53	157.53	149.39	157.47	161.81	145.99	172.41	164.33	173.41	58.99	59.98	76.72	48.81	8.72	13.65	146.64	186.42	121.49	157.43	138.88	150.15	106.57	124.23	131.24	148.32	25.29	28.68	26.62	26.19	29.36	31.72	25.46	29.28	26.08	20.46	33.75	15.19	31.29	41.53	68.38	56.84	27.03	49.08	65.89	40.88	75.82	43.76	57.31	55.21	58.61	25.79	38.23	63.36	57.91	46.89	46.45	53.65	59.85	14.44	69.17	270.78	18.06	9.98	14.34	0.00	28.08	29.72	12.41	13.85	10.91	4.36	20.06	18.06	16.59	25.68	28.67	8.53	8.36	18.77	19.66	11.27	19.66	8.92	19.03	6.67	22.64	32.86	14.96	25.09
AFUB_081050	115.62	168.64	143.08	156.23	165.23	144.15	148.86	139.58	150.65	146.84	137.07	163.43	153.91	161.17	51.15	62.45	75.61	50.32	8.94	11.79	140.19	174.57	101.04	157.58	135.76	141.50	108.21	126.01	121.83	143.42	21.00	21.31	19.94	22.26	25.69	26.24	21.75	25.96	21.82	16.73	28.09	13.02	25.63	44.94	69.56	51.88	23.69	45.86	59.76	39.49	72.47	46.50	55.89	51.95	59.64	22.33	41.75	57.70	53.59	50.53	44.07	54.40	60.22	14.44	66.21	262.99	20.26	9.84	12.26	0.00	25.45	34.28	10.97	16.88	10.68	4.77	14.72	20.26	21.39	31.00	31.45	7.61	9.54	16.66	23.32	9.36	23.32	6.01	18.84	8.63	17.62	25.74	13.30	21.59
AFUB_081060	122.11	174.99	141.85	168.10	163.95	149.92	152.09	140.76	141.34	155.09	153.67	168.60	150.47	169.58	51.65	55.71	79.92	47.66	8.75	10.95	138.91	193.92	123.52	150.83	125.31	157.83	108.08	116.63	107.48	140.65	19.46	22.71	18.81	21.73	26.54	25.40	25.04	24.13	24.33	18.54	28.96	15.12	23.10	43.17	72.17	48.41	18.51	38.22	62.11	37.00	65.89	42.02	65.52	45.04	50.94	27.45	44.14	55.79	50.91	59.26	44.30	51.48	55.61	19.46	64.17	237.78	13.73	7.64	11.28	0.00	35.39	43.49	12.79	14.47	12.29	5.07	21.88	13.73	16.56	40.14	28.94	6.49	7.12	19.34	21.68	9.66	21.68	11.69	20.00	7.47	21.08	30.34	13.74	21.14
AFUB_081070	121.89	179.37	154.29	169.26	180.49	163.97	156.60	153.13	167.93	159.79	148.43	182.57	175.86	177.48	64.42	61.02	77.44	49.75	8.61	14.81	158.09	189.52	125.25	183.26	151.85	164.01	103.80	136.70	130.94	160.76	34.94	40.02	33.87	35.53	41.07	39.23	33.49	40.03	34.88	26.11	39.97	15.38	34.18	45.10	75.89	57.55	31.75	49.04	62.20	44.55	73.59	55.86	57.50	68.35	57.52	28.80	49.84	69.42	61.32	59.04	54.40	49.85	66.12	11.18	69.95	287.18	17.15	6.02	11.42	0.00	19.78	31.96	11.30	16.58	10.55	5.32	18.50	17.15	20.68	32.21	33.47	7.18	10.41	15.38	22.27	8.07	22.27	8.30	18.11	10.42	34.21	43.01	24.06	32.54
AFUB_081080	114.49	176.46	141.00	157.84	167.55	144.32	150.15	142.75	151.09	152.77	133.36	169.08	158.96	166.92	57.46	62.37	71.37	46.26	7.60	11.10	149.38	183.09	116.46	156.03	142.09	145.84	109.23	125.77	126.53	146.23	25.80	25.02	23.79	29.92	31.20	31.48	26.57	29.94	27.00	20.17	30.68	14.90	28.26	41.39	68.42	49.88	23.89	45.27	71.48	40.83	72.41	45.90	57.23	57.57	51.61	20.80	42.82	63.37	51.97	45.85	45.04	49.97	57.06	12.49	70.42	271.28	20.22	8.57	11.20	0.00	24.70	26.91	10.91	16.52	9.48	4.80	16.37	20.22	17.84	27.36	25.49	5.32	8.71	13.04	21.54	10.32	21.54	6.61	17.02	5.37	24.81	29.81	16.80	23.79
AFUB_081090	77.83	111.63	155.02	102.85	115.04	150.38	149.03	143.66	153.86	158.79	145.15	110.98	105.82	115.01	40.36	65.59	73.37	59.16	7.15	13.60	150.23	195.89	122.50	164.91	150.82	157.00	113.39	123.11	126.97	136.78	32.64	32.54	33.78	23.55	33.47	37.27	30.91	35.84	32.96	24.62	37.79	18.12	20.56	28.28	69.50	57.34	17.58	27.89	43.29	27.05	74.75	28.61	35.51	64.33	33.34	24.90	48.74	61.87	56.24	53.30	47.19	56.15	60.53	17.25	76.20	284.35	18.41	6.83	8.82	0.00	25.10	31.73	11.68	17.32	11.43	4.37	16.39	18.41	17.55	29.42	32.14	6.98	9.23	15.55	19.18	9.18	19.18	9.15	22.31	7.73	20.60	39.36	20.07	27.04
AFUB_081100	107.62	149.05	144.34	154.98	159.79	139.78	144.71	146.53	141.43	146.91	130.13	157.67	146.62	168.45	54.80	57.33	71.89	54.22	9.87	12.91	142.51	182.20	109.79	146.01	123.82	141.98	100.55	125.90	119.82	134.93	26.21	26.32	27.59	25.53	28.48	27.56	24.59	29.83	27.39	20.21	28.65	14.30	29.09	41.73	60.61	53.73	20.59	44.07	63.75	39.92	67.14	46.33	59.83	56.03	55.13	22.11	44.55	56.20	52.21	44.67	42.84	50.33	60.89	16.02	72.08	255.30	23.60	9.64	9.30	0.00	20.32	30.18	15.06	12.30	9.66	4.70	18.74	23.60	16.16	20.79	20.48	8.01	7.69	9.84	23.62	13.61	23.62	5.16	19.10	8.21	19.98	30.50	14.97	23.94
AFUB_081110	113.20	175.13	159.89	160.89	166.52	154.90	160.81	155.05	143.42	162.35	148.27	172.10	159.93	186.88	51.60	60.98	71.84	52.47	7.59	12.56	155.13	197.35	117.63	161.76	154.99	147.75	107.33	125.64	127.28	149.45	28.57	31.42	27.32	29.36	33.61	33.00	26.33	34.69	30.93	22.33	34.97	14.46	28.88	44.51	70.98	58.97	23.87	45.12	60.96	41.92	74.32	42.56	52.93	61.24	48.59	23.94	59.41	60.72	56.13	54.03	49.73	55.16	60.67	13.65	81.57	285.57	20.39	8.34	8.84	0.00	23.38	24.35	12.37	13.99	11.08	4.35	19.48	20.39	15.94	27.45	24.41	6.84	10.33	11.99	21.04	13.25	21.04	4.29	18.35	5.75	28.68	33.83	18.61	25.09
AFUB_081120	113.99	171.42	142.32	150.03	163.21	155.01	156.46	133.11	159.52	161.77	142.90	167.80	147.25	157.08	60.15	73.54	63.56	78.07	11.25	16.65	129.85	175.15	108.75	173.41	131.90	150.45	96.04	112.39	116.39	158.07	36.13	38.70	37.17	31.79	33.35	37.62	28.85	39.87	29.44	28.21	43.58	14.00	30.75	45.86	75.41	56.72	29.82	35.83	74.87	40.62	62.24	55.73	60.23	48.51	55.59	20.65	66.52	48.97	59.07	59.75	55.89	45.80	64.65	23.93	80.30	247.79	12.73	3.63	17.15	0.00	28.55	24.93	11.49	27.77	13.34	3.69	10.11	12.73	14.77	46.48	37.66	5.85	10.28	25.86	17.68	8.61	17.68	6.23	32.18	6.97	28.17	44.31	24.58	20.80
AFUB_081130	121.26	176.56	151.88	167.30	163.78	147.20	157.24	146.68	154.28	157.50	148.76	169.20	159.05	181.38	56.79	62.65	67.55	67.96	8.64	15.77	153.54	184.05	154.23	159.00	140.71	152.78	116.09	131.42	122.18	153.92	35.35	39.28	39.21	34.90	39.96	43.21	34.75	41.74	36.03	30.56	41.96	20.75	35.11	44.64	77.81	60.50	29.81	43.24	68.76	39.33	77.10	46.57	60.96	59.43	53.50	29.22	65.08	60.56	57.72	59.02	45.81	57.53	58.92	26.43	79.97	269.23	19.37	9.11	11.51	0.00	24.87	29.36	10.20	17.79	10.03	4.79	17.51	19.37	15.33	31.22	28.05	5.24	7.05	19.50	22.25	10.48	22.25	3.44	15.83	5.56	32.57	43.17	25.96	32.13
AFUB_081140	128.20	177.60	158.11	174.95	181.87	165.55	158.54	163.08	160.55	163.85	148.68	178.69	165.88	182.86	60.14	65.88	72.26	61.44	9.15	15.04	149.54	207.42	148.66	164.45	144.51	146.11	111.52	135.58	129.19	158.87	35.53	33.84	31.68	30.80	33.94	37.11	29.04	36.07	30.66	27.01	37.21	17.23	31.11	43.89	72.29	58.05	27.08	51.73	65.11	41.13	75.83	46.12	59.49	59.62	62.85	26.03	65.09	60.73	55.63	57.16	47.22	56.12	63.92	22.89	81.54	274.54	25.28	7.76	10.20	0.00	25.70	34.95	13.69	17.39	12.57	4.28	22.75	25.28	21.00	38.73	34.26	6.04	11.16	18.75	25.87	14.17	25.87	7.82	25.10	6.84	30.91	42.01	21.48	29.85
AFUB_081150	114.26	155.20	137.03	150.56	140.00	129.12	139.30	136.63	140.26	136.22	119.55	158.82	138.79	157.79	59.27	63.04	66.38	58.49	9.70	12.04	133.18	165.72	110.40	153.21	126.94	140.95	94.90	117.50	96.63	134.80	28.23	24.58	25.48	23.05	24.65	29.20	23.43	27.61	24.97	20.87	34.79	15.63	28.84	43.04	67.78	51.66	24.37	42.25	56.30	36.24	68.51	40.07	56.59	52.68	59.77	20.55	43.51	55.15	51.60	59.47	38.54	54.47	56.42	13.61	66.33	254.79	21.71	11.41	14.39	0.00	25.42	32.37	11.30	16.69	10.20	4.97	15.75	21.71	15.65	22.65	21.93	7.74	7.98	14.43	26.23	9.53	26.23	7.12	26.19	7.50	20.36	29.49	17.01	24.88
AFUB_081160	107.72	161.56	139.22	155.88	163.22	136.63	143.41	140.88	138.89	140.77	127.25	159.84	155.71	161.09	62.13	57.85	73.43	53.68	9.11	13.28	135.90	180.86	113.55	149.57	136.60	138.21	101.39	121.31	122.89	133.10	27.87	29.53	29.12	30.43	30.58	32.24	27.57	32.80	29.16	22.03	35.59	16.45	32.40	44.80	66.23	56.31	27.99	44.95	56.96	37.73	62.47	41.62	58.28	49.26	50.78	27.63	51.73	55.31	53.29	52.94	41.35	51.96	54.41	17.90	67.12	241.29	26.48	9.24	10.69	0.00	23.24	32.50	14.15	16.95	11.28	3.21	21.78	26.48	18.71	24.91	27.92	5.93	10.28	13.14	25.39	13.43	25.39	7.14	18.69	10.12	24.33	34.36	16.10	28.06
AFUB_081170	116.38	165.89	158.55	170.00	168.29	137.03	163.40	144.06	155.34	153.16	153.36	163.59	165.12	187.21	47.17	67.48	76.60	51.85	9.29	11.71	150.57	180.89	114.64	161.49	142.59	152.69	106.09	120.10	123.83	137.58	18.97	23.80	22.41	22.43	24.21	23.47	19.34	23.23	23.22	15.06	24.08	11.21	25.23	45.43	65.53	51.58	21.76	45.35	65.28	41.19	73.77	40.13	57.07	55.77	50.49	20.09	44.60	56.94	58.47	49.25	42.00	57.26	56.56	15.63	59.18	267.72	21.04	7.70	9.11	0.00	24.46	36.39	13.29	17.21	12.23	3.94	12.17	21.04	19.11	33.58	32.89	5.68	6.83	18.86	22.43	7.92	22.43	10.47	19.25	7.59	19.44	24.62	10.92	19.13
AFUB_081180	123.60	183.94	160.20	167.10	182.45	153.64	166.48	152.95	155.44	164.84	156.52	176.31	161.07	182.28	68.62	69.65	84.79	62.95	10.24	16.60	155.66	200.40	136.87	165.34	147.43	153.46	114.79	135.03	132.59	161.45	33.71	35.26	32.45	34.61	39.93	39.09	32.42	39.67	30.55	25.49	39.24	19.89	32.15	50.01	70.93	63.60	26.72	50.72	73.15	44.46	78.77	52.04	61.36	64.10	65.06	29.13	57.21	63.32	60.62	58.66	48.08	59.49	65.37	18.08	80.76	277.51	21.55	9.66	8.32	0.00	31.41	37.49	16.93	15.58	10.94	4.78	23.45	21.55	23.19	32.21	33.03	8.12	9.77	15.29	24.36	9.40	24.36	8.30	22.32	8.88	31.80	42.15	21.67	30.95
AFUB_081190	116.55	172.11	149.33	154.08	162.55	143.69	152.91	141.24	159.55	153.13	143.78	168.63	163.76	179.06	59.88	65.06	75.41	53.20	10.76	14.70	143.60	172.86	117.67	158.77	140.85	151.89	103.83	122.48	121.37	139.61	26.64	25.18	26.35	24.01	30.29	29.17	25.78	28.15	23.26	20.42	30.56	14.29	29.27	42.08	61.79	51.95	24.07	44.62	66.18	41.69	72.25	42.89	59.09	49.56	59.14	22.78	46.13	60.43	55.00	50.67	47.12	56.39	58.43	12.82	68.35	252.72	23.85	9.60	10.68	0.00	25.76	39.77	11.81	14.48	13.15	4.98	20.96	23.85	20.18	29.36	28.25	7.48	10.48	11.65	22.27	10.85	22.27	8.32	19.74	8.29	24.22	31.11	15.19	25.49
AFUB_081200	108.45	166.02	155.40	157.38	170.12	139.12	141.74	140.96	153.39	150.02	131.45	163.67	157.90	165.93	50.34	64.38	78.67	49.38	8.65	11.44	137.90	168.48	95.22	158.14	129.55	141.84	102.92	117.40	113.81	137.29	22.68	26.48	21.93	24.84	27.61	27.89	22.73	30.22	23.67	18.61	30.87	15.14	30.03	43.90	73.07	51.29	25.79	41.44	63.87	41.01	69.62	43.58	51.63	54.83	58.35	24.59	47.64	57.27	54.11	49.93	45.64	54.84	58.04	16.26	73.23	259.06	15.93	9.56	9.58	0.00	23.51	34.71	10.00	14.15	10.48	5.67	21.82	15.93	18.27	26.38	27.76	8.84	8.82	16.13	22.27	10.60	22.27	8.14	16.47	9.42	17.88	27.16	13.27	21.81
AFUB_081210	115.18	179.68	146.93	167.34	177.23	155.37	152.95	146.93	156.79	151.18	137.67	171.58	148.91	184.19	61.86	63.24	78.44	60.93	7.90	13.27	149.40	184.69	117.84	160.89	142.91	146.15	115.88	129.95	125.39	152.10	29.66	30.59	27.83	29.41	32.42	34.94	29.00	31.99	28.68	21.44	34.09	15.72	32.49	48.29	69.40	57.95	25.10	46.77	68.47	43.28	78.41	46.92	59.76	58.87	58.05	26.06	52.72	64.51	56.86	57.27	44.19	53.72	61.78	16.54	70.80	279.84	22.17	10.50	11.54	0.00	31.39	30.55	16.41	19.27	13.77	6.58	19.86	22.17	19.90	32.80	33.54	8.66	10.68	21.10	24.86	13.43	24.86	10.00	19.47	9.64	26.50	35.29	20.22	27.64
AFUB_081220	133.85	194.20	166.45	162.68	193.97	163.98	162.34	145.09	163.20	178.28	146.79	190.58	179.44	185.84	65.44	68.70	79.43	59.41	8.99	15.98	160.62	203.10	162.44	174.30	149.44	165.47	118.71	134.74	143.04	164.83	35.60	34.36	40.72	37.34	37.33	40.93	35.55	37.66	37.27	26.26	39.79	19.91	35.31	45.54	71.41	54.74	26.20	49.22	67.28	43.55	71.07	47.08	66.05	65.65	63.26	28.59	57.30	62.84	60.24	50.32	48.01	53.49	59.34	18.00	79.96	278.22	22.46	5.22	9.63	0.00	26.12	27.23	10.80	16.96	11.18	4.20	17.65	22.46	22.26	33.21	35.65	6.02	7.52	21.27	22.45	10.13	22.45	8.65	18.88	7.68	32.66	48.00	26.11	34.96
AFUB_081229	118.77	179.26	173.15	176.97	179.80	164.08	164.87	140.47	155.83	152.95	149.02	163.44	158.76	179.75	65.45	73.13	79.45	61.87	9.71	16.62	157.08	195.69	143.40	161.17	148.94	157.65	116.31	130.90	131.77	153.74	35.42	34.18	30.79	32.45	35.42	38.91	33.49	36.87	31.57	23.84	37.82	16.25	34.43	46.58	77.18	62.35	30.26	44.16	67.03	42.80	84.91	47.03	63.13	63.67	65.59	29.42	54.72	61.37	62.44	56.41	46.89	58.42	65.92	20.33	73.01	295.44	21.84	10.22	12.93	0.00	21.08	30.53	13.32	16.31	14.24	4.71	20.32	21.84	20.70	30.82	36.98	6.53	9.30	17.79	24.53	15.22	24.53	7.22	19.17	7.84	28.77	39.77	21.76	29.10
AFUB_081230	121.03	180.90	155.84	181.40	179.12	157.16	157.19	148.01	157.14	145.18	148.26	170.15	154.48	166.85	52.94	65.68	74.13	55.07	8.45	13.90	160.90	198.47	118.26	165.37	138.04	150.46	113.27	127.64	124.29	143.74	22.88	24.91	23.04	24.89	28.35	31.39	27.04	31.38	26.37	20.49	34.52	18.42	33.65	43.34	74.04	53.28	24.25	44.11	62.63	45.48	85.26	43.66	56.89	59.62	62.10	25.44	46.59	58.60	50.19	48.58	45.63	49.96	58.37	15.13	77.80	275.42	26.40	10.55	10.40	0.00	26.13	24.86	11.32	19.00	10.74	6.17	19.93	26.40	21.04	36.10	33.55	4.72	11.28	17.93	23.28	12.52	23.28	8.41	20.56	11.26	25.86	34.01	16.98	24.48
AFUB_081240	120.32	163.42	148.05	163.25	169.98	143.81	151.83	144.52	155.82	150.22	141.96	164.43	159.61	177.99	65.64	65.64	73.69	44.56	10.03	13.54	143.29	186.02	125.32	161.39	148.00	148.23	108.17	118.78	123.49	143.46	32.57	32.18	27.14	30.33	32.48	36.64	30.65	34.82	29.91	25.16	34.85	16.11	34.61	41.51	70.27	62.74	28.28	48.91	67.57	43.66	70.46	43.90	58.93	54.67	59.73	25.66	41.19	64.42	56.72	53.60	43.80	55.38	62.65	14.53	74.28	270.46	24.74	10.48	11.22	0.00	28.54	32.40	14.36	18.01	9.94	4.38	24.30	24.74	21.07	24.36	30.79	10.28	8.93	15.01	25.61	10.26	25.61	10.47	20.75	9.12	29.62	37.55	19.45	30.77
AFUB_081250	123.70	176.25	145.27	166.78	171.41	153.52	152.13	138.04	154.49	158.94	143.81	154.53	159.04	169.44	51.65	56.50	76.13	46.07	7.74	12.39	146.29	182.18	117.88	150.35	138.33	144.19	106.52	126.83	128.33	145.19	24.24	26.04	22.59	26.42	27.14	28.92	21.33	27.88	23.81	20.79	29.79	13.69	27.98	46.29	68.52	53.36	25.95	48.35	65.85	44.38	71.68	45.96	59.72	53.68	62.34	23.79	40.80	65.59	51.73	48.56	45.34	52.73	57.26	10.44	70.56	269.32	27.25	6.99	9.26	0.00	24.52	34.46	10.91	21.40	14.78	2.99	20.59	27.25	15.65	23.41	32.67	7.99	10.51	12.33	22.14	11.43	22.14	9.47	24.06	7.19	21.51	32.66	14.46	23.00
AFUB_081260	117.10	178.72	148.20	161.69	166.56	152.65	156.47	145.48	152.04	154.27	143.67	166.00	157.37	176.03	60.12	66.71	78.57	53.58	9.58	12.88	146.63	190.99	114.85	166.00	148.66	133.91	119.04	129.49	124.46	155.04	25.54	25.49	24.27	24.93	29.51	30.44	24.30	30.43	25.94	19.50	31.64	14.69	30.57	44.51	71.96	54.79	26.57	45.91	68.54	41.73	68.33	50.34	57.98	52.38	63.23	22.87	49.31	62.78	55.88	51.71	46.45	56.81	61.01	16.80	75.76	263.87	21.23	8.15	6.88	0.00	25.27	34.99	10.61	18.01	7.84	3.64	13.23	21.23	18.37	32.29	31.81	6.68	7.15	16.51	24.94	6.87	24.94	7.35	21.07	8.48	21.49	30.29	16.53	25.49
AFUB_081270	120.31	183.95	149.68	156.14	176.58	155.22	156.38	151.39	166.33	154.99	141.38	169.70	168.25	184.08	57.49	67.88	86.50	51.47	8.24	12.98	146.22	186.06	124.18	156.68	133.42	148.42	114.24	131.02	128.65	143.46	26.33	29.59	27.79	28.49	30.34	35.45	26.34	33.69	25.57	21.68	32.53	13.69	32.45	41.54	71.70	49.30	27.24	44.41	64.90	39.93	75.24	44.33	60.56	60.00	61.97	26.79	46.49	59.12	56.90	53.19	48.94	51.29	62.04	11.07	73.35	274.26	23.71	9.12	11.70	0.00	26.80	35.07	12.77	15.32	12.54	4.43	17.78	23.71	18.87	26.36	33.97	4.78	12.23	13.26	27.23	13.79	27.23	7.20	18.75	8.20	24.45	36.74	18.12	28.28
AFUB_081280	136.98	177.80	160.05	163.34	181.94	165.18	153.05	156.56	156.74	155.48	150.76	173.40	159.18	166.77	71.78	62.80	73.61	54.81	8.55	11.62	162.25	187.77	167.02	167.85	150.83	152.78	122.06	130.98	125.94	146.37	43.54	47.26	42.71	38.44	45.09	45.88	36.88	43.07	37.80	28.15	40.03	18.28	36.43	46.83	66.57	51.25	31.73	53.16	69.18	41.55	84.79	50.95	60.36	65.93	65.87	30.88	52.76	67.00	54.63	52.09	46.67	65.80	65.88	13.25	80.70	281.43	22.29	13.90	10.67	0.00	28.97	27.19	12.92	15.99	14.64	1.94	22.81	22.29	16.00	35.12	29.34	5.21	10.55	24.73	28.31	5.10	28.31	3.22	23.15	6.76	35.23	47.31	27.24	30.85
AFUB_081290	97.94	148.97	97.47	126.87	152.52	127.89	101.61	122.30	132.99	122.28	111.00	138.41	133.79	137.15	65.75	50.05	53.72	41.85	7.47	10.30	90.71	144.05	101.31	132.81	119.64	124.13	96.03	103.63	101.33	126.33	23.19	30.35	27.12	25.38	29.61	31.91	26.67	30.43	24.44	18.13	27.26	13.19	29.60	42.19	49.37	42.14	25.74	38.22	47.86	33.05	50.88	36.93	46.70	46.61	42.35	23.91	33.87	54.33	42.46	45.99	36.29	45.05	50.11	18.02	62.41	209.29	18.23	14.26	13.16	0.00	23.94	31.66	11.66	17.20	8.89	3.74	19.84	18.23	26.21	27.45	34.96	8.08	13.28	17.16	18.32	8.21	18.32	13.05	25.04	8.70	27.63	32.25	17.96	29.80
AFUB_081300	111.76	168.35	147.15	157.05	165.58	145.54	155.22	145.89	151.41	146.96	135.15	166.17	153.95	166.38	46.82	67.27	86.11	41.68	9.61	10.74	137.24	176.63	103.21	155.79	131.16	150.84	105.71	121.93	120.03	144.74	19.26	18.46	15.37	20.35	24.94	23.77	19.91	22.58	19.01	14.83	27.40	11.71	25.44	42.97	71.15	51.58	23.43	49.47	63.88	42.98	71.65	40.21	58.74	51.51	59.41	23.31	37.84	61.97	50.88	48.40	46.07	56.95	62.06	11.53	71.37	271.07	21.53	7.79	7.80	0.00	27.98	33.03	11.12	14.00	10.42	5.71	20.08	21.53	15.09	30.23	29.97	5.91	7.82	12.82	23.94	9.89	23.94	6.48	18.80	7.77	15.34	22.40	10.59	18.34
AFUB_081310	114.29	167.33	154.80	160.93	167.21	148.75	149.55	145.54	155.61	146.70	143.51	167.58	148.93	173.80	66.80	67.15	78.16	61.28	10.19	14.61	150.55	180.04	110.72	158.77	136.71	141.45	113.02	125.02	121.35	143.08	29.71	31.87	28.48	28.38	32.94	31.79	28.33	33.84	29.24	22.35	36.36	17.85	32.20	45.57	69.47	54.96	27.63	47.92	68.45	41.65	74.31	43.74	58.94	56.40	63.74	24.79	60.84	63.80	61.21	56.08	45.21	58.33	61.72	21.72	80.80	268.76	19.73	7.82	10.46	0.00	27.07	35.50	14.40	17.50	10.14	4.51	18.76	19.73	20.43	30.40	29.52	7.30	7.64	18.18	24.91	13.33	24.91	9.81	24.22	10.71	23.64	33.18	18.02	25.15
AFUB_081320	115.59	173.11	153.31	166.63	171.83	153.55	151.18	142.22	154.45	150.21	136.45	177.76	157.41	188.80	56.45	64.75	82.54	57.29	9.02	14.05	142.10	180.66	121.51	165.67	142.81	148.60	112.49	120.56	129.92	148.05	27.37	29.50	26.39	26.50	29.46	31.20	25.06	31.57	24.04	20.71	33.31	16.07	33.22	42.47	62.70	52.07	26.11	44.62	61.50	39.83	67.07	44.54	58.48	59.80	56.11	22.19	56.10	60.93	57.43	54.02	44.34	54.69	56.54	21.05	73.13	265.79	26.01	10.77	12.25	0.00	26.28	33.80	10.48	16.80	13.35	4.28	17.29	26.01	19.72	28.94	31.09	6.70	9.25	16.63	18.61	7.74	18.61	10.45	18.23	8.13	22.04	33.23	15.72	24.85
AFUB_081330	117.69	164.65	147.65	160.19	173.63	151.79	164.73	144.31	154.68	150.39	138.25	167.79	156.60	172.91	57.39	64.51	78.11	59.26	9.74	12.68	136.36	182.58	108.64	161.77	135.92	147.75	105.00	124.39	122.68	141.21	26.40	25.76	25.18	27.27	29.00	31.90	24.86	30.57	27.41	21.37	31.99	16.59	29.66	42.37	69.30	53.67	26.27	44.30	63.82	41.14	71.99	43.70	58.35	55.62	56.42	25.02	51.95	60.95	57.18	50.82	47.52	57.38	58.48	18.17	74.36	271.13	22.94	8.61	11.28	0.00	30.94	33.94	11.14	13.14	10.37	6.13	17.51	22.94	17.74	30.58	32.79	6.05	11.74	14.80	17.32	14.55	17.32	8.60	16.67	5.84	23.44	32.64	15.73	24.10
AFUB_081340	129.13	196.33	162.19	177.49	177.55	160.93	196.51	146.30	208.43	169.52	190.54	218.58	200.67	185.68	65.58	60.20	79.26	68.44	10.39	15.25	161.40	239.98	214.45	210.99	196.62	200.16	146.25	159.52	175.64	170.31	35.12	35.77	33.21	28.28	34.79	32.95	33.45	40.72	27.77	22.87	39.21	20.64	37.13	46.81	74.36	64.74	26.30	50.42	71.07	40.20	86.86	46.85	73.57	59.91	73.31	23.59	52.32	60.74	64.71	60.67	39.86	58.14	61.72	17.73	99.82	246.34	32.84	6.61	14.15	0.00	24.06	25.63	9.82	17.88	9.05	7.48	11.88	32.84	13.75	35.54	31.44	6.43	11.09	14.82	28.30	14.08	28.30	6.00	21.36	2.84	28.72	50.26	24.18	34.20
AFUB_081350	123.97	186.03	163.75	170.30	187.37	165.15	167.23	161.72	170.92	164.22	150.98	188.56	173.66	194.34	64.60	67.94	82.10	62.51	9.45	14.75	141.80	200.21	143.55	173.14	157.01	163.45	124.09	134.23	140.72	162.81	37.98	38.39	33.94	31.43	37.41	37.39	31.46	40.99	33.35	24.94	40.88	20.27	38.22	38.87	70.93	63.04	28.82	53.44	70.43	41.07	78.26	45.44	64.81	58.52	58.78	29.53	61.82	67.14	66.53	59.84	55.01	62.95	63.50	19.94	80.01	289.65	27.98	8.24	12.35	0.00	31.09	36.91	13.60	17.18	12.79	5.68	16.90	27.98	21.30	35.96	35.86	8.56	9.77	22.85	24.24	12.79	24.24	5.19	25.05	10.72	30.06	39.40	22.45	32.96
AFUB_081360	127.04	180.64	163.46	170.06	177.92	158.00	167.30	159.33	158.94	161.22	145.12	176.60	164.83	178.35	59.38	65.18	72.99	60.75	8.63	14.78	146.11	192.43	133.70	163.97	136.44	153.86	114.05	134.50	131.17	156.12	31.54	32.51	31.69	31.88	35.14	32.15	28.23	36.81	31.57	24.46	35.99	18.69	31.65	46.75	72.60	60.31	29.04	48.94	71.13	43.86	76.91	47.96	57.48	61.75	55.86	26.03	60.57	65.15	57.53	57.62	48.82	57.69	62.42	22.01	79.12	280.79	22.09	9.74	10.33	0.00	28.31	34.98	16.95	14.50	11.15	5.03	19.91	22.09	17.40	31.09	35.09	10.38	11.07	13.93	26.18	14.37	26.18	8.74	19.27	8.61	25.10	38.10	19.28	29.55
