GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62115	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_100000	97.71	138.03	123.94	132.18	140.70	115.69	120.41	113.60	120.47	107.68	110.72	125.82	115.27	137.09	40.99	50.54	64.78	39.93	9.51	12.33	131.92	144.62	82.18	129.31	107.51	115.33	90.62	95.28	95.47	117.68	15.82	16.71	15.67	16.80	19.52	18.76	16.77	21.22	15.90	13.07	22.50	8.85	20.60	34.24	52.68	46.14	20.43	33.85	50.44	34.87	55.73	34.81	42.84	37.36	49.30	16.98	45.87	43.19	42.79	40.51	33.46	44.01	43.77	13.33	57.66	214.08	16.81	9.91	11.35	8.43	23.80	27.41	18.21	13.50	10.67	5.73	24.57	16.81	19.54	19.04	19.01	7.71	7.24	12.67	19.51	8.87	19.51	7.66	15.16	0.28	8.13	13.48	19.49	8.56	16.72
AFUB_100010	98.88	147.92	124.49	140.36	143.49	127.55	135.33	115.64	129.11	122.75	112.26	140.70	137.66	146.17	63.38	69.60	76.77	64.36	9.91	16.07	143.03	162.70	115.79	143.42	124.85	136.09	96.69	109.31	107.04	123.12	32.76	33.00	31.83	32.30	36.92	35.69	30.62	36.06	30.71	23.51	37.50	18.30	32.56	45.45	69.63	60.32	28.99	47.51	69.31	45.09	78.30	45.96	63.38	63.23	61.18	28.30	54.67	64.01	55.87	58.22	48.26	53.83	62.54	20.52	74.37	290.96	24.39	7.44	8.13	8.05	18.92	31.93	11.14	17.87	13.41	4.93	18.01	24.39	15.64	29.29	32.17	6.45	9.06	17.87	20.94	8.06	20.94	6.34	20.97	0.17	8.26	27.00	35.23	18.13	27.01
AFUB_100020	113.02	171.55	138.35	165.15	160.09	141.37	142.64	144.75	143.95	149.39	130.76	157.99	154.52	168.45	62.66	64.67	79.44	64.25	9.09	17.18	152.32	192.65	143.13	158.55	143.92	154.10	101.82	124.48	122.10	147.91	32.64	32.81	33.61	31.77	33.39	33.96	31.80	33.23	29.60	25.24	37.46	16.22	32.12	46.50	73.54	56.51	27.81	46.53	68.04	39.47	74.26	49.75	63.57	59.40	60.39	24.66	58.79	62.04	60.16	56.07	46.45	59.28	64.46	18.69	75.82	280.21	21.17	6.64	10.74	8.22	20.26	32.18	10.21	14.20	12.87	3.60	15.21	21.17	19.16	32.27	29.85	7.19	8.39	22.91	22.09	10.70	22.09	7.88	24.64	0.04	8.11	27.89	37.04	20.36	28.03
AFUB_100030	104.21	167.40	140.56	149.49	160.05	133.77	140.50	135.89	141.73	140.88	127.19	148.48	151.30	156.25	61.08	65.54	75.95	59.72	8.75	14.02	138.08	181.61	110.38	151.68	135.08	143.41	107.79	122.61	115.04	140.38	29.64	29.80	27.09	30.45	31.14	32.44	27.73	31.21	28.80	22.27	35.49	15.20	31.09	44.73	62.35	53.38	28.04	41.16	60.62	38.73	65.04	40.71	53.94	55.03	54.23	22.18	50.80	61.31	55.96	50.54	43.05	51.26	57.30	16.29	71.19	262.88	21.12	9.25	9.77	7.15	24.86	31.31	11.94	16.75	10.41	4.40	14.57	21.12	16.48	28.31	26.41	5.91	6.09	15.99	23.93	8.26	23.93	8.09	23.18	0.13	9.16	26.94	35.18	16.97	26.84
AFUB_100040	117.32	173.41	143.82	167.47	169.15	147.43	160.51	140.67	156.14	157.59	131.86	168.52	156.98	181.01	65.85	62.33	72.86	62.81	8.82	16.15	155.37	191.68	137.49	164.81	147.60	152.95	109.99	128.17	126.02	150.68	33.32	35.15	34.23	34.37	36.03	36.67	31.24	37.69	31.28	24.23	37.09	17.85	32.29	44.88	67.03	59.53	27.21	49.11	67.60	40.79	73.89	48.42	56.40	58.87	60.65	26.23	59.69	65.91	55.30	56.98	50.63	53.46	56.42	19.14	74.21	280.05	22.81	7.48	13.16	8.08	23.87	30.68	12.18	17.94	8.99	6.46	17.74	22.81	15.07	35.31	31.15	6.23	9.37	23.69	22.80	8.95	22.80	6.02	21.00	0.03	7.94	31.90	39.02	20.45	30.86
AFUB_100050	119.36	175.20	134.64	171.79	174.57	162.93	157.79	155.28	177.65	157.47	137.83	171.02	158.29	182.21	58.43	62.36	73.22	68.08	10.27	15.20	147.08	205.87	147.73	175.83	160.44	160.66	109.16	127.61	137.91	153.14	35.31	37.50	38.15	36.89	36.13	43.21	37.38	40.98	36.52	27.21	47.25	20.74	32.79	46.30	77.76	69.09	28.50	51.77	75.80	44.58	81.87	50.81	69.77	62.65	68.34	29.89	67.99	61.47	58.27	51.31	49.72	52.98	66.62	19.52	91.77	296.54	23.21	8.62	18.52	9.31	25.58	35.51	11.71	21.69	8.37	2.16	16.12	23.21	23.41	32.18	36.17	9.50	14.28	16.83	29.35	9.29	29.35	8.36	25.30	0.11	7.46	34.90	47.42	21.34	32.16
AFUB_100060	116.04	171.15	147.40	160.84	174.03	145.90	149.10	142.88	148.54	151.30	144.07	171.34	159.12	169.47	65.06	64.97	78.13	63.20	10.32	15.26	154.81	190.85	130.59	161.22	144.16	157.66	113.36	127.00	120.59	148.30	30.69	31.82	31.91	30.44	34.40	35.75	30.88	35.58	30.77	23.45	36.18	17.91	34.34	43.28	71.03	57.54	29.35	47.45	66.74	41.72	75.39	46.73	59.01	59.08	64.16	28.26	61.23	66.56	57.53	56.68	45.07	55.17	63.16	18.79	76.49	277.64	24.21	7.77	12.23	9.10	27.19	32.95	11.53	17.11	13.10	4.70	18.34	24.21	17.18	30.56	31.78	6.39	9.09	16.90	22.87	10.51	22.87	8.38	21.64	0.16	8.63	26.56	37.62	18.91	28.70
AFUB_100070	115.77	163.82	139.54	155.02	167.25	147.88	148.93	134.86	143.49	147.95	137.37	163.33	150.07	171.95	68.22	61.14	78.23	55.50	9.07	15.28	150.42	184.47	124.35	157.08	135.34	143.56	105.33	124.43	116.46	142.72	29.58	30.63	29.65	29.42	33.07	34.56	27.21	32.68	28.99	23.11	36.35	16.62	33.41	42.27	64.73	57.79	29.02	48.02	58.24	42.76	72.24	47.76	59.12	58.42	58.23	24.36	55.01	57.93	54.01	55.70	45.11	53.51	60.12	16.40	71.93	275.61	23.51	6.59	13.98	9.57	23.89	30.15	12.00	18.54	10.39	5.51	16.85	23.51	16.08	35.66	29.99	8.35	9.36	19.12	20.98	9.61	20.98	7.52	23.83	0.14	9.80	24.11	33.71	17.33	26.02
AFUB_100080	123.22	184.03	152.02	162.23	174.11	158.67	147.37	144.53	154.11	163.93	145.85	171.25	160.37	173.34	65.78	66.24	78.33	69.93	8.58	16.86	161.11	196.85	144.98	173.09	149.04	159.86	118.83	129.39	127.41	148.83	37.37	34.99	39.48	32.96	39.90	41.69	35.17	39.52	34.77	27.31	41.95	18.61	33.26	45.28	71.33	61.60	31.43	49.16	70.47	42.19	79.44	48.85	61.14	62.41	60.91	28.30	66.18	69.70	58.92	59.06	46.82	52.98	62.63	20.15	71.56	288.12	19.84	7.25	9.59	8.49	28.36	24.85	14.90	17.30	9.14	6.25	19.60	19.84	14.29	34.09	35.08	6.37	9.25	23.16	24.77	12.05	24.77	6.87	24.11	0.03	7.76	34.27	43.01	22.90	33.19
AFUB_100090	114.38	175.51	160.60	164.60	161.94	149.89	147.38	131.28	160.26	156.60	135.68	163.78	147.60	167.59	56.72	48.97	70.96	62.67	7.49	14.23	155.48	195.95	129.54	160.71	140.40	151.73	110.75	124.21	126.95	146.20	29.04	36.68	28.71	32.93	32.40	36.74	31.59	40.62	32.85	24.31	38.87	19.39	34.91	46.02	76.49	57.41	28.90	43.66	67.21	40.40	73.15	55.02	52.68	59.14	47.33	28.27	53.90	64.08	60.14	55.54	52.99	44.89	64.70	24.76	81.05	272.18	30.32	5.50	11.53	7.57	29.15	28.26	9.77	18.95	12.64	3.77	12.10	30.32	17.89	37.65	32.03	1.72	10.28	21.46	20.86	5.36	20.86	5.74	22.82	0.00	5.17	21.80	32.78	16.63	30.44
AFUB_100100	125.70	174.99	150.48	165.08	178.30	163.09	155.68	145.38	157.57	158.64	142.77	168.58	160.23	180.22	63.74	65.16	73.21	61.44	10.35	15.41	156.64	204.53	143.34	171.96	143.61	148.56	108.74	126.70	127.61	151.53	36.32	34.67	33.01	31.37	33.88	37.04	28.61	37.87	31.60	23.82	37.77	18.83	32.61	48.20	73.96	60.53	26.64	47.49	73.36	44.51	77.90	43.79	62.19	56.90	61.25	24.80	61.40	61.03	56.12	60.74	49.08	56.30	57.77	24.53	80.81	290.36	20.91	6.70	12.16	6.19	26.57	27.07	16.65	17.73	12.32	5.62	23.09	20.91	17.32	37.33	34.80	5.26	12.94	24.07	22.26	8.89	22.26	6.51	20.52	0.11	8.54	27.89	38.78	22.21	29.59
AFUB_100110	119.48	170.35	151.74	159.62	166.74	150.91	150.82	138.33	155.23	152.67	142.77	164.00	156.41	173.10	64.41	63.41	76.44	64.72	10.31	16.92	147.24	180.71	132.30	162.56	141.54	158.03	110.31	127.26	124.87	143.94	30.25	31.03	30.21	28.97	31.80	34.43	28.26	32.86	29.77	23.31	36.03	16.99	32.67	43.95	69.25	54.08	28.99	48.76	66.30	40.77	72.17	43.82	62.74	58.73	57.86	26.00	67.89	60.77	54.46	56.23	43.70	55.77	60.70	21.54	75.03	265.93	22.83	9.07	10.83	8.25	22.84	30.54	10.81	17.32	14.48	3.42	14.92	22.83	17.90	28.58	28.68	5.69	9.66	12.32	22.41	9.77	22.41	7.12	21.34	0.09	6.99	24.87	35.70	18.83	29.38
AFUB_100120	112.69	177.48	153.29	165.17	171.09	140.81	154.07	142.31	152.63	147.22	141.57	178.84	168.10	171.30	59.21	73.35	77.21	70.71	10.23	15.44	142.52	181.86	130.54	158.25	138.11	148.71	109.76	126.65	138.29	144.54	24.64	26.58	26.35	28.88	31.67	31.51	25.67	34.50	27.68	23.70	38.38	13.56	34.55	40.01	62.86	54.10	25.55	34.31	60.15	37.47	77.88	45.83	60.83	50.79	68.33	23.54	70.72	61.79	53.88	59.61	44.51	53.90	58.50	20.48	64.00	271.27	28.50	9.85	10.48	3.64	22.78	31.06	16.86	16.75	12.29	6.65	20.51	28.50	14.01	28.65	30.93	3.58	5.92	17.02	24.45	9.91	24.45	8.59	21.60	0.00	6.87	21.80	31.47	15.53	24.17
AFUB_100130	115.65	172.06	152.72	158.59	165.35	145.37	152.73	136.98	151.06	139.97	137.38	165.80	156.13	163.60	66.08	66.82	78.41	62.81	9.71	15.98	146.55	178.66	122.16	158.61	133.91	141.11	108.62	125.87	121.59	143.88	26.65	27.86	27.11	29.04	32.24	32.91	28.15	32.78	28.41	22.20	34.71	15.71	33.22	46.07	69.71	57.61	28.25	45.70	63.50	43.11	76.78	46.48	61.29	57.33	62.89	25.10	62.39	62.93	57.62	55.70	45.07	54.93	61.66	20.75	71.72	269.11	22.95	9.52	12.45	10.80	22.75	32.79	12.94	17.63	11.73	3.81	16.92	22.95	16.43	25.63	28.07	6.64	8.19	14.23	25.61	11.51	25.61	8.03	16.10	0.22	7.62	24.59	36.62	17.16	28.84
AFUB_100140	124.69	180.60	149.22	173.11	175.37	153.14	154.86	145.79	159.89	150.77	141.26	167.96	161.80	179.22	59.68	66.19	77.58	55.71	9.24	15.30	158.64	197.36	146.35	165.45	144.72	148.89	114.91	134.02	128.92	151.41	31.11	31.74	30.89	30.41	34.83	36.17	29.59	36.96	31.49	25.21	37.79	17.31	33.87	47.69	70.56	58.21	32.82	50.98	66.93	43.08	78.83	47.96	55.92	61.56	59.81	29.65	50.83	66.55	58.82	57.91	47.30	54.53	62.54	15.20	72.39	293.84	27.69	7.84	10.47	6.86	24.38	33.39	8.95	21.16	13.57	5.68	9.69	27.69	13.50	36.10	34.05	4.88	8.41	23.15	21.93	10.04	21.93	7.39	24.01	0.14	9.88	23.93	35.36	17.04	28.32
AFUB_100150	107.18	150.13	142.14	143.75	151.91	134.83	144.21	113.10	137.95	134.11	128.24	146.35	133.51	156.17	58.05	50.02	68.61	46.64	7.63	12.36	139.41	166.10	108.41	145.74	127.37	132.03	98.16	116.29	107.91	132.75	28.23	28.00	27.79	24.77	29.65	32.00	27.35	30.54	26.83	22.07	31.12	15.40	31.52	40.84	62.25	58.44	25.04	39.74	58.02	33.57	69.70	42.50	49.48	54.67	53.24	26.18	44.94	56.45	50.85	47.82	42.50	49.61	51.25	11.72	61.40	248.03	24.81	9.48	10.84	6.51	23.96	30.74	12.65	17.16	8.34	7.07	18.58	24.81	16.77	23.54	25.61	6.71	7.56	14.13	21.66	8.37	21.66	9.35	21.14	0.19	8.64	23.67	35.30	17.51	27.69
AFUB_100160	115.94	174.13	145.14	162.88	169.48	150.06	154.24	135.55	148.23	145.62	141.73	164.67	157.02	166.54	64.80	64.73	72.48	58.63	9.25	16.97	148.01	185.89	135.42	162.18	136.89	149.31	109.13	134.44	123.01	143.43	35.87	35.57	34.72	35.10	34.93	37.66	32.50	36.69	33.88	25.54	36.41	19.14	32.35	42.95	71.59	55.89	31.15	45.51	63.57	38.94	70.63	47.25	57.43	59.75	58.53	28.75	52.67	65.30	58.49	53.69	44.61	51.47	57.75	18.34	72.15	266.40	26.92	10.40	12.44	8.28	25.33	31.26	12.92	15.64	11.82	5.23	18.88	26.92	18.47	36.58	34.76	5.43	7.62	19.91	21.31	12.01	21.31	7.68	23.90	0.18	9.00	29.85	40.30	22.58	31.39
AFUB_100170	113.83	175.38	149.65	168.18	164.84	146.44	142.79	139.60	144.67	153.84	133.29	165.62	144.00	154.87	62.15	63.65	75.89	54.41	8.93	16.55	151.29	183.91	128.23	162.18	134.91	151.04	100.54	132.01	125.24	143.80	27.01	25.97	26.20	28.08	29.31	31.07	27.24	32.25	23.43	22.49	33.28	15.75	29.91	41.86	65.01	56.76	23.67	50.21	62.60	44.06	69.95	43.80	55.74	52.31	59.23	25.34	57.16	63.90	49.38	54.91	43.81	55.19	60.55	17.04	70.24	256.38	22.09	9.54	12.27	11.75	25.32	30.07	14.41	17.48	11.02	5.60	17.38	22.09	16.19	31.01	27.12	7.47	10.29	20.60	25.18	11.61	25.18	8.86	19.40	0.01	8.09	23.54	30.74	16.95	27.12
AFUB_100180	124.86	177.46	151.61	168.12	181.02	144.89	157.08	140.34	159.27	167.22	152.66	179.82	170.47	168.76	72.37	74.20	75.29	71.69	12.19	18.87	165.23	185.04	145.23	158.26	142.38	155.47	117.74	129.96	136.21	150.73	36.89	38.49	37.10	34.84	39.13	43.77	34.36	41.94	37.69	28.37	39.77	19.52	36.55	46.15	74.41	59.79	31.56	48.45	66.69	42.41	78.94	47.82	66.50	64.84	68.49	27.68	65.34	65.15	52.14	57.95	48.68	55.70	63.88	23.24	82.16	289.39	25.15	10.53	14.32	8.78	29.07	30.23	15.95	15.60	10.35	5.00	25.63	25.15	21.78	35.13	31.10	8.56	9.10	16.56	26.15	11.32	26.15	11.22	18.76	0.00	7.47	29.25	40.97	24.12	35.74
AFUB_100190	114.93	165.94	140.72	155.87	164.61	143.31	146.22	134.80	151.18	143.52	134.73	164.71	150.99	166.49	66.36	64.92	77.16	58.04	8.52	16.94	143.11	179.26	130.63	158.27	134.07	147.04	109.62	125.41	119.36	140.68	29.31	32.33	30.35	30.35	35.56	32.31	29.19	34.76	31.88	23.19	38.42	15.63	33.17	46.89	69.21	55.52	29.69	45.60	66.19	42.11	75.92	47.63	59.42	59.50	60.76	25.92	53.18	60.49	52.00	57.35	42.93	53.95	60.35	18.14	75.94	267.27	28.43	8.83	13.08	8.58	27.01	32.05	14.67	18.74	14.32	7.20	17.32	28.43	18.76	37.15	34.03	6.73	8.41	23.04	23.73	11.11	23.73	6.87	22.98	0.06	9.58	27.45	37.09	19.38	28.37
AFUB_100200	117.88	174.94	153.38	156.99	172.27	150.17	155.13	144.19	151.43	151.19	141.10	168.98	156.50	169.60	65.16	70.10	77.48	60.27	10.05	15.42	151.94	182.51	124.00	162.62	142.81	150.95	110.27	129.46	125.35	146.28	30.89	30.71	30.94	29.14	33.24	33.53	29.55	33.38	30.01	22.45	35.02	16.74	33.19	44.90	75.84	59.86	28.02	49.98	68.43	45.53	70.98	46.26	59.35	57.92	63.89	25.58	58.92	63.97	57.85	59.33	46.60	57.70	63.85	18.73	73.86	282.19	23.45	9.85	11.65	8.85	26.32	35.88	13.34	16.29	12.33	5.37	18.91	23.45	16.91	28.40	29.26	5.61	9.88	15.77	25.58	10.82	25.58	7.68	21.54	0.16	8.24	25.29	33.86	15.99	27.55
AFUB_100210	113.98	153.14	143.48	156.67	151.59	126.41	141.51	126.51	139.24	139.42	134.50	151.83	142.82	163.50	56.49	64.56	69.79	54.47	8.89	15.06	131.75	173.46	113.72	143.91	126.07	132.82	99.26	111.99	108.84	134.73	24.04	24.33	24.38	25.95	29.83	27.68	24.10	29.26	24.26	19.47	31.89	14.39	29.92	39.48	62.64	51.78	27.42	42.45	58.63	35.88	65.02	40.81	53.57	49.82	54.35	23.92	49.24	55.30	51.54	55.65	44.47	50.59	57.21	15.29	58.91	242.56	22.22	8.19	10.40	7.27	23.42	31.04	12.06	16.57	12.33	6.61	14.37	22.22	14.03	26.19	23.33	6.22	9.80	16.86	24.79	6.12	24.79	9.12	23.72	0.29	7.09	20.51	31.04	14.86	24.24
AFUB_100220	123.12	173.51	150.09	156.15	172.53	149.39	151.36	140.42	153.74	149.73	137.67	165.17	154.55	170.14	64.89	62.35	74.23	63.92	9.55	15.48	148.84	184.33	128.79	161.76	136.67	152.88	108.27	127.26	122.48	148.48	30.49	31.46	30.90	29.76	35.11	36.06	29.16	35.80	30.66	23.41	36.25	17.43	33.56	46.79	67.28	58.12	29.31	46.18	64.93	39.92	72.83	44.86	59.57	57.83	58.02	28.19	59.98	63.29	56.73	58.41	48.49	53.20	60.16	21.19	71.14	277.94	28.43	7.14	11.85	9.03	25.83	35.01	11.48	16.30	12.87	4.03	15.16	28.43	18.75	30.11	29.74	6.30	9.37	17.58	22.01	9.42	22.01	7.80	20.97	0.11	8.78	27.84	40.45	19.55	29.98
AFUB_100230	100.82	154.90	131.21	131.09	144.48	123.44	129.54	119.82	126.59	122.96	108.59	138.78	123.49	149.02	57.07	62.20	76.58	51.08	10.85	14.25	143.40	154.99	105.16	138.39	121.08	124.18	91.25	101.98	108.56	129.96	22.74	25.28	24.04	22.82	28.50	28.68	24.27	29.95	22.93	18.76	30.82	15.39	26.93	40.98	61.46	51.16	24.09	44.91	64.20	35.77	69.41	41.80	47.48	54.16	48.61	24.23	52.29	62.95	48.18	49.86	46.54	57.77	58.80	16.81	60.75	249.96	15.41	12.41	10.64	10.57	21.99	31.30	15.88	13.08	10.27	5.80	21.72	15.41	16.78	26.56	26.60	9.68	9.10	13.78	27.41	12.32	27.41	7.76	16.90	0.07	8.92	25.87	33.90	15.55	25.78
AFUB_100240	116.90	183.94	155.93	155.07	172.52	155.23	153.61	139.46	149.59	147.28	143.01	170.10	160.94	170.88	69.99	65.23	80.77	63.11	10.27	18.77	151.33	184.17	155.85	173.28	139.45	159.96	117.53	130.40	127.49	145.81	35.17	34.20	33.59	30.90	38.01	37.53	34.93	38.20	34.28	26.41	38.94	19.23	32.59	45.23	70.57	56.89	29.32	47.89	68.40	41.09	75.20	49.18	63.88	63.33	66.76	28.12	54.52	63.20	50.70	60.55	44.93	54.44	60.78	15.68	72.83	278.54	24.12	13.12	12.84	9.21	26.88	28.35	15.18	17.62	12.30	5.55	22.59	24.12	18.95	29.65	30.77	6.93	6.90	17.32	22.58	12.32	22.58	8.87	18.91	0.21	8.49	29.00	44.12	20.14	33.78
AFUB_100250	106.54	168.16	140.92	148.39	157.69	138.64	138.65	134.59	140.09	140.30	129.25	157.00	147.28	160.90	58.91	58.62	70.41	49.66	8.95	13.18	137.75	177.79	117.81	149.05	131.21	140.89	99.92	118.10	114.69	135.42	28.26	28.26	25.12	27.92	31.43	31.16	27.67	32.69	27.64	21.76	33.46	16.39	31.97	44.86	66.13	54.17	27.87	44.66	62.71	36.92	65.39	43.99	57.26	57.28	56.92	26.26	44.12	56.17	52.58	47.12	45.09	50.47	51.55	14.79	67.95	257.89	22.08	8.24	9.70	9.78	20.65	29.30	11.63	13.77	9.07	6.25	17.64	22.08	15.73	28.74	32.25	6.24	8.55	17.56	22.45	9.68	22.45	7.10	18.59	0.11	9.28	25.05	34.98	16.60	25.29
AFUB_100260	101.43	157.95	145.13	139.61	155.20	138.21	154.09	129.88	136.96	141.65	121.71	153.60	153.18	153.03	62.57	67.71	74.64	55.96	10.59	14.85	152.13	173.07	119.77	158.10	137.56	139.98	104.16	116.29	112.39	137.76	26.08	27.82	23.48	26.10	30.05	32.15	26.85	30.12	27.44	19.36	35.15	16.29	33.37	41.37	58.97	52.01	27.21	45.71	67.92	41.79	74.48	43.77	57.02	53.66	61.09	26.02	46.21	61.59	51.16	51.21	47.89	50.87	62.29	14.09	65.78	264.10	23.42	7.84	9.10	11.60	30.07	30.24	13.59	15.06	10.78	5.37	21.33	23.42	14.90	26.81	33.88	7.58	7.93	16.48	20.01	16.10	20.01	7.98	21.30	0.51	9.80	22.98	32.01	15.88	26.28
AFUB_100270	94.59	140.88	117.29	129.07	133.48	123.03	139.75	123.24	126.74	124.84	121.61	137.15	137.12	152.51	51.94	63.25	74.76	58.94	9.08	13.78	135.40	169.87	112.97	131.07	117.35	126.59	95.32	105.84	103.20	119.77	24.15	22.60	16.82	21.54	27.37	21.97	22.65	28.32	21.54	19.20	28.14	14.05	25.70	33.50	62.90	47.75	24.66	45.55	52.83	33.17	61.20	42.60	49.51	45.87	55.81	22.03	42.29	52.35	55.31	43.23	38.76	46.09	53.27	13.57	62.45	231.73	27.28	8.92	8.59	9.49	21.65	32.43	9.12	15.21	8.82	2.80	20.15	27.28	16.99	24.14	24.56	3.10	9.73	13.96	14.00	9.41	14.00	6.50	24.06	0.08	10.24	19.18	24.51	11.60	20.64
AFUB_100280	109.98	165.56	145.54	143.65	158.35	147.32	140.16	143.82	149.77	161.27	141.36	160.26	149.10	169.10	61.58	66.32	77.10	53.31	9.74	14.39	159.53	182.58	115.39	164.37	142.00	153.42	116.07	117.18	115.80	141.11	24.85	25.79	24.25	27.59	28.58	29.55	26.05	30.66	24.85	22.63	32.39	14.63	31.74	43.82	67.77	49.76	26.77	49.91	59.95	36.30	72.86	43.53	54.31	55.56	62.95	24.56	56.27	57.54	55.31	50.46	48.06	56.49	61.86	18.13	72.92	277.70	26.19	8.44	7.96	7.17	25.42	30.12	7.76	18.52	10.09	4.32	11.62	26.19	14.42	23.24	22.47	7.24	5.84	14.19	19.78	9.19	19.78	9.21	18.66	0.38	5.40	22.34	33.39	15.17	27.81
AFUB_100290	112.74	164.63	141.60	143.97	150.72	143.57	140.09	139.99	144.24	136.74	128.48	156.81	143.07	157.81	48.41	60.53	81.66	44.82	12.43	17.07	146.84	170.19	96.11	152.65	129.91	138.01	100.71	121.86	115.26	130.69	20.46	19.94	19.76	22.61	26.49	23.94	22.23	26.14	22.48	17.24	28.15	13.18	25.96	42.68	65.73	55.15	24.68	44.71	61.44	38.30	72.54	42.76	53.54	50.44	62.53	23.13	45.87	59.70	51.02	51.31	46.90	60.32	62.44	12.92	62.04	265.91	28.20	9.75	8.69	7.04	25.90	36.33	9.58	14.84	8.06	2.11	15.21	28.20	14.64	25.32	25.77	6.30	7.58	10.86	24.73	10.65	24.73	8.83	15.52	0.36	9.42	16.61	26.01	13.64	22.27
AFUB_100300	113.38	162.96	137.70	149.03	149.04	135.14	151.64	134.71	145.42	151.97	150.64	159.35	152.11	167.68	58.03	71.48	82.38	46.29	11.57	14.72	145.23	188.34	109.73	167.95	129.15	150.98	110.78	127.77	122.52	144.57	25.77	23.74	21.48	26.50	26.14	28.23	21.79	27.27	23.18	19.78	28.48	12.83	27.92	51.64	73.86	54.11	26.92	49.74	65.62	45.39	69.05	43.13	63.81	60.43	69.66	24.47	54.33	61.46	52.94	53.98	45.26	57.88	54.52	15.42	68.57	283.32	24.63	8.89	10.67	8.04	28.09	30.79	12.39	14.76	12.17	2.67	19.39	24.63	17.04	26.43	27.14	6.41	9.17	12.20	28.38	14.02	28.38	6.95	19.72	0.46	10.52	22.12	30.77	14.02	22.72
AFUB_100310	106.24	171.21	139.55	158.64	157.03	144.76	149.25	139.78	144.59	153.10	142.21	153.04	152.23	173.39	62.66	67.67	78.02	63.95	9.92	15.76	155.46	189.77	122.74	154.92	141.02	147.36	109.33	124.17	118.23	139.41	29.69	29.16	29.10	29.87	32.10	30.64	26.99	34.95	26.90	21.36	34.12	15.02	30.97	41.95	65.06	54.84	25.29	45.56	61.54	38.71	78.04	42.68	58.78	58.48	64.09	23.84	52.91	60.97	55.00	55.79	48.90	58.14	62.17	19.08	70.35	281.68	23.38	9.27	10.13	10.77	24.36	30.17	15.64	17.17	10.56	5.34	18.33	23.38	20.04	30.04	32.34	6.87	7.45	18.52	23.22	10.16	23.22	6.20	19.50	0.00	6.38	24.04	34.13	17.61	27.35
AFUB_100320	112.07	162.37	152.89	153.71	152.03	136.03	126.55	142.44	139.35	152.20	137.33	161.95	159.54	163.72	70.53	74.75	80.70	57.23	10.49	18.72	156.63	198.22	125.26	153.43	142.46	144.01	106.96	129.85	124.99	146.59	31.20	38.80	35.26	26.91	35.74	33.98	35.64	33.64	29.66	23.78	40.57	18.36	36.96	47.01	71.25	63.88	26.35	51.49	74.54	40.07	80.28	47.65	60.14	62.96	66.17	29.43	73.92	70.16	61.58	54.81	43.35	55.52	64.69	21.74	68.70	261.45	21.65	6.62	10.44	9.66	20.62	27.52	14.21	15.81	7.29	5.01	16.93	21.65	21.21	29.47	23.73	4.12	12.23	13.50	25.88	10.39	25.88	4.87	21.98	0.09	3.92	32.77	42.73	20.48	33.74
AFUB_100330	104.67	167.79	150.53	160.66	161.83	155.35	151.79	148.54	153.08	164.61	159.56	161.89	163.55	168.81	63.60	65.60	73.09	73.57	8.32	17.37	154.46	189.31	141.86	156.71	140.32	165.04	122.17	141.03	131.78	151.72	42.46	49.13	48.51	37.81	40.95	48.46	43.67	43.89	47.97	31.61	50.39	19.95	39.79	45.66	70.84	75.22	37.31	53.36	65.25	46.84	95.58	55.58	60.82	61.92	77.17	28.45	74.50	65.79	61.03	53.44	48.72	56.14	62.10	22.16	84.37	287.56	23.21	6.31	10.35	10.00	22.39	35.61	12.16	18.04	7.21	2.43	11.15	23.21	10.51	25.04	28.35	8.72	3.77	13.01	22.50	3.65	22.50	7.67	21.97	0.30	8.99	36.75	43.53	22.28	44.90
